symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,7795.62,74244.0,0.105,1773637848156,LIMIT,73959.6,FILLED,binance
BTC,SHORT,4677.932699999999,74252.9,0.063,1773637849769,LIMIT,73945.3,FILLED,binance
BTC,SHORT,148.4248,74212.4,0.002,1773637823751,LIMIT,73926.7,FILLED,binance
