timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-16T03:18:10.366324+00:00,BTC,long,0.18727,72544.0,13585.31488,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,hyperliquid,,,
2026-03-16T03:18:12.097499+00:00,BTC,long,0.18727,72544.0,13585.31488,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,hyperliquid,,,
2026-03-16T03:18:40.451283+00:00,BTC,long,0.17818,72571.0,12930.700780000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xaf2ac71f62f341e5823d6985492409e92c940447,hyperliquid,,,
2026-03-16T03:18:40.458839+00:00,BTC,long,0.17818,72571.0,12930.700780000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xaf2ac71f62f341e5823d6985492409e92c940447,hyperliquid,,,
2026-03-16T03:20:40.420240+00:00,BTC,long,0.17455,72560.0,12665.348,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,hyperliquid,,,
2026-03-16T03:20:40.761519+00:00,BTC,long,0.17455,72560.0,12665.348,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,hyperliquid,,,
2026-03-16T03:20:10.437528+00:00,BTC,long,0.16727,72557.0,12136.60939,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:20:12.622276+00:00,BTC,long,0.16727,72557.0,12136.60939,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:21:13.219219+00:00,BTC,long,0.15434,72582.0,11202.30588,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,
2026-03-16T03:21:13.825997+00:00,BTC,long,0.15434,72582.0,11202.30588,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,
2026-03-16T03:19:42.490901+00:00,BTC,long,0.15301,72574.0,11104.54774,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:19:42.836609+00:00,BTC,long,0.15301,72574.0,11104.54774,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:22:10.770245+00:00,BTC,long,0.14727,72662.0,10700.93274,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x13558be785661958932ceac35ba20de187275a42,hyperliquid,,,
2026-03-16T03:22:11.909499+00:00,BTC,long,0.14727,72662.0,10700.93274,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x13558be785661958932ceac35ba20de187275a42,hyperliquid,,,
1773631289417,,SHORT,,72673.7,,,,okx,BTC,10217.92,14.06
2026-03-16T03:21:40.816195+00:00,BTC,long,0.10408,72678.0,7564.32624,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:21:43.352313+00:00,BTC,long,0.10408,72678.0,7564.32624,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:19:10.659624+00:00,BTC,long,0.10264,72577.0,7449.30328,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:19:10.662672+00:00,BTC,long,0.10264,72577.0,7449.30328,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T03:21:40.817348+00:00,BTC,long,0.09814,72678.0,7132.618920000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:21:43.353194+00:00,BTC,long,0.09814,72678.0,7132.618920000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T03:19:10.659951+00:00,BTC,long,0.06463,72577.0,4690.651510000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:19:10.662978+00:00,BTC,long,0.06463,72577.0,4690.651510000001,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T03:21:40.636620+00:00,BTC,long,0.05034,72678.0,3658.61052,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x0284feafc5f73ee11e4d3ad77a08af39aa5399a2,hyperliquid,,,
2026-03-16T03:21:40.642692+00:00,BTC,long,0.05034,72678.0,3658.61052,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x0284feafc5f73ee11e4d3ad77a08af39aa5399a2,hyperliquid,,,
2026-03-16T03:19:40.359575+00:00,BTC,long,0.04682,72574.0,3397.91468,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,
2026-03-16T03:19:40.376443+00:00,BTC,long,0.04682,72574.0,3397.91468,0xf4b5295c919831cc1135b2a0a9c14a8883be436f,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,
1773631277044,,SHORT,,72657.0,,,,okx,BTC,2986.2,4.11
1773631289444,,SHORT,,73042.2,,,,bybit,BTC,1022.59,0.014
2026-03-16T03:18:54.818663+00:00,BTC,short,0.00892,72552.0,647.16384,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,0x58e2677db8c34c7f1d1622d1dc17dbba1ef31145,hyperliquid,,,
2026-03-16T03:18:54.859789+00:00,BTC,short,0.00892,72552.0,647.16384,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,0x58e2677db8c34c7f1d1622d1dc17dbba1ef31145,hyperliquid,,,
2026-03-16T03:19:24.494750+00:00,BTC,short,0.00838,72570.0,608.1366,0x162cc7c861ebd0c06b3d72319201150482518185,0x58e2677db8c34c7f1d1622d1dc17dbba1ef31145,hyperliquid,,,
2026-03-16T03:19:24.497615+00:00,BTC,short,0.00838,72570.0,608.1366,0x162cc7c861ebd0c06b3d72319201150482518185,0x58e2677db8c34c7f1d1622d1dc17dbba1ef31145,hyperliquid,,,
2026-03-16T03:12:24.356536+00:00,BTC,short,0.00838,72520.0,607.7176000000001,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x58e2677db8c34c7f1d1622d1dc17dbba1ef31145,hyperliquid,,,
2026-03-16T03:12:24.367282+00:00,BTC,short,0.00838,72520.0,607.7176000000001,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x58e2677db8c34c7f1d1622d1dc17dbba1ef31145,hyperliquid,,,
