symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,7164.133199999999,73103.4,0.098,1773615608149,LIMIT,72831.3,FILLED,binance
BTC,SHORT,731.69,73169.0,0.01,1773615609945,,,,bybit
BTC,SHORT,585.1288000000001,73141.1,0.008,1773615701075,LIMIT,72848.6,FILLED,binance
BTC,SHORT,146.225,73112.5,0.002,1773615609294,LIMIT,72825.7,FILLED,binance
