symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,LONG,94411.0143,72234.9,1.307,1773627609785,LIMIT,72525.5,FILLED,binance
BTC,LONG,1734.348,72264.5,0.024,1773627599851,LIMIT,72540.0,FILLED,binance
BTC,LONG,288.9536,72238.4,0.004,1773627608232,LIMIT,72517.6,FILLED,binance
BTC,LONG,130.5,72502.7,0.18,1773627707529,,,,okx
