symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,coin,size,value_usd,liquidated_address,liquidator_address
BTC,SHORT,143.6628,71831.4,0.002,1773583520180,LIMIT,71548.3,FILLED,binance,,,,,
,short,,71540.0,,2026-03-15T14:00:36.378517+00:00,,,,hyperliquid,BTC,0.00105,75.11699999999999,0xcc982ae47f0d3ca2d26728bc0aea49e60e42e9db,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71540.0,,2026-03-15T14:00:36.453438+00:00,,,,hyperliquid,BTC,0.00105,75.11699999999999,0xcc982ae47f0d3ca2d26728bc0aea49e60e42e9db,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71531.0,,2026-03-15T14:08:36.485772+00:00,,,,hyperliquid,BTC,0.00105,75.10754999999999,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71531.0,,2026-03-15T14:08:36.508874+00:00,,,,hyperliquid,BTC,0.00105,75.10754999999999,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71579.0,,2026-03-15T14:00:06.450997+00:00,,,,hyperliquid,BTC,0.00104,74.44215999999999,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71579.0,,2026-03-15T14:00:06.453213+00:00,,,,hyperliquid,BTC,0.00104,74.44215999999999,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71556.0,,2026-03-15T14:09:36.319854+00:00,,,,hyperliquid,BTC,0.00104,74.41824,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71556.0,,2026-03-15T14:09:36.338766+00:00,,,,hyperliquid,BTC,0.00104,74.41824,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71551.0,,2026-03-15T14:07:36.381333+00:00,,,,hyperliquid,BTC,0.00104,74.41304,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71551.0,,2026-03-15T14:07:36.412921+00:00,,,,hyperliquid,BTC,0.00104,74.41304,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71550.0,,2026-03-15T14:08:06.455222+00:00,,,,hyperliquid,BTC,0.00104,74.41199999999999,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71550.0,,2026-03-15T14:08:06.479747+00:00,,,,hyperliquid,BTC,0.00104,74.41199999999999,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71544.0,,2026-03-15T14:07:06.279494+00:00,,,,hyperliquid,BTC,0.00104,74.40575999999999,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71544.0,,2026-03-15T14:07:06.287536+00:00,,,,hyperliquid,BTC,0.00104,74.40575999999999,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71542.0,,2026-03-15T14:05:36.290514+00:00,,,,hyperliquid,BTC,0.00104,74.40368,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71542.0,,2026-03-15T14:05:36.297764+00:00,,,,hyperliquid,BTC,0.00104,74.40368,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71540.0,,2026-03-15T14:06:36.427011+00:00,,,,hyperliquid,BTC,0.00104,74.40159999999999,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71540.0,,2026-03-15T14:06:36.474871+00:00,,,,hyperliquid,BTC,0.00104,74.40159999999999,0x2df8f8d2468f23885609b868d3c6398a1b16f43d,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71540.0,,2026-03-15T14:09:05.413108+00:00,,,,hyperliquid,BTC,0.00104,74.40159999999999,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71540.0,,2026-03-15T14:09:05.578721+00:00,,,,hyperliquid,BTC,0.00104,74.40159999999999,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71527.0,,2026-03-15T14:01:06.295876+00:00,,,,hyperliquid,BTC,0.00104,74.38807999999999,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71527.0,,2026-03-15T14:01:06.473093+00:00,,,,hyperliquid,BTC,0.00104,74.38807999999999,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71521.0,,2026-03-15T14:04:06.462296+00:00,,,,hyperliquid,BTC,0.00104,74.38184,0xd3943e40080322c21c65d94966d4212331302c92,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71521.0,,2026-03-15T14:04:07.456690+00:00,,,,hyperliquid,BTC,0.00104,74.38184,0xd3943e40080322c21c65d94966d4212331302c92,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71514.0,,2026-03-15T14:03:36.454502+00:00,,,,hyperliquid,BTC,0.00104,74.37455999999999,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71514.0,,2026-03-15T14:03:36.479232+00:00,,,,hyperliquid,BTC,0.00104,74.37455999999999,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71513.0,,2026-03-15T14:02:36.358403+00:00,,,,hyperliquid,BTC,0.00104,74.37352,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71513.0,,2026-03-15T14:02:36.360671+00:00,,,,hyperliquid,BTC,0.00104,74.37352,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71513.0,,2026-03-15T14:03:02.288734+00:00,,,,hyperliquid,BTC,0.00104,74.37352,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71513.0,,2026-03-15T14:03:06.324626+00:00,,,,hyperliquid,BTC,0.00104,74.37352,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71513.0,,2026-03-15T14:03:06.332081+00:00,,,,hyperliquid,BTC,0.00104,74.37352,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71498.0,,2026-03-15T14:02:06.567955+00:00,,,,hyperliquid,BTC,0.00104,74.35792,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71498.0,,2026-03-15T14:02:06.751303+00:00,,,,hyperliquid,BTC,0.00104,74.35792,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71494.0,,2026-03-15T14:01:36.621383+00:00,,,,hyperliquid,BTC,0.00104,74.35376,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71494.0,,2026-03-15T14:01:36.621794+00:00,,,,hyperliquid,BTC,0.00104,74.35376,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71540.0,,2026-03-15T14:04:38.130092+00:00,,,,hyperliquid,BTC,0.00101,72.25540000000001,0xef5fdcefdb38803a654ee9f3539bed8058443d99,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71540.0,,2026-03-15T14:04:38.196559+00:00,,,,hyperliquid,BTC,0.00101,72.25540000000001,0xef5fdcefdb38803a654ee9f3539bed8058443d99,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71527.0,,2026-03-15T14:00:53.458741+00:00,,,,hyperliquid,BTC,0.001,71.527,0xf5d889840ff183c72b0b57aac895303eee76f226,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71527.0,,2026-03-15T14:00:53.461429+00:00,,,,hyperliquid,BTC,0.001,71.527,0xf5d889840ff183c72b0b57aac895303eee76f226,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71498.0,,2026-03-15T14:01:53.345657+00:00,,,,hyperliquid,BTC,0.00096,68.63808,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71498.0,,2026-03-15T14:01:53.346927+00:00,,,,hyperliquid,BTC,0.00096,68.63808,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71542.0,,2026-03-15T14:05:23.468850+00:00,,,,hyperliquid,BTC,0.00094,67.24947999999999,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71542.0,,2026-03-15T14:05:23.543730+00:00,,,,hyperliquid,BTC,0.00094,67.24947999999999,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71554.0,,2026-03-15T14:09:23.425387+00:00,,,,hyperliquid,BTC,0.00091,65.11414,0xb3a38662575bdf1541013ce987934dba919851ea,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71554.0,,2026-03-15T14:09:25.536902+00:00,,,,hyperliquid,BTC,0.00091,65.11414,0xb3a38662575bdf1541013ce987934dba919851ea,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71540.0,,2026-03-15T14:08:53.413718+00:00,,,,hyperliquid,BTC,0.00089,63.67059999999999,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71540.0,,2026-03-15T14:08:53.443893+00:00,,,,hyperliquid,BTC,0.00089,63.67059999999999,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71562.0,,2026-03-15T14:05:08.138147+00:00,,,,hyperliquid,BTC,0.00087,62.25894,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71562.0,,2026-03-15T14:05:08.196562+00:00,,,,hyperliquid,BTC,0.00087,62.25894,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
