symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,LONG,11881.901300000001,72895.1,0.163,1773657414232,LIMIT,73180.0,FILLED,binance
BTC,LONG,4447.9858,72917.8,0.061,1773657357520,LIMIT,73200.8,FILLED,binance
BTC,LONG,1604.5502000000001,72934.1,0.022,1773657352096,LIMIT,73212.9,FILLED,binance
