timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-16T13:08:01.708713+00:00,BTC,long,0.24601,73911.0,18182.845110000002,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x424f58c01b5440ebc2382ac01b7a3597b12076ff,hyperliquid,,,
2026-03-16T13:08:01.812043+00:00,BTC,long,0.24601,73911.0,18182.845110000002,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x424f58c01b5440ebc2382ac01b7a3597b12076ff,hyperliquid,,,
2026-03-16T13:11:02.247996+00:00,BTC,long,0.24601,73847.0,18167.10047,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x1e9b03ec06f463bc5d81c15e050425639cc43855,hyperliquid,,,
2026-03-16T13:11:02.259144+00:00,BTC,long,0.24601,73847.0,18167.10047,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x1e9b03ec06f463bc5d81c15e050425639cc43855,hyperliquid,,,
2026-03-16T13:12:32.880840+00:00,BTC,long,0.24422,73840.0,18033.2048,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T13:12:32.885092+00:00,BTC,long,0.24422,73840.0,18033.2048,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T13:09:32.730601+00:00,BTC,long,0.21585,73833.0,15936.85305,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T13:09:32.834936+00:00,BTC,long,0.21585,73833.0,15936.85305,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T13:10:32.101115+00:00,BTC,long,0.21007,73814.0,15506.10698,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,hyperliquid,,,
2026-03-16T13:10:32.187095+00:00,BTC,long,0.21007,73814.0,15506.10698,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,hyperliquid,,,
2026-03-16T13:08:31.370815+00:00,BTC,long,0.16692,73833.0,12324.204360000002,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,
2026-03-16T13:08:31.436903+00:00,BTC,long,0.16692,73833.0,12324.204360000002,0xf905049d614ddd21e4745417b3f05eb05e52c4fb,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,
