exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
binance,BTC,SHORT,286.64,71659.6,0.004,1773594059055,binance,,,
,BTC,SHORT,286.63840000000005,71659.6,0.004,1773594059055,binance,LIMIT,71377.3,FILLED
