symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,LONG,15995.205,73372.5,0.218,1773645900118,LIMIT,73666.0,FILLED,binance
BTC,LONG,5063.0061,73376.9,0.069,1773645896983,LIMIT,73666.8,FILLED,binance
BTC,SHORT,296.0152,74003.8,0.004,1773645979905,LIMIT,73706.6,FILLED,binance
BTC,SHORT,148.01,74004.4,0.002,1773645924944,,,,bybit
BTC,SHORT,147.9324,73966.2,0.002,1773645947546,LIMIT,73705.2,FILLED,binance
