exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
binance,BTC,SHORT,5679.55,72814.7,0.078,1773629567419,binance,,,
,BTC,SHORT,5679.5466,72814.7,0.078,1773629567419,binance,LIMIT,72522.0,FILLED
,BTC,SHORT,218.36880000000002,72789.6,0.003,1773629744620,binance,LIMIT,72519.5,FILLED
