exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address
,,long,,72413.0,,2026-03-15T22:45:21.365646+00:00,hyperliquid,,,,BTC,0.00992,718.33696,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x4d969e59b312970cc07af266938a4433ccae0b4c
,,long,,72413.0,,2026-03-15T22:45:21.378048+00:00,hyperliquid,,,,BTC,0.00992,718.33696,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x4d969e59b312970cc07af266938a4433ccae0b4c
,,long,,72479.0,,2026-03-15T22:48:51.413562+00:00,hyperliquid,,,,BTC,0.00991,718.26689,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,72479.0,,2026-03-15T22:48:52.045863+00:00,hyperliquid,,,,BTC,0.00991,718.26689,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,72403.0,,2026-03-15T22:43:51.397435+00:00,hyperliquid,,,,BTC,0.00992,718.23776,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6
,,long,,72403.0,,2026-03-15T22:43:51.539124+00:00,hyperliquid,,,,BTC,0.00992,718.23776,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6
,,long,,72400.0,,2026-03-15T22:42:51.385477+00:00,hyperliquid,,,,BTC,0.00992,718.208,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xb668858ff53322d5511651a2cd92391eb5d60ee3
,,long,,72400.0,,2026-03-15T22:42:51.878258+00:00,hyperliquid,,,,BTC,0.00992,718.208,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xb668858ff53322d5511651a2cd92391eb5d60ee3
,,long,,72472.0,,2026-03-15T22:46:52.425582+00:00,hyperliquid,,,,BTC,0.00991,718.19752,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,72472.0,,2026-03-15T22:46:53.306892+00:00,hyperliquid,,,,BTC,0.00991,718.19752,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,72394.0,,2026-03-15T22:40:51.397428+00:00,hyperliquid,,,,BTC,0.00992,718.14848,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72394.0,,2026-03-15T22:40:51.401935+00:00,hyperliquid,,,,BTC,0.00992,718.14848,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72452.0,,2026-03-15T22:43:21.574610+00:00,hyperliquid,,,,BTC,0.00991,717.99932,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x5bcbbb10358ddb623593e51f499568ea54c2aeed
,,long,,72452.0,,2026-03-15T22:43:22.018407+00:00,hyperliquid,,,,BTC,0.00991,717.99932,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x5bcbbb10358ddb623593e51f499568ea54c2aeed
,,long,,72375.0,,2026-03-15T22:42:21.366293+00:00,hyperliquid,,,,BTC,0.00992,717.96,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5
,,long,,72375.0,,2026-03-15T22:42:21.539963+00:00,hyperliquid,,,,BTC,0.00992,717.96,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5
,,long,,72351.0,,2026-03-15T22:44:21.694373+00:00,hyperliquid,,,,BTC,0.00992,717.72192,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760
,,long,,72351.0,,2026-03-15T22:44:21.754581+00:00,hyperliquid,,,,BTC,0.00992,717.72192,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760
,,long,,72343.0,,2026-03-15T22:41:51.429251+00:00,hyperliquid,,,,BTC,0.00992,717.64256,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad
,,long,,72343.0,,2026-03-15T22:41:51.528488+00:00,hyperliquid,,,,BTC,0.00992,717.64256,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad
,,long,,72414.0,,2026-03-15T22:41:21.962968+00:00,hyperliquid,,,,BTC,0.00991,717.62274,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xc322736d81a6977f71c77a0a0761195649e6f7ad
,,long,,72414.0,,2026-03-15T22:41:21.964770+00:00,hyperliquid,,,,BTC,0.00991,717.62274,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xc322736d81a6977f71c77a0a0761195649e6f7ad
,,long,,72479.0,,2026-03-15T22:47:51.501950+00:00,hyperliquid,,,,BTC,0.00977,708.11983,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72479.0,,2026-03-15T22:47:54.271739+00:00,hyperliquid,,,,BTC,0.00977,708.11983,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72455.0,,2026-03-15T22:49:53.363240+00:00,hyperliquid,,,,BTC,0.00975,706.43625,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xf960c187a74d38b2a70fc4cf66f51356d1948e56
,,long,,72455.0,,2026-03-15T22:49:53.711700+00:00,hyperliquid,,,,BTC,0.00975,706.43625,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xf960c187a74d38b2a70fc4cf66f51356d1948e56
,BTC,SHORT,616.13,72485.4,0.85,1773614738527,okx,,,,,,,,
,,long,,72341.0,,2026-03-15T22:44:52.602223+00:00,hyperliquid,,,,BTC,0.00744,538.21704,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xf032648dfd22c4d81588bd83e09ab89cfe816705
,,long,,72341.0,,2026-03-15T22:44:52.615484+00:00,hyperliquid,,,,BTC,0.00744,538.21704,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xf032648dfd22c4d81588bd83e09ab89cfe816705
,BTC,SHORT,509.92,72845.1,0.007,1773614737944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,477.06,72501.0,0.00658,1773614797150,hyperliquid,,,,,,,,
,BTC,SHORT,364.23,72845.3,0.005,1773614738444,bybit,,,,,,,,
,,long,,72346.0,,2026-03-15T22:40:23.260122+00:00,hyperliquid,,,,BTC,0.005,361.73,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x4b950f84d6f56ead87f2071eb0c9e09097c4372b
,,long,,72346.0,,2026-03-15T22:40:23.336805+00:00,hyperliquid,,,,BTC,0.005,361.73,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x4b950f84d6f56ead87f2071eb0c9e09097c4372b
,BTC,SHORT,291.02959999999996,72757.4,0.004,1773614738077,binance,LIMIT,72487.0,FILLED,,,,,
hyperliquid,BTC,SHORT,234.17,72497.0,0.00323,1773614739735,hyperliquid,,,,,,,,
,BTC,SHORT,218.3634,72787.8,0.003,1773614825061,binance,LIMIT,72499.8,FILLED,,,,,
,,long,,72346.0,,2026-03-15T22:40:21.526256+00:00,hyperliquid,,,,BTC,0.00272,196.78112000000002,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x37c0fd0d2e7101ec3f8404ff949b88cc02bd67c0
,,long,,72346.0,,2026-03-15T22:40:21.672078+00:00,hyperliquid,,,,BTC,0.00272,196.78112000000002,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x37c0fd0d2e7101ec3f8404ff949b88cc02bd67c0
,,short,,72490.0,,2026-03-15T22:48:49.576991+00:00,hyperliquid,,,,BTC,0.00249,180.5001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72490.0,,2026-03-15T22:48:49.682619+00:00,hyperliquid,,,,BTC,0.00249,180.5001,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72476.0,,2026-03-15T22:47:49.402346+00:00,hyperliquid,,,,BTC,0.00249,180.46524,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72476.0,,2026-03-15T22:47:49.447018+00:00,hyperliquid,,,,BTC,0.00249,180.46524,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72452.0,,2026-03-15T22:49:49.322706+00:00,hyperliquid,,,,BTC,0.00249,180.40548,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72452.0,,2026-03-15T22:49:50.505476+00:00,hyperliquid,,,,BTC,0.00249,180.40548,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72440.0,,2026-03-15T22:46:19.438274+00:00,hyperliquid,,,,BTC,0.00249,180.3756,0x13558be785661958932ceac35ba20de187275a42,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72440.0,,2026-03-15T22:46:21.598412+00:00,hyperliquid,,,,BTC,0.00249,180.3756,0x13558be785661958932ceac35ba20de187275a42,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72412.0,,2026-03-15T22:45:20.465690+00:00,hyperliquid,,,,BTC,0.00249,180.30588,0x31c3d9df1de7753d0f35c9119a8a308a8cc6747a,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72412.0,,2026-03-15T22:45:20.487997+00:00,hyperliquid,,,,BTC,0.00249,180.30588,0x31c3d9df1de7753d0f35c9119a8a308a8cc6747a,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72402.0,,2026-03-15T22:43:49.344721+00:00,hyperliquid,,,,BTC,0.00249,180.28098,0x56cf6a15408d6e928122427e8d2b55206a95ea80,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72402.0,,2026-03-15T22:43:49.357649+00:00,hyperliquid,,,,BTC,0.00249,180.28098,0x56cf6a15408d6e928122427e8d2b55206a95ea80,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72399.0,,2026-03-15T22:42:49.840515+00:00,hyperliquid,,,,BTC,0.00249,180.27351000000002,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72399.0,,2026-03-15T22:42:49.851914+00:00,hyperliquid,,,,BTC,0.00249,180.27351000000002,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72382.0,,2026-03-15T22:41:19.674436+00:00,hyperliquid,,,,BTC,0.00249,180.23118,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72382.0,,2026-03-15T22:41:19.801327+00:00,hyperliquid,,,,BTC,0.00249,180.23118,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72476.0,,2026-03-15T22:43:19.455939+00:00,hyperliquid,,,,BTC,0.00248,179.74048,0x1be5a1135a64783e0494180c0a229b02f3f57973,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72476.0,,2026-03-15T22:43:19.456840+00:00,hyperliquid,,,,BTC,0.00248,179.74048,0x1be5a1135a64783e0494180c0a229b02f3f57973,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72471.0,,2026-03-15T22:46:49.986909+00:00,hyperliquid,,,,BTC,0.00248,179.72808,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72471.0,,2026-03-15T22:46:50.078728+00:00,hyperliquid,,,,BTC,0.00248,179.72808,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72465.0,,2026-03-15T22:48:19.431465+00:00,hyperliquid,,,,BTC,0.00248,179.7132,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72465.0,,2026-03-15T22:48:19.617713+00:00,hyperliquid,,,,BTC,0.00248,179.7132,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72462.0,,2026-03-15T22:45:49.428043+00:00,hyperliquid,,,,BTC,0.00248,179.70576,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72462.0,,2026-03-15T22:45:49.437681+00:00,hyperliquid,,,,BTC,0.00248,179.70576,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72390.0,,2026-03-15T22:40:49.341018+00:00,hyperliquid,,,,BTC,0.00248,179.5272,0xe29d84a6f37858d7f8017be454ee35726511e525,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72390.0,,2026-03-15T22:40:50.816582+00:00,hyperliquid,,,,BTC,0.00248,179.5272,0xe29d84a6f37858d7f8017be454ee35726511e525,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72374.0,,2026-03-15T22:42:19.366543+00:00,hyperliquid,,,,BTC,0.00248,179.48752,0xa9b91ec3cd32ba4e5841b2bf6ec5d2c222e60243,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72374.0,,2026-03-15T22:42:19.450553+00:00,hyperliquid,,,,BTC,0.00248,179.48752,0xa9b91ec3cd32ba4e5841b2bf6ec5d2c222e60243,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72352.0,,2026-03-15T22:44:19.370080+00:00,hyperliquid,,,,BTC,0.00248,179.43296,0x469e9a7f624b04c24f0e64edf8d8a277e6bf58a5,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72352.0,,2026-03-15T22:44:21.693466+00:00,hyperliquid,,,,BTC,0.00248,179.43296,0x469e9a7f624b04c24f0e64edf8d8a277e6bf58a5,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72332.0,,2026-03-15T22:44:50.238260+00:00,hyperliquid,,,,BTC,0.00248,179.38336,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72332.0,,2026-03-15T22:44:50.334669+00:00,hyperliquid,,,,BTC,0.00248,179.38336,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,long,,72341.0,,2026-03-15T22:44:52.602823+00:00,hyperliquid,,,,BTC,0.00247,178.68227,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xa70ac79d24b8ea7dc8899d6c2df26488130b4be9
,,long,,72341.0,,2026-03-15T22:44:52.615912+00:00,hyperliquid,,,,BTC,0.00247,178.68227,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xa70ac79d24b8ea7dc8899d6c2df26488130b4be9
,,short,,72489.0,,2026-03-15T22:47:20.168288+00:00,hyperliquid,,,,BTC,0.00233,168.89937,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72489.0,,2026-03-15T22:47:20.205781+00:00,hyperliquid,,,,BTC,0.00233,168.89937,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72301.0,,2026-03-15T22:40:20.833658+00:00,hyperliquid,,,,BTC,0.00232,167.73832,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72301.0,,2026-03-15T22:40:20.920842+00:00,hyperliquid,,,,BTC,0.00232,167.73832,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe8e715d222e9684bca78723d12b84f16a3e354c3
hyperliquid,BTC,SHORT,165.3,72501.0,0.00228,1773614797150,hyperliquid,,,,,,,,
,,long,,72346.0,,2026-03-15T22:40:23.260737+00:00,hyperliquid,,,,BTC,0.0022,159.1612,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72346.0,,2026-03-15T22:40:23.416531+00:00,hyperliquid,,,,BTC,0.0022,159.1612,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,short,,72444.0,,2026-03-15T22:49:19.644955+00:00,hyperliquid,,,,BTC,0.00201,145.61244,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72444.0,,2026-03-15T22:49:19.907938+00:00,hyperliquid,,,,BTC,0.00201,145.61244,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,BTC,SHORT,145.54860000000002,72774.3,0.002,1773614795998,binance,LIMIT,72495.0,FILLED,,,,,
,,short,,72346.0,,2026-03-15T22:41:50.855071+00:00,hyperliquid,,,,BTC,0.0018,130.2228,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72346.0,,2026-03-15T22:41:50.919444+00:00,hyperliquid,,,,BTC,0.0018,130.2228,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,long,,72490.0,,2026-03-15T22:48:48.738582+00:00,hyperliquid,,,,BTC,0.00176,127.5824,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x6e6f2ca77afaee5a22dc3cf0f903f39a548a82a6
,,long,,72490.0,,2026-03-15T22:48:48.746730+00:00,hyperliquid,,,,BTC,0.00176,127.5824,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x6e6f2ca77afaee5a22dc3cf0f903f39a548a82a6
,,long,,72477.0,,2026-03-15T22:47:48.975276+00:00,hyperliquid,,,,BTC,0.00176,127.55952,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,,long,,72477.0,,2026-03-15T22:47:49.083578+00:00,hyperliquid,,,,BTC,0.00176,127.55952,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,,long,,72461.0,,2026-03-15T22:48:18.491852+00:00,hyperliquid,,,,BTC,0.00176,127.53136,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x5bcbbb10358ddb623593e51f499568ea54c2aeed
,,long,,72461.0,,2026-03-15T22:48:18.512784+00:00,hyperliquid,,,,BTC,0.00176,127.53136,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x5bcbbb10358ddb623593e51f499568ea54c2aeed
,,long,,72453.0,,2026-03-15T22:49:48.342776+00:00,hyperliquid,,,,BTC,0.00176,127.51728,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x13558be785661958932ceac35ba20de187275a42
,,long,,72453.0,,2026-03-15T22:49:48.343902+00:00,hyperliquid,,,,BTC,0.00176,127.51728,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x13558be785661958932ceac35ba20de187275a42
hyperliquid,BTC,SHORT,124.7,72501.0,0.00172,1773614797150,hyperliquid,,,,,,,,
,,long,,72493.0,,2026-03-15T22:47:20.166387+00:00,hyperliquid,,,,BTC,0.00159,115.26387,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1
,,long,,72493.0,,2026-03-15T22:47:20.204276+00:00,hyperliquid,,,,BTC,0.00159,115.26387,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1
hyperliquid,BTC,SHORT,84.1,72501.0,0.00116,1773614797150,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,47.13,72501.0,0.00065,1773614797150,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,47.13,72501.0,0.00065,1773614797150,hyperliquid,,,,,,,,
,,long,,72443.0,,2026-03-15T22:49:19.559435+00:00,hyperliquid,,,,BTC,0.0006,43.465799999999994,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72443.0,,2026-03-15T22:49:19.568265+00:00,hyperliquid,,,,BTC,0.0006,43.465799999999994,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,short,,72444.0,,2026-03-15T22:49:19.649240+00:00,hyperliquid,,,,BTC,0.00047,34.04868,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72444.0,,2026-03-15T22:49:22.038640+00:00,hyperliquid,,,,BTC,0.00047,34.04868,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
