symbol,side,value,price,quantity,timestamp,_exchange
BTC,LONG,14765.74,72381.1,20.4,1773617619143,okx
BTC,LONG,5013.38,72135.0,6.95,1773617612120,okx
BTC,LONG,4396.55,72074.6,0.061,1773617612444,bybit
BTC,LONG,504.99,72141.6,0.7,1773617611538,okx
BTC,LONG,288.2,72049.9,0.004,1773617615444,bybit
BTC,LONG,144.25,72127.4,0.2,1773617613569,okx
BTC,LONG,72.07,72069.6,0.001,1773617612944,bybit
BTC,LONG,14.48,72389.7,0.02,1773617618010,okx
