symbol,side,value,price,quantity,timestamp,_exchange,exchange,order_type,avg_price,order_status,coin,size,value_usd,address,pnl
BTC,SHORT,382051.04,72166.8,5.294,1773597189444,bybit,,,,,,,,,
BTC,SHORT,125027.46,72145.1,1.733,1773597186445,bybit,,,,,,,,,
BTC,SHORT,90805.66,72297.5,1.256,1773597250444,bybit,,,,,,,,,
BTC,SHORT,90073.53,72174.3,1.248,1773597247082,binance,binance,,,,,,,,
BTC,SHORT,90073.5264,72174.3,1.248,1773597247082,binance,,LIMIT,71888.0,FILLED,,,,,
BTC,SHORT,61751.54,72308.6,0.854,1773597272944,bybit,,,,,,,,,
BTC,SHORT,47869.35,72310.2,0.662,1773597274446,bybit,,,,,,,,,
BTC,SHORT,30282.02,71997.2,42.06,1773597169141,okx,,,,,,,,,
BTC,SHORT,20146.2,72208.6,0.279,1773597237945,bybit,,,,,,,,,
BTC,SHORT,19193.36,72155.5,0.266,1773597188944,bybit,,,,,,,,,
BTC,SHORT,15632.4,72071.9,21.69,1773597187760,okx,,,,,,,,,
BTC,SHORT,15243.6528,72244.8,0.211,1773597273534,binance,,LIMIT,71955.2,FILLED,,,,,
BTC,SHORT,15243.65,72244.8,0.211,1773597273534,binance,binance,,,,,,,,
BTC,SHORT,12118.19,72132.1,0.168,1773597172444,bybit,,,,,,,,,
BTC,SHORT,12095.3,72124.6,16.77,1773597228226,okx,,,,,,,,,
BTC,SHORT,11196.07,72232.7,0.155,1773597249379,binance,binance,,,,,,,,
BTC,SHORT,11196.0685,72232.7,0.155,1773597249379,binance,,LIMIT,71927.2,FILLED,,,,,
BTC,SHORT,11095.02,72045.6,0.154,1773597167946,bybit,,,,,,,,,
BTC,SHORT,9945.4,72068.1,0.138,1773597169444,bybit,,,,,,,,,
BTC,SHORT,9878.93,72109.0,0.137,1773597170444,bybit,,,,,,,,,
,short,,71921.0,,2026-03-15T17:54:10.540000,hyperliquid,,,,,BTC,0.12519,9003.79,0x19dcaae8...,-178.4
BTC,SHORT,9003.79,71921.0,0.12519,1773597250540,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,8714.61,72021.6,0.121,1773597167946,bybit,,,,,,,,,
BTC,SHORT,8380.91,72249.2,11.6,1773597292389,okx,,,,,,,,,
BTC,SHORT,8236.42,72249.3,0.114,1773597290067,binance,binance,,,,,,,,
BTC,SHORT,7922.86,71960.6,11.01,1773597290004,okx,,,,,,,,,
BTC,SHORT,7428.84,72124.7,0.103,1773597172444,bybit,,,,,,,,,
BTC,SHORT,7229.25,72292.5,0.1,1773597267444,bybit,,,,,,,,,
BTC,SHORT,6917.38,72056.0,0.096,1773597169444,bybit,,,,,,,,,
BTC,SHORT,5902.02,71975.8,0.082,1773597169487,binance,binance,,,,,,,,
BTC,SHORT,5902.015600000001,71975.8,0.082,1773597169487,binance,,LIMIT,71762.1,FILLED,,,,,
BTC,SHORT,5857.47,72314.4,0.081,1773597290444,bybit,,,,,,,,,
BTC,SHORT,5418.6015,72248.02,0.075,1773597259373,binance,,LIMIT,71938.2,FILLED,,,,,
BTC,SHORT,5418.6,72248.02,0.075,1773597259373,binance,binance,,,,,,,,
BTC,SHORT,4849.11,72052.2,6.73,1773597171702,okx,,,,,,,,,
BTC,SHORT,4327.94,72132.4,0.06,1773597172945,bybit,,,,,,,,,
BTC,SHORT,4261.31,72225.53,0.059,1773597250705,binance,binance,,,,,,,,
BTC,SHORT,4261.30627,72225.53,0.059,1773597250705,binance,,LIMIT,71922.2,FILLED,,,,,
BTC,SHORT,4118.64,72256.9,0.057,1773597248444,bybit,,,,,,,,,
BTC,SHORT,3831.66,72295.5,0.053,1773597248444,bybit,,,,,,,,,
,short,,71950.0,,2026-03-15T17:54:16.576000,hyperliquid,,,,,BTC,0.05246,3774.5,0x21290951...,-43.44
BTC,SHORT,3774.5,71950.0,0.05246,1773597256576,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,3750.29,72121.0,0.052,1773597172444,bybit,,,,,,,,,
BTC,SHORT,3639.7,71788.9,5.07,1773597188089,okx,,,,,,,,,
BTC,SHORT,3601.19,72023.9,0.05,1773597168945,bybit,,,,,,,,,
BTC,SHORT,3244.15,72092.2,0.045,1773597170444,bybit,,,,,,,,,
BTC,SHORT,3174.48,72147.2,0.044,1773597172444,bybit,,,,,,,,,
BTC,SHORT,2959.16,72174.6,0.041,1773597225948,bybit,,,,,,,,,
BTC,SHORT,2930.55,71827.2,4.08,1773597226129,okx,,,,,,,,,
BTC,SHORT,2623.47,71875.8,3.65,1773597238453,okx,,,,,,,,,
BTC,SHORT,2601.94,72276.0,0.036,1773597248444,bybit,,,,,,,,,
BTC,SHORT,2596.1,72113.8,0.036,1773597170444,bybit,,,,,,,,,
BTC,SHORT,2528.8,72251.4,0.035,1773597248444,bybit,,,,,,,,,
BTC,SHORT,2503.8,71948.2,3.48,1773597256315,okx,,,,,,,,,
BTC,SHORT,2381.62122,72170.34,0.033,1773597238454,binance,,LIMIT,71884.0,FILLED,,,,,
BTC,SHORT,2381.62,72170.34,0.033,1773597238454,binance,binance,,,,,,,,
BTC,SHORT,2380.03,71687.8,3.32,1773597168024,okx,,,,,,,,,
BTC,SHORT,2237.82,72187.8,0.031,1773597227444,bybit,,,,,,,,,
BTC,SHORT,2162.064,72068.8,0.03,1773597180312,binance,,LIMIT,71773.6,FILLED,,,,,
BTC,SHORT,2162.06,72068.8,0.03,1773597180312,binance,binance,,,,,,,,
BTC,SHORT,2141.34,71857.2,2.98,1773597237019,okx,,,,,,,,,
BTC,SHORT,2091.12,72107.5,0.029,1773597170945,bybit,,,,,,,,,
BTC,SHORT,2021.66,72202.0,0.028,1773597248215,binance,binance,,,,,,,,
BTC,SHORT,2021.656,72202.0,0.028,1773597248215,binance,,LIMIT,71953.1,FILLED,,,,,
BTC,SHORT,2017.44,72051.3,0.028,1773597172604,binance,binance,,,,,,,,
BTC,SHORT,2017.4364,72051.3,0.028,1773597172604,binance,,LIMIT,71781.5,FILLED,,,,,
BTC,SHORT,1920.26,71920.0,2.67,1773597167211,okx,,,,,,,,,
BTC,SHORT,1872.84,72032.3,0.026,1773597168945,bybit,,,,,,,,,
BTC,SHORT,1824.62,71835.5,2.54,1773597227386,okx,,,,,,,,,
BTC,SHORT,1807.73,72309.0,0.025,1773597268444,bybit,,,,,,,,,
BTC,SHORT,1801.5900000000001,72063.6,0.025,1773597173614,binance,,LIMIT,71760.0,FILLED,,,,,
BTC,SHORT,1801.59,72063.6,0.025,1773597173614,binance,binance,,,,,,,,
BTC,SHORT,1800.97,72038.6,0.025,1773597171571,binance,binance,,,,,,,,
