timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange
2026-03-15T20:27:35.332381+00:00,BTC,short,0.03225,71390.0,2302.3275,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:27:37.003994+00:00,BTC,short,0.03225,71390.0,2302.3275,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:28:12.321872+00:00,BTC,short,0.03225,71387.0,2302.23075,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:28:12.343238+00:00,BTC,short,0.03225,71387.0,2302.23075,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:28:06.630929+00:00,BTC,short,0.02694,71387.0,1923.1657799999998,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:28:09.515195+00:00,BTC,short,0.02694,71387.0,1923.1657799999998,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:28:05.449957+00:00,BTC,short,0.003,71396.0,214.18800000000002,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:28:06.625777+00:00,BTC,short,0.003,71396.0,214.18800000000002,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid
2026-03-15T20:19:10.271018+00:00,BTC,short,0.00039,71485.0,27.87915,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:19:10.420628+00:00,BTC,short,0.00039,71485.0,27.87915,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:19:40.335034+00:00,BTC,short,0.00039,71482.0,27.87798,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:19:40.489160+00:00,BTC,short,0.00039,71482.0,27.87798,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:23:10.362874+00:00,BTC,short,0.00039,71479.0,27.87681,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:23:10.369857+00:00,BTC,short,0.00039,71479.0,27.87681,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:21:40.517420+00:00,BTC,short,0.00039,71468.0,27.872519999999998,0x588432f54227364caf999a6df88dbf86a90f4772,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:21:40.524117+00:00,BTC,short,0.00039,71468.0,27.872519999999998,0x588432f54227364caf999a6df88dbf86a90f4772,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:20:40.588146+00:00,BTC,short,0.00039,71467.0,27.87213,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:20:40.994050+00:00,BTC,short,0.00039,71467.0,27.87213,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:22:41.373186+00:00,BTC,short,0.00039,71467.0,27.87213,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:22:41.719630+00:00,BTC,short,0.00039,71467.0,27.87213,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:24:11.044869+00:00,BTC,short,0.00039,71467.0,27.87213,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:24:11.050191+00:00,BTC,short,0.00039,71467.0,27.87213,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:25:10.402704+00:00,BTC,short,0.00039,71456.0,27.86784,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:25:11.697359+00:00,BTC,short,0.00039,71456.0,27.86784,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:26:40.444146+00:00,BTC,short,0.00039,71425.0,27.85575,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:26:41.406950+00:00,BTC,short,0.00039,71425.0,27.85575,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:25:40.568535+00:00,BTC,short,0.00039,71416.0,27.85224,0x162cc7c861ebd0c06b3d72319201150482518185,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:25:40.574628+00:00,BTC,short,0.00039,71416.0,27.85224,0x162cc7c861ebd0c06b3d72319201150482518185,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:27:40.293851+00:00,BTC,short,0.00039,71390.0,27.8421,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:27:42.928231+00:00,BTC,short,0.00039,71390.0,27.8421,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:18:41.521112+00:00,BTC,short,0.00038,71501.0,27.17038,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:18:41.603932+00:00,BTC,short,0.00038,71501.0,27.17038,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:23:40.310707+00:00,BTC,short,0.00038,71476.0,27.160880000000002,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:23:40.323671+00:00,BTC,short,0.00038,71476.0,27.160880000000002,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:21:10.269182+00:00,BTC,short,0.00038,71467.0,27.15746,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:21:10.401311+00:00,BTC,short,0.00038,71467.0,27.15746,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:22:11.323189+00:00,BTC,short,0.00038,71467.0,27.15746,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:22:11.586824+00:00,BTC,short,0.00038,71467.0,27.15746,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:24:40.494271+00:00,BTC,short,0.00038,71467.0,27.15746,0xce397f90242c35486cf7f161e7a38e3321feb74f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:24:42.119223+00:00,BTC,short,0.00038,71467.0,27.15746,0xce397f90242c35486cf7f161e7a38e3321feb74f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:20:10.433059+00:00,BTC,short,0.00038,71455.0,27.152900000000002,0xf36c562be0598b8ce109998b6aa2d53ffcd8316b,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:20:10.786878+00:00,BTC,short,0.00038,71455.0,27.152900000000002,0xf36c562be0598b8ce109998b6aa2d53ffcd8316b,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:25:14.345363+00:00,BTC,short,0.00038,71450.0,27.151,0xc2c4227bf9830d372e5152591cb6c767e3243f18,0x28f0233472b6a44e170e002a72845ca100be4a7e,hyperliquid
2026-03-15T20:25:14.565436+00:00,BTC,short,0.00038,71450.0,27.151,0xc2c4227bf9830d372e5152591cb6c767e3243f18,0x28f0233472b6a44e170e002a72845ca100be4a7e,hyperliquid
2026-03-15T20:26:10.304087+00:00,BTC,short,0.00038,71419.0,27.13922,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:26:10.312527+00:00,BTC,short,0.00038,71419.0,27.13922,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:27:11.741229+00:00,BTC,short,0.00038,71401.0,27.13238,0x0b2b250dcfd59adf0ee604b2d09518518c2a05b1,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:27:12.810472+00:00,BTC,short,0.00038,71401.0,27.13238,0x0b2b250dcfd59adf0ee604b2d09518518c2a05b1,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:28:10.294318+00:00,BTC,short,0.00038,71387.0,27.12706,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:28:10.555238+00:00,BTC,short,0.00038,71387.0,27.12706,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T20:20:44.329030+00:00,BTC,short,0.00037,71467.0,26.44279,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x28f0233472b6a44e170e002a72845ca100be4a7e,hyperliquid
2026-03-15T20:20:44.353601+00:00,BTC,short,0.00037,71467.0,26.44279,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x28f0233472b6a44e170e002a72845ca100be4a7e,hyperliquid
