symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,1102.821,73521.4,0.015,1773658022827,LIMIT,73255.7,FILLED,binance
BTC,SHORT,587.9064000000001,73488.3,0.008,1773657969590,LIMIT,73205.1,FILLED,binance
BTC,LONG,365.132,73026.4,0.005,1773658032204,LIMIT,73255.6,FILLED,binance
