timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T13:40:31.722000,BTC,short,0.66492,74395.0,49466.72,0x0c0ff399...,-606.41,hyperliquid,,,,,,,
1773668142776,,SHORT,,74374.0,,,,hyperliquid,hyperliquid,BTC,30000.98,0.40338,,,
2026-03-16T13:40:27.832000,BTC,short,0.26153,74387.0,19454.43,0x7f55a0b2...,-372.0,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.25426,74387.0,18913.64,0xfa0ef7ba...,-209.15,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.23266,74387.0,17306.88,0x7f55a0b2...,-330.94,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.21693,74387.0,16136.77,0x7f55a0b2...,-308.56,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.17206,74387.0,12799.03,0x7f55a0b2...,-244.74,hyperliquid,,,,,,,
1773668430444,,SHORT,,74760.8,,,,bybit,,BTC,11214.12,0.15,,,
1773668428444,,SHORT,,74761.3,,,,bybit,,BTC,9718.97,0.13,,,
1773668142776,,SHORT,,74374.0,,,,hyperliquid,hyperliquid,BTC,8939.75,0.1202,,,
1773668142776,,SHORT,,74374.0,,,,hyperliquid,hyperliquid,BTC,7499.87,0.10084,,,
2026-03-16T13:40:34.382000,BTC,short,0.09228,74400.0,6865.63,0x0b7929bf...,-130.3,hyperliquid,,,,,,,
2026-03-16T13:40:31.722000,BTC,short,0.06016,74395.0,4475.6,0x90e2764c...,-53.96,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.0571,74387.0,4247.5,0xec7cb75d...,-146.86,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.05697,74387.0,4237.83,0xfa0ef7ba...,-46.86,hyperliquid,,,,,,,
1773668142776,,SHORT,,74374.0,,,,hyperliquid,hyperliquid,BTC,3535.0,0.04753,,,
1773668427944,,SHORT,,74757.9,,,,bybit,,BTC,2990.32,0.04,,,
2026-03-16T13:40:34.382000,BTC,short,0.03965,74400.0,2949.96,0xdb48300c...,-33.46,hyperliquid,,,,,,,
1773668428944,,SHORT,,74762.9,,,,bybit,,BTC,2018.6,0.027,,,
1773668427944,,SHORT,,74758.0,,,,bybit,,BTC,1495.16,0.02,,,
1773668415882,,SHORT,,74361.9,,,,okx,,BTC,1487.24,2.0,,,
1773668184325,,SHORT,,74577.1,,,,binance,,BTC,1416.9649000000002,0.019,LIMIT,74285.8,FILLED
1773668184325,,SHORT,,74577.1,,,,binance,binance,BTC,1416.96,0.019,,,
2026-03-16T13:40:27.832000,BTC,short,0.01887,74387.0,1403.68,0xfa0ef7ba...,-15.52,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.01749,74387.0,1301.03,0xfa0ef7ba...,-14.39,hyperliquid,,,,,,,
1773668429445,,SHORT,,74761.6,,,,bybit,,BTC,1121.42,0.015,,,
2026-03-16T13:40:31.722000,BTC,short,0.01341,74395.0,997.64,0x72abaa45...,-11.52,hyperliquid,,,,,,,
1773668429445,,SHORT,,74764.7,,,,bybit,,BTC,897.18,0.012,,,
2026-03-16T13:40:31.722000,BTC,short,0.0064,74395.0,476.13,0x1e145bae...,-5.47,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.00542,74387.0,403.18,0xb907340c...,-5.0,hyperliquid,,,,,,,
2026-03-16T13:40:31.722000,BTC,short,0.00531,74395.0,395.04,0x2642764a...,-4.51,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.00471,74387.0,350.36,0xf5d9e8d2...,-4.04,hyperliquid,,,,,,,
2026-03-16T13:40:25.017000,BTC,short,0.00405,74387.0,301.27,0x670257da...,-3.49,hyperliquid,,,,,,,
1773668423943,,SHORT,,74748.5,,,,bybit,,BTC,298.99,0.004,,,
1773668219943,,SHORT,,74608.7,,,,bybit,,BTC,223.83,0.003,,,
2026-03-16T13:40:25.017000,BTC,short,0.00256,74387.0,190.43,0xe6969d7f...,-2.13,hyperliquid,,,,,,,
1773668398103,,SHORT,,74594.5,,,,binance,binance,BTC,149.19,0.002,,,
1773668428944,,SHORT,,74760.8,,,,bybit,,BTC,74.76,0.001,,,
2026-03-16T13:40:25.017000,BTC,short,0.00094,74387.0,69.92,0x351c8da7...,-0.81,hyperliquid,,,,,,,
2026-03-16T13:40:25.017000,BTC,short,0.00087,74387.0,64.72,0xe708294f...,-0.75,hyperliquid,,,,,,,
2026-03-16T13:40:25.017000,BTC,short,0.00081,74387.0,60.25,0xbd7ae169...,-0.7,hyperliquid,,,,,,,
2026-03-16T13:40:34.382000,BTC,short,0.00027,74400.0,20.09,0x3a5d7ad5...,-0.71,hyperliquid,,,,,,,
2026-03-16T13:40:34.382000,BTC,short,0.0002,74400.0,14.88,0x33d29780...,-0.17,hyperliquid,,,,,,,
2026-03-16T13:40:31.722000,BTC,short,0.00017,74395.0,12.65,0x81c8b637...,-0.14,hyperliquid,,,,,,,
2026-03-16T13:40:27.832000,BTC,short,0.00017,74387.0,12.65,0xfa0ef7ba...,-0.14,hyperliquid,,,,,,,
2026-03-16T13:40:31.722000,BTC,short,0.00015,74395.0,11.16,0xad4d387c...,-0.28,hyperliquid,,,,,,,
