exchange,symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address
,,short,,72575.0,,2026-03-16T01:00:20.651850+00:00,hyperliquid,BTC,0.06393,4639.71975,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72504.0,,2026-03-16T00:59:47.502143+00:00,hyperliquid,BTC,0.06203,4497.42312,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72504.0,,2026-03-16T00:59:47.502569+00:00,hyperliquid,BTC,0.06203,4497.42312,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72534.0,,2026-03-16T00:58:16.806899+00:00,hyperliquid,BTC,0.06106,4428.92604,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72534.0,,2026-03-16T00:58:17.862553+00:00,hyperliquid,BTC,0.06106,4428.92604,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72511.0,,2026-03-16T01:01:16.939769+00:00,hyperliquid,BTC,0.05972,4330.35692,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72511.0,,2026-03-16T01:01:19.072187+00:00,hyperliquid,BTC,0.05972,4330.35692,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72450.0,,2026-03-16T01:03:17.477150+00:00,hyperliquid,BTC,0.05972,4326.714,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72450.0,,2026-03-16T01:03:17.560400+00:00,hyperliquid,BTC,0.05972,4326.714,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72364.0,,2026-03-16T01:05:17.854227+00:00,hyperliquid,BTC,0.05948,4304.21072,0xb1edfeccf03f35d2268f5dc4013508a6eb52c702,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72364.0,,2026-03-16T01:05:17.913541+00:00,hyperliquid,BTC,0.05948,4304.21072,0xb1edfeccf03f35d2268f5dc4013508a6eb52c702,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72500.0,,2026-03-16T00:58:46.984766+00:00,hyperliquid,BTC,0.04871,3531.4750000000004,0xc5ba14d33b352090f699c82d0a1d0e8fe5a0679b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72500.0,,2026-03-16T00:58:47.085656+00:00,hyperliquid,BTC,0.04871,3531.4750000000004,0xc5ba14d33b352090f699c82d0a1d0e8fe5a0679b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72491.0,,2026-03-16T01:02:46.371409+00:00,hyperliquid,BTC,0.043,3117.113,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72491.0,,2026-03-16T01:02:46.374954+00:00,hyperliquid,BTC,0.043,3117.113,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72361.0,,2026-03-16T01:04:18.459852+00:00,hyperliquid,BTC,0.03,2170.83,0x97bff6e46d556ad271f2b1d048c9129cdcf03e2f,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72361.0,,2026-03-16T01:04:20.815033+00:00,hyperliquid,BTC,0.03,2170.83,0x97bff6e46d556ad271f2b1d048c9129cdcf03e2f,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
binance,BTC,LONG,1801.54,72061.7,0.025,1773623067129,binance,,,,,
,,short,,72542.0,,2026-03-16T00:57:17.001571+00:00,hyperliquid,BTC,0.02232,1619.13744,0x9e74a6a1df3c2545ec4e8e54a1502967c7ad15e1,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72542.0,,2026-03-16T00:57:18.123035+00:00,hyperliquid,BTC,0.02232,1619.13744,0x9e74a6a1df3c2545ec4e8e54a1502967c7ad15e1,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72542.0,,2026-03-16T00:57:17.001171+00:00,hyperliquid,BTC,0.02126,1542.2429200000001,0x010461c14e146ac35fe42271bdc1134ee31c703a,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72542.0,,2026-03-16T00:57:18.122700+00:00,hyperliquid,BTC,0.02126,1542.2429200000001,0x010461c14e146ac35fe42271bdc1134ee31c703a,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
binance,BTC,LONG,1370.7,72142.08,0.019,1773623026684,binance,,,,,
,BTC,LONG,1296.73,72040.8,0.018,1773623054944,bybit,,,,,
,,short,,72491.0,,2026-03-16T01:02:46.372496+00:00,hyperliquid,BTC,0.01618,1172.90438,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72491.0,,2026-03-16T01:02:46.375917+00:00,hyperliquid,BTC,0.01618,1172.90438,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
binance,BTC,LONG,1153.29,72080.9,0.016,1773623055136,binance,,,,,
,,short,,72364.0,,2026-03-16T01:05:17.854497+00:00,hyperliquid,BTC,0.01499,1084.7363599999999,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72364.0,,2026-03-16T01:05:17.914147+00:00,hyperliquid,BTC,0.01499,1084.7363599999999,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72534.0,,2026-03-16T00:58:16.806575+00:00,hyperliquid,BTC,0.01411,1023.4547399999999,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72534.0,,2026-03-16T00:58:17.861815+00:00,hyperliquid,BTC,0.01411,1023.4547399999999,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72491.0,,2026-03-16T01:02:46.371811+00:00,hyperliquid,BTC,0.01371,993.85161,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72491.0,,2026-03-16T01:02:46.375303+00:00,hyperliquid,BTC,0.01371,993.85161,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72542.0,,2026-03-16T00:57:17.000455+00:00,hyperliquid,BTC,0.01102,799.4128400000001,0x6802b4267f7f2bf7003dcf993c51542245b38329,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72542.0,,2026-03-16T00:57:18.121962+00:00,hyperliquid,BTC,0.01102,799.4128400000001,0x6802b4267f7f2bf7003dcf993c51542245b38329,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72504.0,,2026-03-16T00:59:47.500942+00:00,hyperliquid,BTC,0.00964,698.9385599999999,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72504.0,,2026-03-16T00:59:47.501654+00:00,hyperliquid,BTC,0.00964,698.9385599999999,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72355.0,,2026-03-16T01:04:18.467874+00:00,hyperliquid,BTC,0.00862,623.7000999999999,0xfc44ff1000cde724dc64efd9499c14b3d845c533,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72355.0,,2026-03-16T01:04:20.822600+00:00,hyperliquid,BTC,0.00862,623.7000999999999,0xfc44ff1000cde724dc64efd9499c14b3d845c533,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5
,,short,,72555.0,,2026-03-16T00:57:34.476232+00:00,hyperliquid,BTC,0.00829,601.48095,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72555.0,,2026-03-16T00:57:34.925912+00:00,hyperliquid,BTC,0.00829,601.48095,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72553.0,,2026-03-16T01:00:37.121460+00:00,hyperliquid,BTC,0.00829,601.46437,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72553.0,,2026-03-16T01:00:37.147779+00:00,hyperliquid,BTC,0.00829,601.46437,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72550.0,,2026-03-16T01:00:06.374596+00:00,hyperliquid,BTC,0.00829,601.4395000000001,0x41a914768eda813d6d4b2ef5a3cdcb872a496a32,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72550.0,,2026-03-16T01:00:06.378015+00:00,hyperliquid,BTC,0.00829,601.4395000000001,0x41a914768eda813d6d4b2ef5a3cdcb872a496a32,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72518.0,,2026-03-16T00:59:34.944435+00:00,hyperliquid,BTC,0.00829,601.17422,0x56cf6a15408d6e928122427e8d2b55206a95ea80,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72518.0,,2026-03-16T00:59:34.947095+00:00,hyperliquid,BTC,0.00829,601.17422,0x56cf6a15408d6e928122427e8d2b55206a95ea80,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72513.0,,2026-03-16T00:58:35.168329+00:00,hyperliquid,BTC,0.00829,601.13277,0x162cc7c861ebd0c06b3d72319201150482518185,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72513.0,,2026-03-16T00:58:35.182954+00:00,hyperliquid,BTC,0.00829,601.13277,0x162cc7c861ebd0c06b3d72319201150482518185,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72509.0,,2026-03-16T01:01:35.352134+00:00,hyperliquid,BTC,0.00829,601.09961,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72509.0,,2026-03-16T01:01:35.361779+00:00,hyperliquid,BTC,0.00829,601.09961,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72492.0,,2026-03-16T01:02:35.898265+00:00,hyperliquid,BTC,0.00829,600.9586800000001,0x9b422e571eb2cb9837efdc4f9087194d65fb070a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72492.0,,2026-03-16T01:02:38.930579+00:00,hyperliquid,BTC,0.00829,600.9586800000001,0x9b422e571eb2cb9837efdc4f9087194d65fb070a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72553.0,,2026-03-16T00:57:06.385095+00:00,hyperliquid,BTC,0.00828,600.73884,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72553.0,,2026-03-16T00:57:06.728571+00:00,hyperliquid,BTC,0.00828,600.73884,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72508.0,,2026-03-16T00:59:05.230505+00:00,hyperliquid,BTC,0.00828,600.36624,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72508.0,,2026-03-16T00:59:05.243188+00:00,hyperliquid,BTC,0.00828,600.36624,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72507.0,,2026-03-16T01:01:06.143990+00:00,hyperliquid,BTC,0.00828,600.3579599999999,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72507.0,,2026-03-16T01:01:06.788911+00:00,hyperliquid,BTC,0.00828,600.3579599999999,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72390.0,,2026-03-16T01:06:04.411540+00:00,hyperliquid,BTC,0.00829,600.1131,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72390.0,,2026-03-16T01:06:04.437296+00:00,hyperliquid,BTC,0.00829,600.1131,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72477.0,,2026-03-16T01:03:05.040880+00:00,hyperliquid,BTC,0.00828,600.10956,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72477.0,,2026-03-16T01:03:07.908299+00:00,hyperliquid,BTC,0.00828,600.10956,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72369.0,,2026-03-16T01:05:35.067130+00:00,hyperliquid,BTC,0.00829,599.93901,0x4b53ec7251039454d057757b6fde7e39e48b49a1,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72369.0,,2026-03-16T01:05:35.071028+00:00,hyperliquid,BTC,0.00829,599.93901,0x4b53ec7251039454d057757b6fde7e39e48b49a1,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72414.0,,2026-03-16T01:06:36.346262+00:00,hyperliquid,BTC,0.00828,599.5879199999999,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72332.0,,2026-03-16T01:04:37.023762+00:00,hyperliquid,BTC,0.00828,598.90896,0x2cb562384765bea1612ceb60007e315f904fbe86,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72332.0,,2026-03-16T01:04:37.029678+00:00,hyperliquid,BTC,0.00828,598.90896,0x2cb562384765bea1612ceb60007e315f904fbe86,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,BTC,LONG,591.38,72120.0,0.82,1773623048472,okx,,,,,
,,short,,72451.0,,2026-03-16T01:03:34.516453+00:00,hyperliquid,BTC,0.0079,572.3629000000001,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72451.0,,2026-03-16T01:03:37.469511+00:00,hyperliquid,BTC,0.0079,572.3629000000001,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72528.0,,2026-03-16T01:02:05.302181+00:00,hyperliquid,BTC,0.00744,539.60832,0x010461c14e146ac35fe42271bdc1134ee31c703a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72528.0,,2026-03-16T01:02:07.050914+00:00,hyperliquid,BTC,0.00744,539.60832,0x010461c14e146ac35fe42271bdc1134ee31c703a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,BTC,LONG,499.19,72345.9,0.69,1773623066094,okx,,,,,
,,long,,72478.0,,2026-03-16T01:02:55.311491+00:00,hyperliquid,BTC,0.00637,461.68485999999996,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x53babe76166eae33c861aeddf9ce89af20311cd0
,,long,,72478.0,,2026-03-16T01:02:55.373654+00:00,hyperliquid,BTC,0.00637,461.68485999999996,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x53babe76166eae33c861aeddf9ce89af20311cd0
,,long,,72428.0,,2026-03-16T01:03:55.732158+00:00,hyperliquid,BTC,0.00621,449.77788000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb8452370507965180c053b578403ba1347ded1ad
,,long,,72428.0,,2026-03-16T01:03:55.736984+00:00,hyperliquid,BTC,0.00621,449.77788000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb8452370507965180c053b578403ba1347ded1ad
,BTC,LONG,432.21,72035.5,0.006,1773623054444,bybit,,,,,
,,long,,72505.0,,2026-03-16T00:59:54.443022+00:00,hyperliquid,BTC,0.00532,385.7266,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x2cb562384765bea1612ceb60007e315f904fbe86
,,long,,72505.0,,2026-03-16T00:59:54.451136+00:00,hyperliquid,BTC,0.00532,385.7266,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x2cb562384765bea1612ceb60007e315f904fbe86
,,long,,72534.0,,2026-03-16T01:00:54.707767+00:00,hyperliquid,BTC,0.00523,379.35282,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,72534.0,,2026-03-16T01:00:54.775152+00:00,hyperliquid,BTC,0.00523,379.35282,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,72365.0,,2026-03-16T01:05:25.305508+00:00,hyperliquid,BTC,0.00519,375.57435000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,72365.0,,2026-03-16T01:05:25.586130+00:00,hyperliquid,BTC,0.00519,375.57435000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,short,,72430.0,,2026-03-16T01:04:05.583453+00:00,hyperliquid,BTC,0.00515,373.0145,0x010461c14e146ac35fe42271bdc1134ee31c703a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72430.0,,2026-03-16T01:04:06.651986+00:00,hyperliquid,BTC,0.00515,373.0145,0x010461c14e146ac35fe42271bdc1134ee31c703a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72349.0,,2026-03-16T01:05:05.048205+00:00,hyperliquid,BTC,0.00512,370.42688000000004,0x31ca8395cf837de08b24da3f660e77761dfb974b,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,short,,72349.0,,2026-03-16T01:05:06.096821+00:00,hyperliquid,BTC,0.00512,370.42688000000004,0x31ca8395cf837de08b24da3f660e77761dfb974b,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9
,,long,,72521.0,,2026-03-16T00:58:25.468203+00:00,hyperliquid,BTC,0.00503,364.78063,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x588432f54227364caf999a6df88dbf86a90f4772
,,long,,72521.0,,2026-03-16T00:58:25.502444+00:00,hyperliquid,BTC,0.00503,364.78063,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x588432f54227364caf999a6df88dbf86a90f4772
binance,BTC,LONG,360.72,72144.4,0.005,1773623025595,binance,,,,,
,,long,,72400.0,,2026-03-16T01:06:24.339513+00:00,hyperliquid,BTC,0.00498,360.552,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x77e6d6da382a69b3c10ef9327e311dde430e72c5
,,long,,72400.0,,2026-03-16T01:06:24.340638+00:00,hyperliquid,BTC,0.00498,360.552,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x77e6d6da382a69b3c10ef9327e311dde430e72c5
,,long,,72367.0,,2026-03-16T01:04:24.450865+00:00,hyperliquid,BTC,0.00498,360.38766,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d
,,long,,72367.0,,2026-03-16T01:04:24.464626+00:00,hyperliquid,BTC,0.00498,360.38766,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d
,,long,,72516.0,,2026-03-16T01:01:24.334558+00:00,hyperliquid,BTC,0.00493,357.50388000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa62b923a112d50d03e1e096bbd53422490dac104
,,long,,72516.0,,2026-03-16T01:01:24.341651+00:00,hyperliquid,BTC,0.00493,357.50388000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa62b923a112d50d03e1e096bbd53422490dac104
,,long,,72566.0,,2026-03-16T00:57:54.237261+00:00,hyperliquid,BTC,0.00483,350.49378,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72566.0,,2026-03-16T00:57:54.240061+00:00,hyperliquid,BTC,0.00483,350.49378,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72571.0,,2026-03-16T01:00:25.185399+00:00,hyperliquid,BTC,0.00474,343.98654000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,72571.0,,2026-03-16T01:00:25.218599+00:00,hyperliquid,BTC,0.00474,343.98654000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,72552.0,,2026-03-16T00:57:24.492679+00:00,hyperliquid,BTC,0.00467,338.81784,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x023a3d058020fb76cca98f01b3c48c8938a22355
