symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address
,short,,72956.0,,2026-03-15T23:10:49.425288+00:00,hyperliquid,,,,BTC,0.00249,181.66044,0xbe8947395fb34cec6b15d262528ae21072ba66ae,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72936.0,,2026-03-15T23:12:49.475749+00:00,hyperliquid,,,,BTC,0.00249,181.61064,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72936.0,,2026-03-15T23:12:50.032635+00:00,hyperliquid,,,,BTC,0.00249,181.61064,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72910.0,,2026-03-15T23:14:19.338060+00:00,hyperliquid,,,,BTC,0.00249,181.5459,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72910.0,,2026-03-15T23:14:19.351357+00:00,hyperliquid,,,,BTC,0.00249,181.5459,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72856.0,,2026-03-15T23:17:49.379211+00:00,hyperliquid,,,,BTC,0.00249,181.41144,0x8372aa26b7130d1b8a4ad205c1f2ec9a97ab2477,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72856.0,,2026-03-15T23:17:49.634740+00:00,hyperliquid,,,,BTC,0.00249,181.41144,0x8372aa26b7130d1b8a4ad205c1f2ec9a97ab2477,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,73070.0,,2026-03-15T23:16:21.171882+00:00,hyperliquid,,,,BTC,0.00248,181.2136,0x0291639ea7178930475da17b579e1ac2de8faed8,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,73070.0,,2026-03-15T23:16:21.175057+00:00,hyperliquid,,,,BTC,0.00248,181.2136,0x0291639ea7178930475da17b579e1ac2de8faed8,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,73046.0,,2026-03-15T23:15:50.968819+00:00,hyperliquid,,,,BTC,0.00248,181.15408,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,73046.0,,2026-03-15T23:15:50.978107+00:00,hyperliquid,,,,BTC,0.00248,181.15408,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72967.0,,2026-03-15T23:12:19.423606+00:00,hyperliquid,,,,BTC,0.00248,180.95816,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72967.0,,2026-03-15T23:12:21.439841+00:00,hyperliquid,,,,BTC,0.00248,180.95816,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72950.0,,2026-03-15T23:17:19.409707+00:00,hyperliquid,,,,BTC,0.00248,180.916,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72950.0,,2026-03-15T23:17:20.474205+00:00,hyperliquid,,,,BTC,0.00248,180.916,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72931.0,,2026-03-15T23:10:19.364121+00:00,hyperliquid,,,,BTC,0.00248,180.86888,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72931.0,,2026-03-15T23:10:19.366905+00:00,hyperliquid,,,,BTC,0.00248,180.86888,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72924.0,,2026-03-15T23:11:19.495168+00:00,hyperliquid,,,,BTC,0.00248,180.85152,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72924.0,,2026-03-15T23:11:19.895916+00:00,hyperliquid,,,,BTC,0.00248,180.85152,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72911.0,,2026-03-15T23:14:49.608861+00:00,hyperliquid,,,,BTC,0.00248,180.81928,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72911.0,,2026-03-15T23:14:52.467209+00:00,hyperliquid,,,,BTC,0.00248,180.81928,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72899.0,,2026-03-15T23:13:49.398407+00:00,hyperliquid,,,,BTC,0.00248,180.78952,0x4d969e59b312970cc07af266938a4433ccae0b4c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72899.0,,2026-03-15T23:13:49.410396+00:00,hyperliquid,,,,BTC,0.00248,180.78952,0x4d969e59b312970cc07af266938a4433ccae0b4c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72830.0,,2026-03-15T23:18:19.402476+00:00,hyperliquid,,,,BTC,0.00248,180.6184,0x56811550b50c940db1f8acfc3341e7a6101660eb,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72830.0,,2026-03-15T23:18:19.413011+00:00,hyperliquid,,,,BTC,0.00248,180.6184,0x56811550b50c940db1f8acfc3341e7a6101660eb,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72768.0,,2026-03-15T23:18:49.387307+00:00,hyperliquid,,,,BTC,0.00248,180.46464,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72768.0,,2026-03-15T23:18:49.407891+00:00,hyperliquid,,,,BTC,0.00248,180.46464,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72818.0,,2026-03-15T23:13:20.226445+00:00,hyperliquid,,,,BTC,0.00233,169.66594,0x9e74a6a1df3c2545ec4e8e54a1502967c7ad15e1,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72818.0,,2026-03-15T23:13:20.949463+00:00,hyperliquid,,,,BTC,0.00233,169.66594,0x9e74a6a1df3c2545ec4e8e54a1502967c7ad15e1,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72815.0,,2026-03-15T23:19:51.209250+00:00,hyperliquid,,,,BTC,0.00201,146.35815,0x6802b4267f7f2bf7003dcf993c51542245b38329,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,long,,72969.0,,2026-03-15T23:17:18.313223+00:00,hyperliquid,,,,BTC,0.00177,129.15513,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6
,long,,72969.0,,2026-03-15T23:17:19.409103+00:00,hyperliquid,,,,BTC,0.00177,129.15513,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6
,long,,73064.0,,2026-03-15T23:16:18.439936+00:00,hyperliquid,,,,BTC,0.00176,128.59264000000002,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c
,long,,73064.0,,2026-03-15T23:16:18.443858+00:00,hyperliquid,,,,BTC,0.00176,128.59264000000002,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c
,long,,73048.0,,2026-03-15T23:15:48.237144+00:00,hyperliquid,,,,BTC,0.00176,128.56448,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015
,long,,73048.0,,2026-03-15T23:15:48.246654+00:00,hyperliquid,,,,BTC,0.00176,128.56448,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015
,long,,73037.0,,2026-03-15T23:16:48.376313+00:00,hyperliquid,,,,BTC,0.00176,128.54512,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,73037.0,,2026-03-15T23:16:48.379946+00:00,hyperliquid,,,,BTC,0.00176,128.54512,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,72960.0,,2026-03-15T23:10:48.523426+00:00,hyperliquid,,,,BTC,0.00176,128.4096,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xcc33d2eedf3d33ff28b5662330bd3171de259b6d
,long,,72960.0,,2026-03-15T23:10:48.566757+00:00,hyperliquid,,,,BTC,0.00176,128.4096,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xcc33d2eedf3d33ff28b5662330bd3171de259b6d
,long,,72937.0,,2026-03-15T23:12:49.475146+00:00,hyperliquid,,,,BTC,0.00176,128.36912,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc8264ebc379e26946e7d31ae4746c27182849755
,long,,72937.0,,2026-03-15T23:12:50.030601+00:00,hyperliquid,,,,BTC,0.00176,128.36912,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc8264ebc379e26946e7d31ae4746c27182849755
,long,,72936.0,,2026-03-15T23:11:18.434314+00:00,hyperliquid,,,,BTC,0.00176,128.36736,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xa62b923a112d50d03e1e096bbd53422490dac104
,long,,72936.0,,2026-03-15T23:11:18.987623+00:00,hyperliquid,,,,BTC,0.00176,128.36736,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xa62b923a112d50d03e1e096bbd53422490dac104
,long,,72929.0,,2026-03-15T23:10:18.343168+00:00,hyperliquid,,,,BTC,0.00176,128.35504,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d
,long,,72929.0,,2026-03-15T23:10:18.352962+00:00,hyperliquid,,,,BTC,0.00176,128.35504,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d
,long,,72912.0,,2026-03-15T23:14:48.378648+00:00,hyperliquid,,,,BTC,0.00176,128.32512,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,long,,72912.0,,2026-03-15T23:14:48.605560+00:00,hyperliquid,,,,BTC,0.00176,128.32512,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,long,,72900.0,,2026-03-15T23:13:48.881831+00:00,hyperliquid,,,,BTC,0.00176,128.304,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,72900.0,,2026-03-15T23:13:48.899634+00:00,hyperliquid,,,,BTC,0.00176,128.304,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,72828.0,,2026-03-15T23:13:19.996377+00:00,hyperliquid,,,,BTC,0.00176,128.17728,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7
,long,,72828.0,,2026-03-15T23:13:20.948375+00:00,hyperliquid,,,,BTC,0.00176,128.17728,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7
,short,,72829.0,,2026-03-15T23:19:20.946833+00:00,hyperliquid,,,,BTC,0.00167,121.62443,0x69674c38f407746d56b987339f0399818b0f1a5b,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72829.0,,2026-03-15T23:19:23.112812+00:00,hyperliquid,,,,BTC,0.00167,121.62443,0x69674c38f407746d56b987339f0399818b0f1a5b,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,long,,72966.0,,2026-03-15T23:12:18.993712+00:00,hyperliquid,,,,BTC,0.00126,91.93716,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72966.0,,2026-03-15T23:12:21.438872+00:00,hyperliquid,,,,BTC,0.00126,91.93716,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72986.0,,2026-03-15T23:11:48.368506+00:00,hyperliquid,,,,BTC,0.00112,81.74431999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72986.0,,2026-03-15T23:11:49.321891+00:00,hyperliquid,,,,BTC,0.00112,81.74431999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2
,short,,73029.0,,2026-03-15T23:16:03.582724+00:00,hyperliquid,,,,BTC,0.00083,60.61407,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,73029.0,,2026-03-15T23:16:03.632624+00:00,hyperliquid,,,,BTC,0.00083,60.61407,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,73017.0,,2026-03-15T23:17:04.160882+00:00,hyperliquid,,,,BTC,0.00083,60.60411,0x68e6c818f76f09fdc63c33f17fbbd734f826b73c,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,73017.0,,2026-03-15T23:17:04.208515+00:00,hyperliquid,,,,BTC,0.00083,60.60411,0x68e6c818f76f09fdc63c33f17fbbd734f826b73c,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72981.0,,2026-03-15T23:15:03.557141+00:00,hyperliquid,,,,BTC,0.00083,60.57423,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72981.0,,2026-03-15T23:15:03.685169+00:00,hyperliquid,,,,BTC,0.00083,60.57423,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72980.0,,2026-03-15T23:12:03.295380+00:00,hyperliquid,,,,BTC,0.00083,60.5734,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72980.0,,2026-03-15T23:12:03.305202+00:00,hyperliquid,,,,BTC,0.00083,60.5734,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72962.0,,2026-03-15T23:10:33.431610+00:00,hyperliquid,,,,BTC,0.00083,60.558460000000004,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72962.0,,2026-03-15T23:10:33.459564+00:00,hyperliquid,,,,BTC,0.00083,60.558460000000004,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72955.0,,2026-03-15T23:11:33.475291+00:00,hyperliquid,,,,BTC,0.00083,60.55265,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72955.0,,2026-03-15T23:11:33.477312+00:00,hyperliquid,,,,BTC,0.00083,60.55265,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72917.0,,2026-03-15T23:13:03.434186+00:00,hyperliquid,,,,BTC,0.00083,60.52111,0x2b37f9e8278bed7361e72fd537bccdf38ddeee8b,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72917.0,,2026-03-15T23:13:03.470853+00:00,hyperliquid,,,,BTC,0.00083,60.52111,0x2b37f9e8278bed7361e72fd537bccdf38ddeee8b,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72912.0,,2026-03-15T23:14:33.387891+00:00,hyperliquid,,,,BTC,0.00083,60.51696,0xa62b923a112d50d03e1e096bbd53422490dac104,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72912.0,,2026-03-15T23:14:33.426288+00:00,hyperliquid,,,,BTC,0.00083,60.51696,0xa62b923a112d50d03e1e096bbd53422490dac104,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72901.0,,2026-03-15T23:10:03.337049+00:00,hyperliquid,,,,BTC,0.00083,60.50783,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72901.0,,2026-03-15T23:10:03.351636+00:00,hyperliquid,,,,BTC,0.00083,60.50783,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72875.0,,2026-03-15T23:17:33.359526+00:00,hyperliquid,,,,BTC,0.00083,60.48625,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72875.0,,2026-03-15T23:17:33.375752+00:00,hyperliquid,,,,BTC,0.00083,60.48625,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72856.0,,2026-03-15T23:13:33.331903+00:00,hyperliquid,,,,BTC,0.00083,60.47048,0xd47c1e51b759cb3754bb045ae57bc05aadcf58c2,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72856.0,,2026-03-15T23:13:34.791253+00:00,hyperliquid,,,,BTC,0.00083,60.47048,0xd47c1e51b759cb3754bb045ae57bc05aadcf58c2,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72800.0,,2026-03-15T23:19:03.918161+00:00,hyperliquid,,,,BTC,0.00083,60.424,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72800.0,,2026-03-15T23:19:03.992200+00:00,hyperliquid,,,,BTC,0.00083,60.424,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72780.0,,2026-03-15T23:18:33.899968+00:00,hyperliquid,,,,BTC,0.00083,60.4074,0x2154d8d08ee97c33c3a51307407328edcb65ab08,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72780.0,,2026-03-15T23:18:33.989118+00:00,hyperliquid,,,,BTC,0.00083,60.4074,0x2154d8d08ee97c33c3a51307407328edcb65ab08,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,73041.0,,2026-03-15T23:15:33.748871+00:00,hyperliquid,,,,BTC,0.00082,59.89362,0x41a914768eda813d6d4b2ef5a3cdcb872a496a32,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,73041.0,,2026-03-15T23:15:33.780521+00:00,hyperliquid,,,,BTC,0.00082,59.89362,0x41a914768eda813d6d4b2ef5a3cdcb872a496a32,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72951.0,,2026-03-15T23:12:33.387515+00:00,hyperliquid,,,,BTC,0.00082,59.81982,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72951.0,,2026-03-15T23:12:33.409942+00:00,hyperliquid,,,,BTC,0.00082,59.81982,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72932.0,,2026-03-15T23:11:03.504049+00:00,hyperliquid,,,,BTC,0.00082,59.80424,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72932.0,,2026-03-15T23:11:05.400636+00:00,hyperliquid,,,,BTC,0.00082,59.80424,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72909.0,,2026-03-15T23:14:03.500954+00:00,hyperliquid,,,,BTC,0.00082,59.785379999999996,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72909.0,,2026-03-15T23:14:03.554970+00:00,hyperliquid,,,,BTC,0.00082,59.785379999999996,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72829.0,,2026-03-15T23:18:03.414873+00:00,hyperliquid,,,,BTC,0.00082,59.71978,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72829.0,,2026-03-15T23:18:03.422283+00:00,hyperliquid,,,,BTC,0.00082,59.71978,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72814.0,,2026-03-15T23:19:33.298570+00:00,hyperliquid,,,,BTC,0.00082,59.70748,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72814.0,,2026-03-15T23:19:33.302217+00:00,hyperliquid,,,,BTC,0.00082,59.70748,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,long,,72830.0,,2026-03-15T23:19:14.330930+00:00,hyperliquid,,,,BTC,0.00074,53.8942,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,72830.0,,2026-03-15T23:19:17.075349+00:00,hyperliquid,,,,BTC,0.00074,53.8942,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,72826.0,,2026-03-15T23:19:44.890294+00:00,hyperliquid,,,,BTC,0.00074,53.891239999999996,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0x5f9dd2797a391de4f33d9fe620676dce5be14868
,long,,72826.0,,2026-03-15T23:19:45.929092+00:00,hyperliquid,,,,BTC,0.00074,53.891239999999996,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0x5f9dd2797a391de4f33d9fe620676dce5be14868
,long,,72768.0,,2026-03-15T23:18:44.381191+00:00,hyperliquid,,,,BTC,0.00074,53.84832,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,72768.0,,2026-03-15T23:18:47.772268+00:00,hyperliquid,,,,BTC,0.00074,53.84832,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,72816.0,,2026-03-15T23:18:14.335038+00:00,hyperliquid,,,,BTC,0.00073,53.15568,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,long,,72816.0,,2026-03-15T23:18:15.283525+00:00,hyperliquid,,,,BTC,0.00073,53.15568,0x8a544ab75107efd541c9072a0efebb87cc4292f3,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,short,,73053.0,,2026-03-15T23:16:34.551980+00:00,hyperliquid,,,,BTC,0.00065,47.484449999999995,0xc8264ebc379e26946e7d31ae4746c27182849755,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,73053.0,,2026-03-15T23:16:34.637571+00:00,hyperliquid,,,,BTC,0.00065,47.484449999999995,0xc8264ebc379e26946e7d31ae4746c27182849755,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,long,,73035.0,,2026-03-15T23:16:53.400579+00:00,hyperliquid,,,,BTC,0.00049,35.78715,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3
,long,,73035.0,,2026-03-15T23:16:53.403584+00:00,hyperliquid,,,,BTC,0.00049,35.78715,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3
,long,,72986.0,,2026-03-15T23:11:53.408078+00:00,hyperliquid,,,,BTC,0.00049,35.76314,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xb3a38662575bdf1541013ce987934dba919851ea
,long,,72986.0,,2026-03-15T23:11:53.444465+00:00,hyperliquid,,,,BTC,0.00049,35.76314,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xb3a38662575bdf1541013ce987934dba919851ea
,long,,72967.0,,2026-03-15T23:12:23.368520+00:00,hyperliquid,,,,BTC,0.00049,35.75383,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x588432f54227364caf999a6df88dbf86a90f4772
,long,,72967.0,,2026-03-15T23:12:23.376266+00:00,hyperliquid,,,,BTC,0.00049,35.75383,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x588432f54227364caf999a6df88dbf86a90f4772
,long,,72955.0,,2026-03-15T23:10:53.604220+00:00,hyperliquid,,,,BTC,0.00049,35.747949999999996,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xe52ec3a0f90c66510ff7892354b1a1337afaac63
