symbol,side,value,price,quantity,timestamp,_exchange
BTC,SHORT,109287.86,74701.2,1.463,1773670121944,bybit
BTC,SHORT,6328.76,74281.2,8.52,1773670084050,okx
BTC,SHORT,1268.82,74636.3,0.017,1773670048943,bybit
BTC,LONG,7.43,74318.1,0.01,1773670049701,okx
