symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address
,long,,73561.0,,2026-03-16T11:34:54.507650+00:00,hyperliquid,,,,BTC,0.00543,399.43623,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73561.0,,2026-03-16T11:34:55.138768+00:00,hyperliquid,,,,BTC,0.00543,399.43623,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73530.0,,2026-03-16T11:28:55.133603+00:00,hyperliquid,,,,BTC,0.00543,399.2679,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73530.0,,2026-03-16T11:28:55.142103+00:00,hyperliquid,,,,BTC,0.00543,399.2679,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73495.0,,2026-03-16T11:31:26.305434+00:00,hyperliquid,,,,BTC,0.00538,395.4031,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4588595ee0047982cd5ca4a82ab69c3174fbc832
,long,,73495.0,,2026-03-16T11:31:26.686470+00:00,hyperliquid,,,,BTC,0.00538,395.4031,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4588595ee0047982cd5ca4a82ab69c3174fbc832
,long,,73493.0,,2026-03-16T11:32:24.925809+00:00,hyperliquid,,,,BTC,0.00533,391.71768999999995,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xd3943e40080322c21c65d94966d4212331302c92
,long,,73493.0,,2026-03-16T11:32:25.274828+00:00,hyperliquid,,,,BTC,0.00533,391.71768999999995,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xd3943e40080322c21c65d94966d4212331302c92
,long,,73500.0,,2026-03-16T11:31:54.356823+00:00,hyperliquid,,,,BTC,0.00528,388.08,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,73500.0,,2026-03-16T11:31:54.667429+00:00,hyperliquid,,,,BTC,0.00528,388.08,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,73492.0,,2026-03-16T11:32:54.412059+00:00,hyperliquid,,,,BTC,0.00528,388.03776,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73492.0,,2026-03-16T11:32:56.527579+00:00,hyperliquid,,,,BTC,0.00528,388.03776,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73525.0,,2026-03-16T11:29:25.606200+00:00,hyperliquid,,,,BTC,0.00498,366.1545,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e
,long,,73525.0,,2026-03-16T11:29:25.684502+00:00,hyperliquid,,,,BTC,0.00498,366.1545,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e
,long,,73538.0,,2026-03-16T11:33:54.413439+00:00,hyperliquid,,,,BTC,0.00484,355.92391999999995,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad
,long,,73538.0,,2026-03-16T11:33:56.223678+00:00,hyperliquid,,,,BTC,0.00484,355.92391999999995,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad
,long,,73543.0,,2026-03-16T11:36:55.014713+00:00,hyperliquid,,,,BTC,0.0047,345.6521,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73543.0,,2026-03-16T11:36:57.947533+00:00,hyperliquid,,,,BTC,0.0047,345.6521,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73553.0,,2026-03-16T11:34:25.943424+00:00,hyperliquid,,,,BTC,0.00468,344.22804,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73553.0,,2026-03-16T11:34:26.495899+00:00,hyperliquid,,,,BTC,0.00468,344.22804,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73535.0,,2026-03-16T11:28:24.405976+00:00,hyperliquid,,,,BTC,0.00453,333.11355000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,long,,73535.0,,2026-03-16T11:28:24.408565+00:00,hyperliquid,,,,BTC,0.00453,333.11355000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,long,,73543.0,,2026-03-16T11:35:25.106635+00:00,hyperliquid,,,,BTC,0.00439,322.85377,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad
,long,,73543.0,,2026-03-16T11:35:25.716422+00:00,hyperliquid,,,,BTC,0.00439,322.85377,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad
,long,,73507.0,,2026-03-16T11:33:24.435377+00:00,hyperliquid,,,,BTC,0.00389,285.94223,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73507.0,,2026-03-16T11:33:24.445790+00:00,hyperliquid,,,,BTC,0.00389,285.94223,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xcb771c8b4c6c6526cccc77c766667e8379a6140b
,long,,73508.0,,2026-03-16T11:37:24.896762+00:00,hyperliquid,,,,BTC,0.0038,279.3304,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa1d22621c9b077ce4ac468908114a82b2de4a8db
,long,,73508.0,,2026-03-16T11:37:27.783615+00:00,hyperliquid,,,,BTC,0.0038,279.3304,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa1d22621c9b077ce4ac468908114a82b2de4a8db
,long,,73508.0,,2026-03-16T11:30:54.326050+00:00,hyperliquid,,,,BTC,0.0035,257.278,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb668858ff53322d5511651a2cd92391eb5d60ee3
,long,,73508.0,,2026-03-16T11:30:54.328193+00:00,hyperliquid,,,,BTC,0.0035,257.278,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb668858ff53322d5511651a2cd92391eb5d60ee3
,long,,73523.0,,2026-03-16T11:29:54.578429+00:00,hyperliquid,,,,BTC,0.00336,247.03728,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c
,long,,73523.0,,2026-03-16T11:29:54.592219+00:00,hyperliquid,,,,BTC,0.00336,247.03728,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c
,short,,73572.0,,2026-03-16T11:27:52.460620+00:00,hyperliquid,,,,BTC,0.00277,203.79443999999998,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73572.0,,2026-03-16T11:27:52.468244+00:00,hyperliquid,,,,BTC,0.00277,203.79443999999998,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73552.0,,2026-03-16T11:34:22.353123+00:00,hyperliquid,,,,BTC,0.00277,203.73904,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73552.0,,2026-03-16T11:34:22.389320+00:00,hyperliquid,,,,BTC,0.00277,203.73904,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73522.0,,2026-03-16T11:29:52.384195+00:00,hyperliquid,,,,BTC,0.00277,203.65594,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73522.0,,2026-03-16T11:29:52.410740+00:00,hyperliquid,,,,BTC,0.00277,203.65594,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73515.0,,2026-03-16T11:36:22.345860+00:00,hyperliquid,,,,BTC,0.00277,203.63655,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73515.0,,2026-03-16T11:36:22.354324+00:00,hyperliquid,,,,BTC,0.00277,203.63655,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73499.0,,2026-03-16T11:31:52.299012+00:00,hyperliquid,,,,BTC,0.00277,203.59223,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73499.0,,2026-03-16T11:31:52.304286+00:00,hyperliquid,,,,BTC,0.00277,203.59223,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73560.0,,2026-03-16T11:34:52.274609+00:00,hyperliquid,,,,BTC,0.00276,203.0256,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73560.0,,2026-03-16T11:34:52.276373+00:00,hyperliquid,,,,BTC,0.00276,203.0256,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73542.0,,2026-03-16T11:35:22.284036+00:00,hyperliquid,,,,BTC,0.00276,202.97592,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73542.0,,2026-03-16T11:35:22.292513+00:00,hyperliquid,,,,BTC,0.00276,202.97592,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73539.0,,2026-03-16T11:36:52.346640+00:00,hyperliquid,,,,BTC,0.00276,202.96764,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73539.0,,2026-03-16T11:36:52.347004+00:00,hyperliquid,,,,BTC,0.00276,202.96764,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73537.0,,2026-03-16T11:33:52.579576+00:00,hyperliquid,,,,BTC,0.00276,202.96212,0xc6ac58a7a63339898aeda32499a8238a46d88e84,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73537.0,,2026-03-16T11:33:52.860490+00:00,hyperliquid,,,,BTC,0.00276,202.96212,0xc6ac58a7a63339898aeda32499a8238a46d88e84,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73534.0,,2026-03-16T11:28:22.414080+00:00,hyperliquid,,,,BTC,0.00276,202.95383999999999,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73534.0,,2026-03-16T11:28:22.425696+00:00,hyperliquid,,,,BTC,0.00276,202.95383999999999,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73529.0,,2026-03-16T11:28:52.525651+00:00,hyperliquid,,,,BTC,0.00276,202.94003999999998,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73529.0,,2026-03-16T11:28:52.542259+00:00,hyperliquid,,,,BTC,0.00276,202.94003999999998,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73521.0,,2026-03-16T11:29:22.410090+00:00,hyperliquid,,,,BTC,0.00276,202.91796,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73521.0,,2026-03-16T11:29:22.421503+00:00,hyperliquid,,,,BTC,0.00276,202.91796,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73511.0,,2026-03-16T11:35:52.386442+00:00,hyperliquid,,,,BTC,0.00276,202.89036,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73511.0,,2026-03-16T11:35:52.396430+00:00,hyperliquid,,,,BTC,0.00276,202.89036,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73509.0,,2026-03-16T11:30:22.237189+00:00,hyperliquid,,,,BTC,0.00276,202.88484,0xb3a38662575bdf1541013ce987934dba919851ea,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73509.0,,2026-03-16T11:30:22.249843+00:00,hyperliquid,,,,BTC,0.00276,202.88484,0xb3a38662575bdf1541013ce987934dba919851ea,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73507.0,,2026-03-16T11:30:52.293220+00:00,hyperliquid,,,,BTC,0.00276,202.87931999999998,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73507.0,,2026-03-16T11:30:52.293746+00:00,hyperliquid,,,,BTC,0.00276,202.87931999999998,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73507.0,,2026-03-16T11:37:22.446755+00:00,hyperliquid,,,,BTC,0.00276,202.87931999999998,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73507.0,,2026-03-16T11:37:22.600256+00:00,hyperliquid,,,,BTC,0.00276,202.87931999999998,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73506.0,,2026-03-16T11:33:22.472127+00:00,hyperliquid,,,,BTC,0.00276,202.87655999999998,0x2cb562384765bea1612ceb60007e315f904fbe86,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73506.0,,2026-03-16T11:33:22.887001+00:00,hyperliquid,,,,BTC,0.00276,202.87655999999998,0x2cb562384765bea1612ceb60007e315f904fbe86,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73496.0,,2026-03-16T11:32:22.435501+00:00,hyperliquid,,,,BTC,0.00276,202.84895999999998,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73496.0,,2026-03-16T11:32:22.463224+00:00,hyperliquid,,,,BTC,0.00276,202.84895999999998,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73494.0,,2026-03-16T11:31:22.361877+00:00,hyperliquid,,,,BTC,0.00276,202.84344,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73494.0,,2026-03-16T11:31:22.437635+00:00,hyperliquid,,,,BTC,0.00276,202.84344,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73491.0,,2026-03-16T11:32:52.313555+00:00,hyperliquid,,,,BTC,0.00276,202.83516,0xf8c5362479968e9b9643c9f3b93fbaf3db008acd,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73491.0,,2026-03-16T11:32:52.340838+00:00,hyperliquid,,,,BTC,0.00276,202.83516,0xf8c5362479968e9b9643c9f3b93fbaf3db008acd,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,short,,73577.0,,2026-03-16T11:27:47.260621+00:00,hyperliquid,,,,BTC,0.00111,81.67047000000001,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73577.0,,2026-03-16T11:27:47.265662+00:00,hyperliquid,,,,BTC,0.00111,81.67047000000001,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73544.0,,2026-03-16T11:34:17.379387+00:00,hyperliquid,,,,BTC,0.00111,81.63384,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73544.0,,2026-03-16T11:34:17.387654+00:00,hyperliquid,,,,BTC,0.00111,81.63384,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73533.0,,2026-03-16T11:36:47.879786+00:00,hyperliquid,,,,BTC,0.00111,81.62163000000001,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73533.0,,2026-03-16T11:36:48.232129+00:00,hyperliquid,,,,BTC,0.00111,81.62163000000001,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73530.0,,2026-03-16T11:29:47.461460+00:00,hyperliquid,,,,BTC,0.00111,81.6183,0xe29d84a6f37858d7f8017be454ee35726511e525,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73530.0,,2026-03-16T11:29:47.496004+00:00,hyperliquid,,,,BTC,0.00111,81.6183,0xe29d84a6f37858d7f8017be454ee35726511e525,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73525.0,,2026-03-16T11:28:47.543843+00:00,hyperliquid,,,,BTC,0.00111,81.61275,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73525.0,,2026-03-16T11:28:47.562120+00:00,hyperliquid,,,,BTC,0.00111,81.61275,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73517.0,,2026-03-16T11:35:47.362543+00:00,hyperliquid,,,,BTC,0.00111,81.60387,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73517.0,,2026-03-16T11:35:47.364127+00:00,hyperliquid,,,,BTC,0.00111,81.60387,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73507.0,,2026-03-16T11:30:47.348000+00:00,hyperliquid,,,,BTC,0.00111,81.59277,0xe29d84a6f37858d7f8017be454ee35726511e525,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73507.0,,2026-03-16T11:30:47.350863+00:00,hyperliquid,,,,BTC,0.00111,81.59277,0xe29d84a6f37858d7f8017be454ee35726511e525,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73502.0,,2026-03-16T11:33:17.417568+00:00,hyperliquid,,,,BTC,0.00111,81.58722,0x37c1e493c8a452ab3f5a6d01fda87795b91e7851,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73502.0,,2026-03-16T11:33:17.522985+00:00,hyperliquid,,,,BTC,0.00111,81.58722,0x37c1e493c8a452ab3f5a6d01fda87795b91e7851,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73501.0,,2026-03-16T11:32:17.455610+00:00,hyperliquid,,,,BTC,0.00111,81.58611,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73501.0,,2026-03-16T11:32:17.537516+00:00,hyperliquid,,,,BTC,0.00111,81.58611,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73494.0,,2026-03-16T11:31:17.442252+00:00,hyperliquid,,,,BTC,0.00111,81.57834000000001,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73494.0,,2026-03-16T11:31:17.456927+00:00,hyperliquid,,,,BTC,0.00111,81.57834000000001,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73545.0,,2026-03-16T11:28:17.395540+00:00,hyperliquid,,,,BTC,0.0011,80.8995,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73545.0,,2026-03-16T11:28:17.400849+00:00,hyperliquid,,,,BTC,0.0011,80.8995,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73543.0,,2026-03-16T11:35:17.326473+00:00,hyperliquid,,,,BTC,0.0011,80.8973,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73543.0,,2026-03-16T11:35:17.358790+00:00,hyperliquid,,,,BTC,0.0011,80.8973,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73541.0,,2026-03-16T11:33:47.547006+00:00,hyperliquid,,,,BTC,0.0011,80.8951,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73541.0,,2026-03-16T11:33:47.686323+00:00,hyperliquid,,,,BTC,0.0011,80.8951,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73521.0,,2026-03-16T11:29:17.375256+00:00,hyperliquid,,,,BTC,0.0011,80.87310000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73521.0,,2026-03-16T11:29:17.378694+00:00,hyperliquid,,,,BTC,0.0011,80.87310000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73515.0,,2026-03-16T11:36:17.541221+00:00,hyperliquid,,,,BTC,0.0011,80.8665,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73515.0,,2026-03-16T11:36:17.542524+00:00,hyperliquid,,,,BTC,0.0011,80.8665,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73509.0,,2026-03-16T11:30:17.336859+00:00,hyperliquid,,,,BTC,0.0011,80.85990000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73509.0,,2026-03-16T11:30:17.351586+00:00,hyperliquid,,,,BTC,0.0011,80.85990000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73499.0,,2026-03-16T11:31:47.313905+00:00,hyperliquid,,,,BTC,0.0011,80.8489,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73499.0,,2026-03-16T11:31:47.318817+00:00,hyperliquid,,,,BTC,0.0011,80.8489,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73507.0,,2026-03-16T11:37:17.950917+00:00,hyperliquid,,,,BTC,0.00109,80.12263,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73507.0,,2026-03-16T11:37:18.298445+00:00,hyperliquid,,,,BTC,0.00109,80.12263,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73560.0,,2026-03-16T11:34:47.760225+00:00,hyperliquid,,,,BTC,0.00097,71.3532,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,short,,73560.0,,2026-03-16T11:34:47.764992+00:00,hyperliquid,,,,BTC,0.00097,71.3532,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,long,,73578.0,,2026-03-16T11:27:46.224217+00:00,hyperliquid,,,,BTC,0.00067,49.29726,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x4f965bea84add66023e7ef0458111a1a80e50bb7
