symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,9631.355800000001,73521.8,0.131,1773653221303,LIMIT,73231.6,FILLED,binance
BTC,SHORT,1837.1025000000002,73484.1,0.025,1773653197129,LIMIT,73198.4,FILLED,binance
BTC,SHORT,955.7521999999999,73519.4,0.013,1773653243782,LIMIT,73238.1,FILLED,binance
BTC,SHORT,441.1392,73523.2,0.006,1773653358626,LIMIT,73237.6,FILLED,binance
