timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-15T16:49:42.366591+00:00,BTC,short,0.06451,71363.0,4603.62713,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:49:43.506584+00:00,BTC,short,0.06451,71363.0,4603.62713,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:51:44.330384+00:00,BTC,short,0.06452,71318.0,4601.43736,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:51:44.395164+00:00,BTC,short,0.06452,71318.0,4601.43736,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:50:43.716673+00:00,BTC,short,0.0524,71347.0,3738.5828,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:50:43.784360+00:00,BTC,short,0.0524,71347.0,3738.5828,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:50:12.372608+00:00,BTC,short,0.0495,71353.0,3531.9735,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:50:12.390603+00:00,BTC,short,0.0495,71353.0,3531.9735,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:51:14.280445+00:00,BTC,short,0.03711,71304.0,2646.0914399999997,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:51:14.330333+00:00,BTC,short,0.03711,71304.0,2646.0914399999997,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:50:13.803662+00:00,BTC,short,0.01482,71353.0,1057.45146,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:50:13.841079+00:00,BTC,short,0.01482,71353.0,1057.45146,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
2026-03-15T16:50:43.716942+00:00,BTC,short,0.01211,71347.0,864.01217,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,
