symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,coin,size,value_usd,liquidated_address,liquidator_address
BTC,SHORT,14733.739499999998,71871.9,0.205,1773586806688,LIMIT,71590.0,FILLED,binance,,,,,
BTC,LONG,2138.358,71278.6,0.03,1773586829121,LIMIT,71559.0,FILLED,binance,,,,,
,short,,71576.0,,2026-03-15T14:58:06.436811+00:00,,,,hyperliquid,BTC,0.00105,75.1548,0xb3a38662575bdf1541013ce987934dba919851ea,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71576.0,,2026-03-15T14:58:06.459875+00:00,,,,hyperliquid,BTC,0.00105,75.1548,0xb3a38662575bdf1541013ce987934dba919851ea,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71555.0,,2026-03-15T15:02:05.839628+00:00,,,,hyperliquid,BTC,0.00105,75.13275,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71555.0,,2026-03-15T15:02:05.924632+00:00,,,,hyperliquid,BTC,0.00105,75.13275,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71584.0,,2026-03-15T15:00:07.042720+00:00,,,,hyperliquid,BTC,0.00104,74.44735999999999,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71584.0,,2026-03-15T15:00:07.372183+00:00,,,,hyperliquid,BTC,0.00104,74.44735999999999,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71579.0,,2026-03-15T14:56:56.338712+00:00,,,,hyperliquid,BTC,0.00104,74.44215999999999,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71579.0,,2026-03-15T14:56:56.341296+00:00,,,,hyperliquid,BTC,0.00104,74.44215999999999,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71576.0,,2026-03-15T14:58:36.458514+00:00,,,,hyperliquid,BTC,0.00104,74.43903999999999,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71576.0,,2026-03-15T14:58:36.470063+00:00,,,,hyperliquid,BTC,0.00104,74.43903999999999,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71574.0,,2026-03-15T14:59:36.401438+00:00,,,,hyperliquid,BTC,0.00104,74.43696,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71574.0,,2026-03-15T14:59:36.542789+00:00,,,,hyperliquid,BTC,0.00104,74.43696,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71573.0,,2026-03-15T14:57:06.427754+00:00,,,,hyperliquid,BTC,0.00104,74.43592,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71573.0,,2026-03-15T14:57:06.496297+00:00,,,,hyperliquid,BTC,0.00104,74.43592,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71571.0,,2026-03-15T14:56:37.119091+00:00,,,,hyperliquid,BTC,0.00104,74.43383999999999,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71571.0,,2026-03-15T14:56:37.123053+00:00,,,,hyperliquid,BTC,0.00104,74.43383999999999,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71570.0,,2026-03-15T14:57:35.972505+00:00,,,,hyperliquid,BTC,0.00104,74.4328,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71570.0,,2026-03-15T14:57:35.974459+00:00,,,,hyperliquid,BTC,0.00104,74.4328,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71566.0,,2026-03-15T14:59:06.419736+00:00,,,,hyperliquid,BTC,0.00104,74.42863999999999,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71566.0,,2026-03-15T14:59:06.454710+00:00,,,,hyperliquid,BTC,0.00104,74.42863999999999,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71559.0,,2026-03-15T15:01:06.555786+00:00,,,,hyperliquid,BTC,0.00104,74.42135999999999,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71559.0,,2026-03-15T15:01:06.721556+00:00,,,,hyperliquid,BTC,0.00104,74.42135999999999,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71559.0,,2026-03-15T15:01:36.911734+00:00,,,,hyperliquid,BTC,0.00104,74.42135999999999,0xc8264ebc379e26946e7d31ae4746c27182849755,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71559.0,,2026-03-15T15:01:36.913780+00:00,,,,hyperliquid,BTC,0.00104,74.42135999999999,0xc8264ebc379e26946e7d31ae4746c27182849755,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71558.0,,2026-03-15T15:00:36.532302+00:00,,,,hyperliquid,BTC,0.00104,74.42031999999999,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71558.0,,2026-03-15T15:00:36.538952+00:00,,,,hyperliquid,BTC,0.00104,74.42031999999999,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71558.0,,2026-03-15T15:02:36.441177+00:00,,,,hyperliquid,BTC,0.00104,74.42031999999999,0x37c1e493c8a452ab3f5a6d01fda87795b91e7851,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71558.0,,2026-03-15T15:02:36.457419+00:00,,,,hyperliquid,BTC,0.00104,74.42031999999999,0x37c1e493c8a452ab3f5a6d01fda87795b91e7851,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71524.0,,2026-03-15T14:53:36.575406+00:00,,,,hyperliquid,BTC,0.00104,74.38495999999999,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71524.0,,2026-03-15T14:53:37.543858+00:00,,,,hyperliquid,BTC,0.00104,74.38495999999999,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71522.0,,2026-03-15T14:56:06.356909+00:00,,,,hyperliquid,BTC,0.00104,74.38288,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71522.0,,2026-03-15T14:56:06.407084+00:00,,,,hyperliquid,BTC,0.00104,74.38288,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71512.0,,2026-03-15T14:53:06.426404+00:00,,,,hyperliquid,BTC,0.00104,74.37248,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71512.0,,2026-03-15T14:53:07.875519+00:00,,,,hyperliquid,BTC,0.00104,74.37248,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71506.0,,2026-03-15T14:54:06.277720+00:00,,,,hyperliquid,BTC,0.00104,74.36623999999999,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71506.0,,2026-03-15T14:54:06.291805+00:00,,,,hyperliquid,BTC,0.00104,74.36623999999999,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71497.0,,2026-03-15T14:55:36.456688+00:00,,,,hyperliquid,BTC,0.00104,74.35687999999999,0xa62b923a112d50d03e1e096bbd53422490dac104,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71497.0,,2026-03-15T14:55:36.486540+00:00,,,,hyperliquid,BTC,0.00104,74.35687999999999,0xa62b923a112d50d03e1e096bbd53422490dac104,0x9d097697e5b82a52f6b82c16c148a753bbf5c8ae
,short,,71558.0,,2026-03-15T15:00:53.342120+00:00,,,,hyperliquid,BTC,0.00101,72.27358000000001,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71558.0,,2026-03-15T15:00:53.367756+00:00,,,,hyperliquid,BTC,0.00101,72.27358000000001,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
