symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,coin,size,value_usd,liquidated_address,liquidator_address
,long,,72896.0,,2026-03-16T00:09:24.361753+00:00,,,,hyperliquid,BTC,0.00553,403.11488,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe52ec3a0f90c66510ff7892354b1a1337afaac63
,long,,72896.0,,2026-03-16T00:09:24.367904+00:00,,,,hyperliquid,BTC,0.00553,403.11488,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe52ec3a0f90c66510ff7892354b1a1337afaac63
,long,,72854.0,,2026-03-16T00:09:54.505282+00:00,,,,hyperliquid,BTC,0.00542,394.86868000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xaf2ac71f62f341e5823d6985492409e92c940447
,long,,72854.0,,2026-03-16T00:09:54.526462+00:00,,,,hyperliquid,BTC,0.00542,394.86868000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xaf2ac71f62f341e5823d6985492409e92c940447
,long,,72784.0,,2026-03-16T00:10:54.435533+00:00,,,,hyperliquid,BTC,0.00494,359.55296,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,72784.0,,2026-03-16T00:10:58.077554+00:00,,,,hyperliquid,BTC,0.00494,359.55296,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,72777.0,,2026-03-16T00:11:01.379229+00:00,,,,hyperliquid,BTC,0.00491,357.33507000000003,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3
,long,,72777.0,,2026-03-16T00:11:05.764494+00:00,,,,hyperliquid,BTC,0.00491,357.33507000000003,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3
,long,,72709.0,,2026-03-16T00:12:00.383686+00:00,,,,hyperliquid,BTC,0.00491,357.00119,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x4d969e59b312970cc07af266938a4433ccae0b4c
,long,,72709.0,,2026-03-16T00:12:00.391604+00:00,,,,hyperliquid,BTC,0.00491,357.00119,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x4d969e59b312970cc07af266938a4433ccae0b4c
,long,,72730.0,,2026-03-16T00:14:25.469931+00:00,,,,hyperliquid,BTC,0.00484,352.0132,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xc6ac58a7a63339898aeda32499a8238a46d88e84
,long,,72880.0,,2026-03-16T00:08:54.360553+00:00,,,,hyperliquid,BTC,0.00444,323.58720000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6
,long,,72880.0,,2026-03-16T00:08:55.201532+00:00,,,,hyperliquid,BTC,0.00444,323.58720000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6
,long,,72739.0,,2026-03-16T00:13:54.458175+00:00,,,,hyperliquid,BTC,0.00439,319.32421,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa1d22621c9b077ce4ac468908114a82b2de4a8db
,long,,72739.0,,2026-03-16T00:13:55.497665+00:00,,,,hyperliquid,BTC,0.00439,319.32421,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xa1d22621c9b077ce4ac468908114a82b2de4a8db
,long,,72734.0,,2026-03-16T00:14:00.551252+00:00,,,,hyperliquid,BTC,0.00437,317.84758,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f
,long,,72734.0,,2026-03-16T00:14:00.570367+00:00,,,,hyperliquid,BTC,0.00437,317.84758,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f
,long,,72892.0,,2026-03-16T00:06:55.043017+00:00,,,,hyperliquid,BTC,0.00434,316.35128000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e
,long,,72892.0,,2026-03-16T00:06:55.048199+00:00,,,,hyperliquid,BTC,0.00434,316.35128000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e
,long,,72866.0,,2026-03-16T00:10:24.324918+00:00,,,,hyperliquid,BTC,0.00429,312.59514,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,72866.0,,2026-03-16T00:10:26.844137+00:00,,,,hyperliquid,BTC,0.00429,312.59514,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,72730.0,,2026-03-16T00:12:54.350727+00:00,,,,hyperliquid,BTC,0.0039,283.647,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3
,long,,72730.0,,2026-03-16T00:12:54.591627+00:00,,,,hyperliquid,BTC,0.0039,283.647,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3
,long,,72926.0,,2026-03-16T00:08:24.443357+00:00,,,,hyperliquid,BTC,0.00365,266.1799,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c
,long,,72926.0,,2026-03-16T00:08:24.446975+00:00,,,,hyperliquid,BTC,0.00365,266.1799,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c
,long,,72750.0,,2026-03-16T00:13:30.308971+00:00,,,,hyperliquid,BTC,0.00315,229.1625,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x5aea6bb10f165370ff99f4b93d4ffaf10c55712c
,long,,72750.0,,2026-03-16T00:13:30.322816+00:00,,,,hyperliquid,BTC,0.00315,229.1625,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x5aea6bb10f165370ff99f4b93d4ffaf10c55712c
,long,,72925.0,,2026-03-16T00:07:54.693733+00:00,,,,hyperliquid,BTC,0.003,218.775,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72925.0,,2026-03-16T00:07:54.697759+00:00,,,,hyperliquid,BTC,0.003,218.775,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72901.0,,2026-03-16T00:07:25.212131+00:00,,,,hyperliquid,BTC,0.003,218.703,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72901.0,,2026-03-16T00:07:27.745873+00:00,,,,hyperliquid,BTC,0.003,218.703,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72765.0,,2026-03-16T00:11:31.277423+00:00,,,,hyperliquid,BTC,0.003,218.29500000000002,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72765.0,,2026-03-16T00:11:31.303737+00:00,,,,hyperliquid,BTC,0.003,218.29500000000002,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72747.0,,2026-03-16T00:13:24.414847+00:00,,,,hyperliquid,BTC,0.003,218.241,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72747.0,,2026-03-16T00:13:24.418914+00:00,,,,hyperliquid,BTC,0.003,218.241,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72747.0,,2026-03-16T00:13:24.441313+00:00,,,,hyperliquid,BTC,0.003,218.241,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72747.0,,2026-03-16T00:13:24.452895+00:00,,,,hyperliquid,BTC,0.003,218.241,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72690.0,,2026-03-16T00:11:55.377377+00:00,,,,hyperliquid,BTC,0.003,218.07,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72690.0,,2026-03-16T00:11:56.439322+00:00,,,,hyperliquid,BTC,0.003,218.07,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72706.0,,2026-03-16T00:12:30.340578+00:00,,,,hyperliquid,BTC,0.00295,214.4827,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d
,long,,72706.0,,2026-03-16T00:12:30.343176+00:00,,,,hyperliquid,BTC,0.00295,214.4827,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d
,short,,72915.0,,2026-03-16T00:06:20.097593+00:00,,,,hyperliquid,BTC,0.00249,181.55835,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72915.0,,2026-03-16T00:06:20.099555+00:00,,,,hyperliquid,BTC,0.00249,181.55835,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72908.0,,2026-03-16T00:07:50.316659+00:00,,,,hyperliquid,BTC,0.00249,181.54092,0x7d65ea6c187d6219ab6a1335cd2fe09f12e818fa,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72908.0,,2026-03-16T00:07:50.386376+00:00,,,,hyperliquid,BTC,0.00249,181.54092,0x7d65ea6c187d6219ab6a1335cd2fe09f12e818fa,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72879.0,,2026-03-16T00:08:51.168039+00:00,,,,hyperliquid,BTC,0.00249,181.46871000000002,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72879.0,,2026-03-16T00:08:51.172835+00:00,,,,hyperliquid,BTC,0.00249,181.46871000000002,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72874.0,,2026-03-16T00:05:19.304242+00:00,,,,hyperliquid,BTC,0.00249,181.45626000000001,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72874.0,,2026-03-16T00:05:19.304648+00:00,,,,hyperliquid,BTC,0.00249,181.45626000000001,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72853.0,,2026-03-16T00:09:49.623227+00:00,,,,hyperliquid,BTC,0.00249,181.40397000000002,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72853.0,,2026-03-16T00:09:49.627471+00:00,,,,hyperliquid,BTC,0.00249,181.40397000000002,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72749.0,,2026-03-16T00:13:51.198102+00:00,,,,hyperliquid,BTC,0.00249,181.14501,0x53babe76166eae33c861aeddf9ce89af20311cd0,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72749.0,,2026-03-16T00:13:52.286930+00:00,,,,hyperliquid,BTC,0.00249,181.14501,0x53babe76166eae33c861aeddf9ce89af20311cd0,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72915.0,,2026-03-16T00:08:19.512649+00:00,,,,hyperliquid,BTC,0.00248,180.8292,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72915.0,,2026-03-16T00:08:19.514500+00:00,,,,hyperliquid,BTC,0.00248,180.8292,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72894.0,,2026-03-16T00:06:49.790939+00:00,,,,hyperliquid,BTC,0.00248,180.77712,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72894.0,,2026-03-16T00:06:49.794170+00:00,,,,hyperliquid,BTC,0.00248,180.77712,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72884.0,,2026-03-16T00:09:19.818034+00:00,,,,hyperliquid,BTC,0.00248,180.75232,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72884.0,,2026-03-16T00:09:20.155476+00:00,,,,hyperliquid,BTC,0.00248,180.75232,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72881.0,,2026-03-16T00:04:49.770737+00:00,,,,hyperliquid,BTC,0.00248,180.74488,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72881.0,,2026-03-16T00:04:49.911221+00:00,,,,hyperliquid,BTC,0.00248,180.74488,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72864.0,,2026-03-16T00:10:21.209697+00:00,,,,hyperliquid,BTC,0.00248,180.70272,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72864.0,,2026-03-16T00:10:21.750920+00:00,,,,hyperliquid,BTC,0.00248,180.70272,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72800.0,,2026-03-16T00:10:49.365183+00:00,,,,hyperliquid,BTC,0.00248,180.544,0x65164fc38e098ded646b84e43b0f7856ae50ea32,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72800.0,,2026-03-16T00:10:51.065382+00:00,,,,hyperliquid,BTC,0.00248,180.544,0x65164fc38e098ded646b84e43b0f7856ae50ea32,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72749.0,,2026-03-16T00:13:21.218533+00:00,,,,hyperliquid,BTC,0.00248,180.41752,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72749.0,,2026-03-16T00:13:22.246960+00:00,,,,hyperliquid,BTC,0.00248,180.41752,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72729.0,,2026-03-16T00:14:19.909130+00:00,,,,hyperliquid,BTC,0.00248,180.36792,0xaf2ac71f62f341e5823d6985492409e92c940447,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72729.0,,2026-03-16T00:14:19.918310+00:00,,,,hyperliquid,BTC,0.00248,180.36792,0xaf2ac71f62f341e5823d6985492409e92c940447,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72721.0,,2026-03-16T00:12:50.581485+00:00,,,,hyperliquid,BTC,0.00248,180.34808,0x56811550b50c940db1f8acfc3341e7a6101660eb,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72721.0,,2026-03-16T00:12:53.494698+00:00,,,,hyperliquid,BTC,0.00248,180.34808,0x56811550b50c940db1f8acfc3341e7a6101660eb,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72696.0,,2026-03-16T00:11:49.612836+00:00,,,,hyperliquid,BTC,0.00248,180.28608,0x335f45392f8d87745aaae68f5c192849afd9b60e,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72696.0,,2026-03-16T00:11:49.620088+00:00,,,,hyperliquid,BTC,0.00248,180.28608,0x335f45392f8d87745aaae68f5c192849afd9b60e,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72762.0,,2026-03-16T00:11:19.618809+00:00,,,,hyperliquid,BTC,0.00201,146.25162,0x6802b4267f7f2bf7003dcf993c51542245b38329,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72762.0,,2026-03-16T00:11:19.627039+00:00,,,,hyperliquid,BTC,0.00201,146.25162,0x6802b4267f7f2bf7003dcf993c51542245b38329,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72723.0,,2026-03-16T00:12:20.387296+00:00,,,,hyperliquid,BTC,0.002,145.446,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72723.0,,2026-03-16T00:12:23.340091+00:00,,,,hyperliquid,BTC,0.002,145.446,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
BTC,LONG,144.934,72467.0,0.002,1773619882544,LIMIT,72738.3,FILLED,binance,,,,,
,short,,72872.0,,2026-03-16T00:05:49.591574+00:00,,,,hyperliquid,BTC,0.00133,96.91976,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72872.0,,2026-03-16T00:05:49.658639+00:00,,,,hyperliquid,BTC,0.00133,96.91976,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72890.0,,2026-03-16T00:07:20.823600+00:00,,,,hyperliquid,BTC,0.00128,93.29920000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72890.0,,2026-03-16T00:07:20.977201+00:00,,,,hyperliquid,BTC,0.00128,93.29920000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72890.0,,2026-03-16T00:07:20.821940+00:00,,,,hyperliquid,BTC,0.0012,87.46799999999999,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,short,,72890.0,,2026-03-16T00:07:20.976524+00:00,,,,hyperliquid,BTC,0.0012,87.46799999999999,0xb3a38662575bdf1541013ce987934dba919851ea,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,long,,72739.0,,2026-03-16T00:13:57.720214+00:00,,,,hyperliquid,BTC,0.00093,67.64727,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xa1d22621c9b077ce4ac468908114a82b2de4a8db
,long,,72739.0,,2026-03-16T00:13:57.757732+00:00,,,,hyperliquid,BTC,0.00093,67.64727,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xa1d22621c9b077ce4ac468908114a82b2de4a8db
,long,,72750.0,,2026-03-16T00:13:27.735730+00:00,,,,hyperliquid,BTC,0.00092,66.93,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x5aea6bb10f165370ff99f4b93d4ffaf10c55712c
,long,,72750.0,,2026-03-16T00:13:29.789406+00:00,,,,hyperliquid,BTC,0.00092,66.93,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x5aea6bb10f165370ff99f4b93d4ffaf10c55712c
,long,,72738.0,,2026-03-16T00:12:57.743820+00:00,,,,hyperliquid,BTC,0.00092,66.91896,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x31dea2516beee92135b96f464eeec3cf292a13f2
,long,,72738.0,,2026-03-16T00:12:59.809682+00:00,,,,hyperliquid,BTC,0.00092,66.91896,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x31dea2516beee92135b96f464eeec3cf292a13f2
,short,,72745.0,,2026-03-16T00:13:13.025983+00:00,,,,hyperliquid,BTC,0.00086,62.5607,0xb3a38662575bdf1541013ce987934dba919851ea,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72745.0,,2026-03-16T00:13:13.029817+00:00,,,,hyperliquid,BTC,0.00086,62.5607,0xb3a38662575bdf1541013ce987934dba919851ea,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72770.0,,2026-03-16T00:11:12.662309+00:00,,,,hyperliquid,BTC,0.00085,61.854499999999994,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72770.0,,2026-03-16T00:11:12.815012+00:00,,,,hyperliquid,BTC,0.00085,61.854499999999994,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72765.0,,2026-03-16T00:13:42.980797+00:00,,,,hyperliquid,BTC,0.00085,61.850249999999996,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72765.0,,2026-03-16T00:13:45.537547+00:00,,,,hyperliquid,BTC,0.00085,61.850249999999996,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72724.0,,2026-03-16T00:14:14.149885+00:00,,,,hyperliquid,BTC,0.00085,61.8154,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72724.0,,2026-03-16T00:14:14.748317+00:00,,,,hyperliquid,BTC,0.00085,61.8154,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72715.0,,2026-03-16T00:12:13.338149+00:00,,,,hyperliquid,BTC,0.00085,61.80775,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72715.0,,2026-03-16T00:12:13.338593+00:00,,,,hyperliquid,BTC,0.00085,61.80775,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,long,,72690.0,,2026-03-16T00:11:55.377975+00:00,,,,hyperliquid,BTC,0.00085,61.7865,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53
,long,,72690.0,,2026-03-16T00:11:56.440207+00:00,,,,hyperliquid,BTC,0.00085,61.7865,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53
,short,,72679.0,,2026-03-16T00:12:43.858183+00:00,,,,hyperliquid,BTC,0.00085,61.77715,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72679.0,,2026-03-16T00:12:43.866060+00:00,,,,hyperliquid,BTC,0.00085,61.77715,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xcc74bbf3b763678d0f954901ab5a52a0282896a1
,short,,72934.0,,2026-03-16T00:08:33.723609+00:00,,,,hyperliquid,BTC,0.00083,60.53522,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72934.0,,2026-03-16T00:08:33.735037+00:00,,,,hyperliquid,BTC,0.00083,60.53522,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72932.0,,2026-03-16T00:08:04.029493+00:00,,,,hyperliquid,BTC,0.00083,60.53356,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72932.0,,2026-03-16T00:08:05.107235+00:00,,,,hyperliquid,BTC,0.00083,60.53356,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72898.0,,2026-03-16T00:05:33.859412+00:00,,,,hyperliquid,BTC,0.00083,60.505340000000004,0x13558be785661958932ceac35ba20de187275a42,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72898.0,,2026-03-16T00:05:33.864556+00:00,,,,hyperliquid,BTC,0.00083,60.505340000000004,0x13558be785661958932ceac35ba20de187275a42,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72891.0,,2026-03-16T00:05:03.900399+00:00,,,,hyperliquid,BTC,0.00083,60.49953,0xb756c89e73c8711a881c009e10f79b1566f80cdb,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72891.0,,2026-03-16T00:05:05.738424+00:00,,,,hyperliquid,BTC,0.00083,60.49953,0xb756c89e73c8711a881c009e10f79b1566f80cdb,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72863.0,,2026-03-16T00:07:04.968336+00:00,,,,hyperliquid,BTC,0.00083,60.47629,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72863.0,,2026-03-16T00:07:05.983142+00:00,,,,hyperliquid,BTC,0.00083,60.47629,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
,short,,72900.0,,2026-03-16T00:07:33.496318+00:00,,,,hyperliquid,BTC,0.00082,59.778,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x5356f7d436f92ca11166301c8efa37d86fefdb9c
