symbol,side,value,price,quantity,timestamp,_exchange
BTC,LONG,3232.16,73458.1,0.044,1773646187944,bybit
BTC,SHORT,222.54,74180.3,0.003,1773646180444,bybit
BTC,SHORT,74.17,74172.6,0.001,1773646219444,bybit
