symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,124099.84470000002,74001.1,1.677,1773633045384,LIMIT,73694.0,FILLED,binance
BTC,SHORT,13762.233,73990.5,0.186,1773633034213,LIMIT,73695.8,FILLED,binance
BTC,SHORT,739.8355,73983.55,0.01,1773633024837,LIMIT,73691.7,FILLED,binance
BTC,SHORT,148.01500000000001,74007.5,0.002,1773633084447,LIMIT,73720.0,FILLED,binance
