timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,exchange,symbol,value,quantity
2026-03-15T21:13:25.520112+00:00,BTC,short,0.09091,71595.0,6508.7014500000005,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,,
2026-03-15T21:13:25.970978+00:00,BTC,short,0.09091,71595.0,6508.7014500000005,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,,
2026-03-15T21:12:55.355395+00:00,BTC,short,0.0909,71591.0,6507.621899999999,0xa62b923a112d50d03e1e096bbd53422490dac104,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,,
2026-03-15T21:12:55.500081+00:00,BTC,short,0.0909,71591.0,6507.621899999999,0xa62b923a112d50d03e1e096bbd53422490dac104,0x504f4f997a233873949ab352051ea3ffabd10b7e,hyperliquid,,,,
1773609145671,,LONG,,71312.8,,,,binance,binance,BTC,1141.0,0.016
2026-03-15T21:08:16.326024+00:00,BTC,short,0.00236,71635.0,169.0586,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:08:16.941364+00:00,BTC,short,0.00236,71635.0,169.0586,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:15:46.346467+00:00,BTC,short,0.00236,71633.0,169.05388000000002,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:15:46.517561+00:00,BTC,short,0.00236,71633.0,169.05388000000002,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:06:46.290127+00:00,BTC,short,0.00236,71630.0,169.04680000000002,0x6a572bb9d31ff710f882f33c21d8ba11a169a887,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:06:46.382900+00:00,BTC,short,0.00236,71630.0,169.04680000000002,0x6a572bb9d31ff710f882f33c21d8ba11a169a887,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:10:46.316256+00:00,BTC,short,0.00236,71620.0,169.0232,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:10:48.766550+00:00,BTC,short,0.00236,71620.0,169.0232,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:14:16.359720+00:00,BTC,short,0.00236,71619.0,169.02084000000002,0x56811550b50c940db1f8acfc3341e7a6101660eb,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:14:16.417103+00:00,BTC,short,0.00236,71619.0,169.02084000000002,0x56811550b50c940db1f8acfc3341e7a6101660eb,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:09:16.297691+00:00,BTC,short,0.00236,71617.0,169.01612,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:09:17.228604+00:00,BTC,short,0.00236,71617.0,169.01612,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:11:46.301440+00:00,BTC,short,0.00236,71609.0,168.99724,0xde32070c123932ef517f7b8d06f197e13bcb5f0f,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
2026-03-15T21:11:46.346078+00:00,BTC,short,0.00236,71609.0,168.99724,0xde32070c123932ef517f7b8d06f197e13bcb5f0f,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid,,,,
