timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,symbol,value,quantity,exchange,order_type,avg_price,order_status
2026-03-16T13:34:40.930000,BTC,short,1.87734,74258.0,139407.51,0xe4292138...,-1176.15,hyperliquid,,,,,,,
1773667996943,,SHORT,,74497.0,,,,bybit,BTC,111745.5,1.5,,,,
2026-03-16T13:34:40.930000,BTC,short,1.08635,74255.0,80666.92,0xe4292138...,-677.34,hyperliquid,,,,,,,
2026-03-16T13:34:40.930000,BTC,short,1.00986,74257.0,74989.17,0xe4292138...,-631.67,hyperliquid,,,,,,,
1773667973444,,SHORT,,74124.0,,,,hyperliquid,BTC,68975.35,0.93054,hyperliquid,,,
1773668000736,,SHORT,,74144.0,,,,hyperliquid,BTC,66036.35,0.89065,hyperliquid,,,
1773667970299,,SHORT,,74077.0,,,,hyperliquid,BTC,56657.79,0.76485,hyperliquid,,,
2026-03-16T13:34:40.930000,BTC,short,0.67324,74257.0,49992.78,0xe4292138...,-421.11,hyperliquid,,,,,,,
1773667997456,,SHORT,,74421.4,,,,okx,BTC,49274.41,66.21,,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,BTC,40012.44,0.54038,hyperliquid,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,BTC,40012.44,0.54038,hyperliquid,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,BTC,40012.44,0.54038,hyperliquid,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,BTC,40012.44,0.54038,hyperliquid,,,
1773668020944,,SHORT,,74521.5,,,,bybit,BTC,38155.01,0.512,,,,
1773668012477,,SHORT,,74140.0,,,,hyperliquid,BTC,36533.23,0.49276,hyperliquid,,,
