symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,exchange
,long,,71652.0,,2026-03-15T20:31:27.344131+00:00,hyperliquid,BTC,0.00021,15.04692,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,71652.0,,2026-03-15T20:31:27.356070+00:00,hyperliquid,BTC,0.00021,15.04692,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,71638.0,,2026-03-15T20:36:26.472505+00:00,hyperliquid,BTC,0.00021,15.043980000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xc8264ebc379e26946e7d31ae4746c27182849755,
,long,,71638.0,,2026-03-15T20:36:26.650549+00:00,hyperliquid,BTC,0.00021,15.043980000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xc8264ebc379e26946e7d31ae4746c27182849755,
,long,,71631.0,,2026-03-15T20:35:56.313326+00:00,hyperliquid,BTC,0.00021,15.04251,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71631.0,,2026-03-15T20:35:56.337700+00:00,hyperliquid,BTC,0.00021,15.04251,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71629.0,,2026-03-15T20:33:27.138858+00:00,hyperliquid,BTC,0.00021,15.04209,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb1edfeccf03f35d2268f5dc4013508a6eb52c702,
,long,,71629.0,,2026-03-15T20:33:27.237559+00:00,hyperliquid,BTC,0.00021,15.04209,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb1edfeccf03f35d2268f5dc4013508a6eb52c702,
,long,,71622.0,,2026-03-15T20:35:27.010756+00:00,hyperliquid,BTC,0.00021,15.04062,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xaf2ac71f62f341e5823d6985492409e92c940447,
,long,,71622.0,,2026-03-15T20:35:27.359695+00:00,hyperliquid,BTC,0.00021,15.04062,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xaf2ac71f62f341e5823d6985492409e92c940447,
,long,,71621.0,,2026-03-15T20:31:56.309255+00:00,hyperliquid,BTC,0.00021,15.040410000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,
,long,,71621.0,,2026-03-15T20:31:58.820181+00:00,hyperliquid,BTC,0.00021,15.040410000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,
,long,,71600.0,,2026-03-15T20:32:26.384616+00:00,hyperliquid,BTC,0.00021,15.036000000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,
,long,,71600.0,,2026-03-15T20:32:26.720729+00:00,hyperliquid,BTC,0.00021,15.036000000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,
,long,,71592.0,,2026-03-15T20:34:26.308483+00:00,hyperliquid,BTC,0.00021,15.034320000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71592.0,,2026-03-15T20:34:26.449331+00:00,hyperliquid,BTC,0.00021,15.034320000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71592.0,,2026-03-15T20:34:56.365948+00:00,hyperliquid,BTC,0.00021,15.034320000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x5506eb67021211c31ac30f804c6ea238f338ee05,
,long,,71592.0,,2026-03-15T20:34:56.526630+00:00,hyperliquid,BTC,0.00021,15.034320000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x5506eb67021211c31ac30f804c6ea238f338ee05,
,long,,71418.0,,2026-03-15T20:29:26.324240+00:00,hyperliquid,BTC,0.00021,14.99778,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,long,,71418.0,,2026-03-15T20:29:26.340380+00:00,hyperliquid,BTC,0.00021,14.99778,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
BTC,SHORT,14.41,72042.4,0.02,1773607079901,okx,,,,,,
,long,,71667.0,,2026-03-15T20:30:56.531391+00:00,hyperliquid,BTC,0.0002,14.333400000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x13558be785661958932ceac35ba20de187275a42,
,long,,71667.0,,2026-03-15T20:30:56.549831+00:00,hyperliquid,BTC,0.0002,14.333400000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x13558be785661958932ceac35ba20de187275a42,
,long,,71650.0,,2026-03-15T20:36:56.383239+00:00,hyperliquid,BTC,0.0002,14.33,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x1cc2c6c3f3e3ecae0b4217bbcf5e16b69465e7c1,
,long,,71650.0,,2026-03-15T20:36:56.496177+00:00,hyperliquid,BTC,0.0002,14.33,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x1cc2c6c3f3e3ecae0b4217bbcf5e16b69465e7c1,
,long,,71592.0,,2026-03-15T20:33:56.430963+00:00,hyperliquid,BTC,0.0002,14.3184,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,
,long,,71592.0,,2026-03-15T20:33:56.535594+00:00,hyperliquid,BTC,0.0002,14.3184,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,
,long,,71723.0,,2026-03-15T20:38:40.280320+00:00,hyperliquid,BTC,0.00018,12.91014,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,
,long,,71723.0,,2026-03-15T20:38:42.581986+00:00,hyperliquid,BTC,0.00018,12.91014,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,
,long,,71719.0,,2026-03-15T20:37:40.653490+00:00,hyperliquid,BTC,0.00018,12.90942,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xa62b923a112d50d03e1e096bbd53422490dac104,
,long,,71719.0,,2026-03-15T20:37:40.686068+00:00,hyperliquid,BTC,0.00018,12.90942,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xa62b923a112d50d03e1e096bbd53422490dac104,
,long,,71677.0,,2026-03-15T20:37:12.165216+00:00,hyperliquid,BTC,0.00018,12.901860000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,
,long,,71677.0,,2026-03-15T20:37:12.202907+00:00,hyperliquid,BTC,0.00018,12.901860000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,
,long,,71666.0,,2026-03-15T20:31:10.571872+00:00,hyperliquid,BTC,0.00018,12.899880000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,
,long,,71666.0,,2026-03-15T20:31:10.898804+00:00,hyperliquid,BTC,0.00018,12.899880000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,
,long,,71640.0,,2026-03-15T20:33:10.301501+00:00,hyperliquid,BTC,0.00018,12.8952,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x4d969e59b312970cc07af266938a4433ccae0b4c,
,long,,71640.0,,2026-03-15T20:33:10.307980+00:00,hyperliquid,BTC,0.00018,12.8952,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x4d969e59b312970cc07af266938a4433ccae0b4c,
,long,,71631.0,,2026-03-15T20:36:11.207139+00:00,hyperliquid,BTC,0.00018,12.89358,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,71631.0,,2026-03-15T20:36:13.391410+00:00,hyperliquid,BTC,0.00018,12.89358,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,71610.0,,2026-03-15T20:32:10.377319+00:00,hyperliquid,BTC,0.00018,12.889800000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,71610.0,,2026-03-15T20:32:10.483866+00:00,hyperliquid,BTC,0.00018,12.889800000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,71609.0,,2026-03-15T20:35:10.378547+00:00,hyperliquid,BTC,0.00018,12.88962,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,
,long,,71609.0,,2026-03-15T20:35:10.397999+00:00,hyperliquid,BTC,0.00018,12.88962,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,
,long,,71592.0,,2026-03-15T20:34:10.604796+00:00,hyperliquid,BTC,0.00018,12.886560000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,
,long,,71592.0,,2026-03-15T20:34:10.669539+00:00,hyperliquid,BTC,0.00018,12.886560000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,
,long,,71491.0,,2026-03-15T20:30:10.325401+00:00,hyperliquid,BTC,0.00018,12.86838,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,long,,71491.0,,2026-03-15T20:30:10.551981+00:00,hyperliquid,BTC,0.00018,12.86838,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x31dea2516beee92135b96f464eeec3cf292a13f2,
,short,,71746.0,,2026-03-15T20:37:59.160384+00:00,hyperliquid,BTC,0.00017,12.19682,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71746.0,,2026-03-15T20:38:02.093552+00:00,hyperliquid,BTC,0.00017,12.19682,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71734.0,,2026-03-15T20:38:04.423720+00:00,hyperliquid,BTC,0.00017,12.194780000000002,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71734.0,,2026-03-15T20:38:04.424543+00:00,hyperliquid,BTC,0.00017,12.194780000000002,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71734.0,,2026-03-15T20:38:04.599142+00:00,hyperliquid,BTC,0.00017,12.194780000000002,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71734.0,,2026-03-15T20:38:04.600186+00:00,hyperliquid,BTC,0.00017,12.194780000000002,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,long,,71734.0,,2026-03-15T20:38:26.499690+00:00,hyperliquid,BTC,0.00017,12.194780000000002,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71734.0,,2026-03-15T20:38:29.044322+00:00,hyperliquid,BTC,0.00017,12.194780000000002,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71732.0,,2026-03-15T20:39:11.174004+00:00,hyperliquid,BTC,0.00017,12.19444,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,short,,71731.0,,2026-03-15T20:39:04.717496+00:00,hyperliquid,BTC,0.00017,12.194270000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71731.0,,2026-03-15T20:39:04.785352+00:00,hyperliquid,BTC,0.00017,12.194270000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71731.0,,2026-03-15T20:39:04.785836+00:00,hyperliquid,BTC,0.00017,12.194270000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71731.0,,2026-03-15T20:39:04.796575+00:00,hyperliquid,BTC,0.00017,12.194270000000001,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71730.0,,2026-03-15T20:38:35.309241+00:00,hyperliquid,BTC,0.00017,12.1941,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71730.0,,2026-03-15T20:38:35.309665+00:00,hyperliquid,BTC,0.00017,12.1941,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71730.0,,2026-03-15T20:38:35.319277+00:00,hyperliquid,BTC,0.00017,12.1941,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71730.0,,2026-03-15T20:38:35.319777+00:00,hyperliquid,BTC,0.00017,12.1941,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,long,,71725.0,,2026-03-15T20:38:11.355325+00:00,hyperliquid,BTC,0.00017,12.19325,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,
,long,,71725.0,,2026-03-15T20:38:11.386078+00:00,hyperliquid,BTC,0.00017,12.19325,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,
,short,,71724.0,,2026-03-15T20:38:11.353769+00:00,hyperliquid,BTC,0.00017,12.19308,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,short,,71724.0,,2026-03-15T20:38:11.384890+00:00,hyperliquid,BTC,0.00017,12.19308,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,short,,71722.0,,2026-03-15T20:38:49.438810+00:00,hyperliquid,BTC,0.00017,12.19274,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71722.0,,2026-03-15T20:38:49.497275+00:00,hyperliquid,BTC,0.00017,12.19274,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71722.0,,2026-03-15T20:38:58.380540+00:00,hyperliquid,BTC,0.00017,12.19274,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71722.0,,2026-03-15T20:38:59.618235+00:00,hyperliquid,BTC,0.00017,12.19274,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71720.0,,2026-03-15T20:38:19.373372+00:00,hyperliquid,BTC,0.00017,12.192400000000001,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71720.0,,2026-03-15T20:38:19.557176+00:00,hyperliquid,BTC,0.00017,12.192400000000001,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71681.0,,2026-03-15T20:37:19.395746+00:00,hyperliquid,BTC,0.00017,12.185770000000002,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71681.0,,2026-03-15T20:37:19.538883+00:00,hyperliquid,BTC,0.00017,12.185770000000002,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71681.0,,2026-03-15T20:37:35.383130+00:00,hyperliquid,BTC,0.00017,12.185770000000002,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71681.0,,2026-03-15T20:37:35.383790+00:00,hyperliquid,BTC,0.00017,12.185770000000002,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71681.0,,2026-03-15T20:37:36.436032+00:00,hyperliquid,BTC,0.00017,12.185770000000002,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71681.0,,2026-03-15T20:37:36.436602+00:00,hyperliquid,BTC,0.00017,12.185770000000002,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71676.0,,2026-03-15T20:31:04.333478+00:00,hyperliquid,BTC,0.00017,12.184920000000002,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71676.0,,2026-03-15T20:31:05.257498+00:00,hyperliquid,BTC,0.00017,12.184920000000002,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71676.0,,2026-03-15T20:31:05.257936+00:00,hyperliquid,BTC,0.00017,12.184920000000002,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71676.0,,2026-03-15T20:31:06.293049+00:00,hyperliquid,BTC,0.00017,12.184920000000002,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71670.0,,2026-03-15T20:31:20.466620+00:00,hyperliquid,BTC,0.00017,12.183900000000001,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71670.0,,2026-03-15T20:31:22.675141+00:00,hyperliquid,BTC,0.00017,12.183900000000001,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71659.0,,2026-03-15T20:37:28.603789+00:00,hyperliquid,BTC,0.00017,12.182030000000001,0x162cc7c861ebd0c06b3d72319201150482518185,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71659.0,,2026-03-15T20:37:28.927875+00:00,hyperliquid,BTC,0.00017,12.182030000000001,0x162cc7c861ebd0c06b3d72319201150482518185,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71656.0,,2026-03-15T20:30:49.638639+00:00,hyperliquid,BTC,0.00017,12.18152,0x5c92c6e4b3bacd41390944cd70a59e3f88562d97,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71656.0,,2026-03-15T20:30:49.743175+00:00,hyperliquid,BTC,0.00017,12.18152,0x5c92c6e4b3bacd41390944cd70a59e3f88562d97,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71651.0,,2026-03-15T20:31:28.237580+00:00,hyperliquid,BTC,0.00017,12.180670000000001,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71651.0,,2026-03-15T20:31:28.244444+00:00,hyperliquid,BTC,0.00017,12.180670000000001,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71649.0,,2026-03-15T20:36:58.328420+00:00,hyperliquid,BTC,0.00017,12.180330000000001,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71649.0,,2026-03-15T20:36:58.804979+00:00,hyperliquid,BTC,0.00017,12.180330000000001,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71649.0,,2026-03-15T20:37:04.370319+00:00,hyperliquid,BTC,0.00017,12.180330000000001,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71649.0,,2026-03-15T20:37:05.009757+00:00,hyperliquid,BTC,0.00017,12.180330000000001,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71649.0,,2026-03-15T20:37:05.010073+00:00,hyperliquid,BTC,0.00017,12.180330000000001,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71649.0,,2026-03-15T20:37:06.030231+00:00,hyperliquid,BTC,0.00017,12.180330000000001,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71645.0,,2026-03-15T20:31:30.404696+00:00,hyperliquid,BTC,0.00017,12.17965,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x504f4f997a233873949ab352051ea3ffabd10b7e,
,short,,71645.0,,2026-03-15T20:31:30.415326+00:00,hyperliquid,BTC,0.00017,12.17965,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x504f4f997a233873949ab352051ea3ffabd10b7e,
,short,,71644.0,,2026-03-15T20:33:04.382840+00:00,hyperliquid,BTC,0.00017,12.179480000000002,0x01535f0ffbf18d084366c4dc846e58bb915fdd09,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71644.0,,2026-03-15T20:33:07.255136+00:00,hyperliquid,BTC,0.00017,12.179480000000002,0x01535f0ffbf18d084366c4dc846e58bb915fdd09,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71642.0,,2026-03-15T20:31:34.357566+00:00,hyperliquid,BTC,0.00017,12.17914,0xc8264ebc379e26946e7d31ae4746c27182849755,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71642.0,,2026-03-15T20:31:34.794396+00:00,hyperliquid,BTC,0.00017,12.17914,0xc8264ebc379e26946e7d31ae4746c27182849755,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71642.0,,2026-03-15T20:31:34.795807+00:00,hyperliquid,BTC,0.00017,12.17914,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,short,,71642.0,,2026-03-15T20:31:35.415902+00:00,hyperliquid,BTC,0.00017,12.17914,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
,long,,71641.0,,2026-03-15T20:35:41.291872+00:00,hyperliquid,BTC,0.00017,12.178970000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,long,,71641.0,,2026-03-15T20:35:43.400067+00:00,hyperliquid,BTC,0.00017,12.178970000000001,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,
,short,,71640.0,,2026-03-15T20:35:49.973032+00:00,hyperliquid,BTC,0.00017,12.1788,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71640.0,,2026-03-15T20:35:50.060340+00:00,hyperliquid,BTC,0.00017,12.1788,0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71637.0,,2026-03-15T20:33:20.294367+00:00,hyperliquid,BTC,0.00017,12.17829,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71637.0,,2026-03-15T20:33:20.306820+00:00,hyperliquid,BTC,0.00017,12.17829,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71637.0,,2026-03-15T20:36:28.243087+00:00,hyperliquid,BTC,0.00017,12.17829,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71637.0,,2026-03-15T20:36:29.911989+00:00,hyperliquid,BTC,0.00017,12.17829,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71633.0,,2026-03-15T20:36:20.162181+00:00,hyperliquid,BTC,0.00017,12.177610000000001,0x588432f54227364caf999a6df88dbf86a90f4772,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71633.0,,2026-03-15T20:36:20.249353+00:00,hyperliquid,BTC,0.00017,12.177610000000001,0x588432f54227364caf999a6df88dbf86a90f4772,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,long,,71631.0,,2026-03-15T20:36:42.280568+00:00,hyperliquid,BTC,0.00017,12.17727,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xd86a972c48d8895cd17b0c097264250a9d8bf00e,
,long,,71631.0,,2026-03-15T20:36:44.485592+00:00,hyperliquid,BTC,0.00017,12.17727,0x95abcb8bb85cb04fe7cba09e933926db6775bce5,0xd86a972c48d8895cd17b0c097264250a9d8bf00e,
,short,,71630.0,,2026-03-15T20:32:58.463617+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71630.0,,2026-03-15T20:32:58.527842+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71630.0,,2026-03-15T20:35:59.099312+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71630.0,,2026-03-15T20:35:59.697368+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,
,short,,71630.0,,2026-03-15T20:36:04.885489+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0x98be16eef95d8421e25295854db8ac66d4b941e4,
,short,,71630.0,,2026-03-15T20:36:04.885975+00:00,hyperliquid,BTC,0.00017,12.177100000000001,0x0ddcec3c593a9f577c888a6c9e56e8b0f5fcd048,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,
