symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,LONG,14198.3226,71708.7,0.198,1773612394210,LIMIT,71982.1,FILLED,binance
BTC,LONG,429.74,71623.4,0.006,1773612394444,,,,bybit
BTC,LONG,215.0856,71695.2,0.003,1773612395606,LIMIT,71982.1,FILLED,binance
