timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange
2026-03-16T01:55:02.042480+00:00,BTC,long,0.04519,72800.0,3289.832,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xcd82f03d5df801a69af899a7f13263388e1f6274,hyperliquid
2026-03-16T01:55:02.053069+00:00,BTC,long,0.04519,72800.0,3289.832,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xcd82f03d5df801a69af899a7f13263388e1f6274,hyperliquid
2026-03-16T01:55:00.411985+00:00,BTC,long,0.04517,72800.0,3288.376,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xcd82f03d5df801a69af899a7f13263388e1f6274,hyperliquid
2026-03-16T01:55:00.421829+00:00,BTC,long,0.04517,72800.0,3288.376,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xcd82f03d5df801a69af899a7f13263388e1f6274,hyperliquid
2026-03-16T01:57:01.419073+00:00,BTC,long,0.04518,72766.0,3287.56788,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-16T01:57:01.431799+00:00,BTC,long,0.04518,72766.0,3287.56788,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-16T01:57:01.444407+00:00,BTC,long,0.04518,72766.0,3287.56788,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid
2026-03-16T01:57:01.454303+00:00,BTC,long,0.04518,72766.0,3287.56788,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid
2026-03-16T01:54:32.324911+00:00,BTC,long,0.04518,72763.0,3287.43234,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid
2026-03-16T01:54:32.336585+00:00,BTC,long,0.04518,72763.0,3287.43234,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid
