timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange
2026-03-15T17:57:40.350308+00:00,BTC,long,0.50652,71805.0,36370.6686,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x976afbd060d9a4c319561e3fe22288bd68457e34,hyperliquid
2026-03-15T17:57:40.351185+00:00,BTC,long,0.50652,71805.0,36370.6686,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x976afbd060d9a4c319561e3fe22288bd68457e34,hyperliquid
2026-03-15T17:59:10.384896+00:00,BTC,long,0.50653,71775.0,36356.19075,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,hyperliquid
2026-03-15T17:59:10.396887+00:00,BTC,long,0.50653,71775.0,36356.19075,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,hyperliquid
2026-03-15T18:00:40.322317+00:00,BTC,long,0.50653,71763.0,36350.11239,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,hyperliquid
2026-03-15T18:00:40.322848+00:00,BTC,long,0.50653,71763.0,36350.11239,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,hyperliquid
2026-03-15T17:57:10.240645+00:00,BTC,long,0.42009,71802.0,30163.302180000002,0x4535b3157efa05466d5095309c6f12fe3be237dc,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-15T17:57:10.240645+00:00,BTC,long,0.42009,71802.0,30163.302180000002,0x4535b3157efa05466d5095309c6f12fe3be237dc,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-15T18:00:11.531821+00:00,BTC,long,0.385,71831.0,27654.935,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,hyperliquid
2026-03-15T18:00:11.555622+00:00,BTC,long,0.385,71831.0,27654.935,0x4535b3157efa05466d5095309c6f12fe3be237dc,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,hyperliquid
