timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-15T17:45:54.473749+00:00,BTC,long,6.84362,71531.0,489530.98221999995,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x39475d17bcd20adc540e647dae6781b153fbf3b1,hyperliquid,,,,,,
2026-03-15T17:45:55.799178+00:00,BTC,long,6.84362,71531.0,489530.98221999995,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x39475d17bcd20adc540e647dae6781b153fbf3b1,hyperliquid,,,,,,
2026-03-15T17:45:54.468103+00:00,BTC,long,1.39772,71530.0,99978.9116,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,hyperliquid,,,,,,
2026-03-15T17:45:55.797555+00:00,BTC,long,1.39772,71530.0,99978.9116,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,hyperliquid,,,,,,
2026-03-15T17:45:54.462979+00:00,BTC,long,1.25801,71527.0,89981.68127,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,hyperliquid,,,,,,
2026-03-15T17:45:54.864318+00:00,BTC,long,1.25801,71527.0,89981.68127,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,hyperliquid,,,,,,
2026-03-15T17:42:17.395568+00:00,BTC,long,0.98039,71509.0,70106.70851,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0xc6ac58a7a63339898aeda32499a8238a46d88e84,hyperliquid,,,,,,
2026-03-15T17:42:17.439933+00:00,BTC,long,0.98039,71509.0,70106.70851,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0xc6ac58a7a63339898aeda32499a8238a46d88e84,hyperliquid,,,,,,
2026-03-15T17:45:47.232794+00:00,BTC,long,0.98039,71498.0,70095.92422,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0x621c5551678189b9a6c94d929924c225ff1d63ab,hyperliquid,,,,,,
2026-03-15T17:45:47.252842+00:00,BTC,long,0.98039,71498.0,70095.92422,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0x621c5551678189b9a6c94d929924c225ff1d63ab,hyperliquid,,,,,,
2026-03-15T17:45:17.377359+00:00,BTC,long,0.98039,71495.0,70092.98305,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0x34fb5ec7d4e939161946340ea2a1f29254b893de,hyperliquid,,,,,,
2026-03-15T17:45:17.383447+00:00,BTC,long,0.98039,71495.0,70092.98305,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0x34fb5ec7d4e939161946340ea2a1f29254b893de,hyperliquid,,,,,,
2026-03-15T17:39:47.473821+00:00,BTC,long,0.90331,71473.0,64562.27563,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-15T17:39:49.579905+00:00,BTC,long,0.90331,71473.0,64562.27563,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-15T17:39:17.366186+00:00,BTC,long,0.84659,71473.0,60508.32707,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-15T17:39:17.414721+00:00,BTC,long,0.84659,71473.0,60508.32707,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-15T17:45:54.462629+00:00,BTC,long,0.69889,71527.0,49989.50503,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,hyperliquid,,,,,,
2026-03-15T17:45:54.863975+00:00,BTC,long,0.69889,71527.0,49989.50503,0x15cf9649c5d5f3cde56279c5cef856894110c84f,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,hyperliquid,,,,,,
2026-03-15T17:41:48.381225+00:00,BTC,long,0.67565,71508.0,48314.3802,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,,,,
2026-03-15T17:41:48.386408+00:00,BTC,long,0.67565,71508.0,48314.3802,0x687feda45b6847763f5bf5c01a2f6c1a3d727f5c,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,,,,
