exchange,symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address
,,long,,73572.0,,2026-03-16T04:01:17.567265+00:00,hyperliquid,BTC,0.03278,2411.6901599999997,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73572.0,,2026-03-16T04:01:17.595992+00:00,hyperliquid,BTC,0.03278,2411.6901599999997,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73735.0,,2026-03-16T04:06:19.399087+00:00,hyperliquid,BTC,0.01973,1454.7915500000001,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73735.0,,2026-03-16T04:06:20.042755+00:00,hyperliquid,BTC,0.01973,1454.7915500000001,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73660.0,,2026-03-16T04:07:47.708444+00:00,hyperliquid,BTC,0.01914,1409.8524,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,,long,,73660.0,,2026-03-16T04:07:48.062022+00:00,hyperliquid,BTC,0.01914,1409.8524,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,,long,,73722.0,,2026-03-16T04:09:00.282500+00:00,hyperliquid,BTC,0.01819,1341.0031800000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,73722.0,,2026-03-16T04:09:02.416790+00:00,hyperliquid,BTC,0.01819,1341.0031800000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,73700.0,,2026-03-16T04:06:29.429480+00:00,hyperliquid,BTC,0.01819,1340.603,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x80f7f694b4ed46116b56cd891071c8dae03d6dea
,,long,,73700.0,,2026-03-16T04:06:30.249352+00:00,hyperliquid,BTC,0.01819,1340.603,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x80f7f694b4ed46116b56cd891071c8dae03d6dea
,,long,,73734.0,,2026-03-16T04:06:01.267308+00:00,hyperliquid,BTC,0.01818,1340.48412,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73734.0,,2026-03-16T04:06:02.311627+00:00,hyperliquid,BTC,0.01818,1340.48412,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73700.0,,2026-03-16T04:08:29.451691+00:00,hyperliquid,BTC,0.01818,1339.8660000000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xe0eb9aae5a67d2452a98bcdad31d9c5c8189c926
,,long,,73700.0,,2026-03-16T04:08:29.461160+00:00,hyperliquid,BTC,0.01818,1339.8660000000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xe0eb9aae5a67d2452a98bcdad31d9c5c8189c926
,,long,,73694.0,,2026-03-16T04:04:29.448077+00:00,hyperliquid,BTC,0.01818,1339.75692,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x2cb562384765bea1612ceb60007e315f904fbe86
,,long,,73694.0,,2026-03-16T04:04:33.430148+00:00,hyperliquid,BTC,0.01818,1339.75692,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x2cb562384765bea1612ceb60007e315f904fbe86
,,long,,73683.0,,2026-03-16T04:05:01.652919+00:00,hyperliquid,BTC,0.01818,1339.5569400000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,,long,,73683.0,,2026-03-16T04:05:02.663159+00:00,hyperliquid,BTC,0.01818,1339.5569400000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,,long,,73663.0,,2026-03-16T04:03:59.410119+00:00,hyperliquid,BTC,0.01818,1339.19334,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xf75c6d4e398e2d2bbf0696da2498b1dc2e85bebd
,,long,,73663.0,,2026-03-16T04:04:00.430615+00:00,hyperliquid,BTC,0.01818,1339.19334,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xf75c6d4e398e2d2bbf0696da2498b1dc2e85bebd
,,long,,73617.0,,2026-03-16T04:06:59.641999+00:00,hyperliquid,BTC,0.01818,1338.35706,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73617.0,,2026-03-16T04:06:59.769374+00:00,hyperliquid,BTC,0.01818,1338.35706,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73568.0,,2026-03-16T04:07:29.639013+00:00,hyperliquid,BTC,0.01818,1337.4662400000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x424f58c01b5440ebc2382ac01b7a3597b12076ff
,,long,,73568.0,,2026-03-16T04:07:29.645819+00:00,hyperliquid,BTC,0.01818,1337.4662400000002,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0x424f58c01b5440ebc2382ac01b7a3597b12076ff
,,long,,73613.0,,2026-03-16T04:02:18.239971+00:00,hyperliquid,BTC,0.01816,1336.81208,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,,long,,73613.0,,2026-03-16T04:02:18.339834+00:00,hyperliquid,BTC,0.01816,1336.81208,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,,long,,73581.0,,2026-03-16T04:10:17.460286+00:00,hyperliquid,BTC,0.0159,1169.9379000000001,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73581.0,,2026-03-16T04:10:17.470891+00:00,hyperliquid,BTC,0.0159,1169.9379000000001,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73581.0,,2026-03-16T04:10:17.341082+00:00,hyperliquid,BTC,0.01576,1159.63656,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,73581.0,,2026-03-16T04:10:17.459383+00:00,hyperliquid,BTC,0.01576,1159.63656,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xe92cdf7b804a836a71219cda2b00274d57ac030f
,,long,,73607.0,,2026-03-16T04:02:18.237224+00:00,hyperliquid,BTC,0.01346,990.75022,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x718996c8ffc2abf2f6712bab7df166be76cb92b4
,,long,,73607.0,,2026-03-16T04:02:18.335057+00:00,hyperliquid,BTC,0.01346,990.75022,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x718996c8ffc2abf2f6712bab7df166be76cb92b4
,,long,,73735.0,,2026-03-16T04:06:17.368838+00:00,hyperliquid,BTC,0.01305,962.24175,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73735.0,,2026-03-16T04:06:17.381250+00:00,hyperliquid,BTC,0.01305,962.24175,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73719.0,,2026-03-16T04:05:30.893774+00:00,hyperliquid,BTC,0.01161,855.87759,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73719.0,,2026-03-16T04:05:31.959567+00:00,hyperliquid,BTC,0.01161,855.87759,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xb3a38662575bdf1541013ce987934dba919851ea
,,short,,73753.0,,2026-03-16T04:09:34.547730+00:00,hyperliquid,BTC,0.00993,732.36729,0xa62b923a112d50d03e1e096bbd53422490dac104,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73753.0,,2026-03-16T04:09:34.560549+00:00,hyperliquid,BTC,0.00993,732.36729,0xa62b923a112d50d03e1e096bbd53422490dac104,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73749.0,,2026-03-16T04:08:34.429536+00:00,hyperliquid,BTC,0.00992,731.59008,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73749.0,,2026-03-16T04:08:34.446468+00:00,hyperliquid,BTC,0.00992,731.59008,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73704.0,,2026-03-16T04:09:04.677709+00:00,hyperliquid,BTC,0.00984,725.24736,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73704.0,,2026-03-16T04:09:06.907704+00:00,hyperliquid,BTC,0.00984,725.24736,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,long,,73658.0,,2026-03-16T04:07:47.705042+00:00,hyperliquid,BTC,0.0095,699.751,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b
,,long,,73658.0,,2026-03-16T04:07:48.060922+00:00,hyperliquid,BTC,0.0095,699.751,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b
,,long,,73719.0,,2026-03-16T04:05:30.893365+00:00,hyperliquid,BTC,0.00657,484.33383000000003,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73719.0,,2026-03-16T04:05:31.959139+00:00,hyperliquid,BTC,0.00657,484.33383000000003,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,0xb3a38662575bdf1541013ce987934dba919851ea
,,short,,73581.0,,2026-03-16T04:10:04.944745+00:00,hyperliquid,BTC,0.00616,453.25896,0x6ba889db7f923622d3548f621ecc2054b80c1817,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73581.0,,2026-03-16T04:10:05.049072+00:00,hyperliquid,BTC,0.00616,453.25896,0x6ba889db7f923622d3548f621ecc2054b80c1817,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
binance,BTC,SHORT,444.36,74059.5,0.006,1773634118099,binance,,,,,
,,long,,73670.0,,2026-03-16T04:07:54.489502+00:00,hyperliquid,BTC,0.00582,428.75939999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4588595ee0047982cd5ca4a82ab69c3174fbc832
,,long,,73670.0,,2026-03-16T04:07:54.496936+00:00,hyperliquid,BTC,0.00582,428.75939999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4588595ee0047982cd5ca4a82ab69c3174fbc832
,,short,,73559.0,,2026-03-16T04:10:35.483761+00:00,hyperliquid,BTC,0.0058,426.64219999999995,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73559.0,,2026-03-16T04:10:35.513560+00:00,hyperliquid,BTC,0.0058,426.64219999999995,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,long,,73721.0,,2026-03-16T04:05:54.376537+00:00,hyperliquid,BTC,0.00572,421.68412,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,,long,,73721.0,,2026-03-16T04:05:54.938692+00:00,hyperliquid,BTC,0.00572,421.68412,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,,long,,73594.0,,2026-03-16T04:10:24.402762+00:00,hyperliquid,BTC,0.00568,418.01392,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,,long,,73594.0,,2026-03-16T04:10:24.408679+00:00,hyperliquid,BTC,0.00568,418.01392,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,,long,,73699.0,,2026-03-16T04:08:25.520064+00:00,hyperliquid,BTC,0.00552,406.81847999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6
,,long,,73699.0,,2026-03-16T04:08:26.600511+00:00,hyperliquid,BTC,0.00552,406.81847999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6
,,long,,73622.0,,2026-03-16T04:02:26.211875+00:00,hyperliquid,BTC,0.00539,396.82257999999996,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x6802b4267f7f2bf7003dcf993c51542245b38329
,,long,,73622.0,,2026-03-16T04:02:26.221394+00:00,hyperliquid,BTC,0.00539,396.82257999999996,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x6802b4267f7f2bf7003dcf993c51542245b38329
,,long,,73682.0,,2026-03-16T04:04:55.829039+00:00,hyperliquid,BTC,0.00523,385.35686000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525
,,long,,73682.0,,2026-03-16T04:04:56.490996+00:00,hyperliquid,BTC,0.00523,385.35686000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525
,,long,,73738.0,,2026-03-16T04:09:25.056041+00:00,hyperliquid,BTC,0.00498,367.21524,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x56cf6a15408d6e928122427e8d2b55206a95ea80
,,long,,73738.0,,2026-03-16T04:09:26.133709+00:00,hyperliquid,BTC,0.00498,367.21524,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x56cf6a15408d6e928122427e8d2b55206a95ea80
,,long,,73578.0,,2026-03-16T04:10:54.439930+00:00,hyperliquid,BTC,0.00493,362.73954000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xdf37ada7c82de9eaf96e9086b392afa73c2c04cf
,,long,,73578.0,,2026-03-16T04:10:55.472773+00:00,hyperliquid,BTC,0.00493,362.73954000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xdf37ada7c82de9eaf96e9086b392afa73c2c04cf
,,long,,73635.0,,2026-03-16T04:06:54.398831+00:00,hyperliquid,BTC,0.00489,360.07515,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,,long,,73635.0,,2026-03-16T04:06:54.413529+00:00,hyperliquid,BTC,0.00489,360.07515,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,,long,,73589.0,,2026-03-16T04:02:55.150202+00:00,hyperliquid,BTC,0.00483,355.43487,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73589.0,,2026-03-16T04:02:55.157748+00:00,hyperliquid,BTC,0.00483,355.43487,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73598.0,,2026-03-16T04:01:54.415186+00:00,hyperliquid,BTC,0.00474,348.85452000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73598.0,,2026-03-16T04:01:55.978746+00:00,hyperliquid,BTC,0.00474,348.85452000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73735.0,,2026-03-16T04:06:24.461010+00:00,hyperliquid,BTC,0.00468,345.07980000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525
,,long,,73735.0,,2026-03-16T04:06:24.477420+00:00,hyperliquid,BTC,0.00468,345.07980000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525
,,long,,73576.0,,2026-03-16T04:07:24.541332+00:00,hyperliquid,BTC,0.00439,322.99863999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d
,,long,,73576.0,,2026-03-16T04:07:24.554583+00:00,hyperliquid,BTC,0.00439,322.99863999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d
,,long,,73657.0,,2026-03-16T04:03:54.410303+00:00,hyperliquid,BTC,0.00429,315.98853,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73657.0,,2026-03-16T04:03:54.423944+00:00,hyperliquid,BTC,0.00429,315.98853,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73723.0,,2026-03-16T04:04:26.524536+00:00,hyperliquid,BTC,0.00423,311.84829,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,,long,,73723.0,,2026-03-16T04:04:27.130464+00:00,hyperliquid,BTC,0.00423,311.84829,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,,long,,73732.0,,2026-03-16T04:05:25.629309+00:00,hyperliquid,BTC,0.0042,309.6744,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73732.0,,2026-03-16T04:05:26.203577+00:00,hyperliquid,BTC,0.0042,309.6744,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,,long,,73568.0,,2026-03-16T04:01:25.357899+00:00,hyperliquid,BTC,0.00419,308.24992000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73568.0,,2026-03-16T04:01:25.698644+00:00,hyperliquid,BTC,0.00419,308.24992000000003,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea
,,short,,73559.0,,2026-03-16T04:10:35.483374+00:00,hyperliquid,BTC,0.00412,303.06308,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,short,,73559.0,,2026-03-16T04:10:35.513197+00:00,hyperliquid,BTC,0.00412,303.06308,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7
,,long,,73724.0,,2026-03-16T04:08:55.959148+00:00,hyperliquid,BTC,0.0041,302.26840000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c
,,long,,73724.0,,2026-03-16T04:08:55.968716+00:00,hyperliquid,BTC,0.0041,302.26840000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c
