exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address
binance,BTC,SHORT,2148.51,74086.5,0.029,1773635811321,binance,,,,,,,,
,BTC,SHORT,2148.5085,74086.5,0.029,1773635811321,binance,LIMIT,73790.8,FILLED,,,,,
,BTC,LONG,1837.5,73500.0,0.025,1773635813585,binance,LIMIT,73770.9,FILLED,,,,,
,,long,,73787.0,,2026-03-16T04:36:53.500789+00:00,hyperliquid,,,,BTC,0.02002,1477.2157399999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,,long,,73787.0,,2026-03-16T04:36:53.571302+00:00,hyperliquid,,,,BTC,0.02002,1477.2157399999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,,long,,73725.0,,2026-03-16T04:33:53.379926+00:00,hyperliquid,,,,BTC,0.02002,1475.9745,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,,long,,73725.0,,2026-03-16T04:33:53.419170+00:00,hyperliquid,,,,BTC,0.02002,1475.9745,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,,long,,73703.0,,2026-03-16T04:34:23.708937+00:00,hyperliquid,,,,BTC,0.02002,1475.53406,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,,long,,73703.0,,2026-03-16T04:34:23.819396+00:00,hyperliquid,,,,BTC,0.02002,1475.53406,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,,long,,73665.0,,2026-03-16T04:34:53.492372+00:00,hyperliquid,,,,BTC,0.02003,1475.50995,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x78dce96236804d6958bf3c4598cf5efbc371629c
,,long,,73665.0,,2026-03-16T04:34:53.653904+00:00,hyperliquid,,,,BTC,0.02003,1475.50995,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x78dce96236804d6958bf3c4598cf5efbc371629c
,,long,,73698.0,,2026-03-16T04:35:54.146051+00:00,hyperliquid,,,,BTC,0.02002,1475.43396,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x2cb562384765bea1612ceb60007e315f904fbe86
,,long,,73698.0,,2026-03-16T04:35:54.480558+00:00,hyperliquid,,,,BTC,0.02002,1475.43396,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x2cb562384765bea1612ceb60007e315f904fbe86
