timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-16T01:39:16.416069+00:00,BTC,short,0.08431,72585.0,6119.64135,0x56811550b50c940db1f8acfc3341e7a6101660eb,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:39:16.438844+00:00,BTC,short,0.08431,72585.0,6119.64135,0x56811550b50c940db1f8acfc3341e7a6101660eb,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:35:16.841661+00:00,BTC,short,0.08291,72559.0,6015.86669,0x67cd5c1c4548c7ec1a20fadefca19ad42e6230da,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:35:19.803162+00:00,BTC,short,0.08291,72559.0,6015.86669,0x67cd5c1c4548c7ec1a20fadefca19ad42e6230da,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:37:47.061420+00:00,BTC,short,0.07798,72601.0,5661.42598,0x9d47029bdefa7ef00c47e2e6e1c5ffd7b7e70a9b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:37:48.135095+00:00,BTC,short,0.07798,72601.0,5661.42598,0x9d47029bdefa7ef00c47e2e6e1c5ffd7b7e70a9b,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:33:47.918111+00:00,BTC,short,0.07658,72475.0,5550.135499999999,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:33:48.539156+00:00,BTC,short,0.07658,72475.0,5550.135499999999,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:31:46.750514+00:00,BTC,short,0.07587,72537.0,5503.38219,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:31:46.763249+00:00,BTC,short,0.07587,72537.0,5503.38219,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
2026-03-16T01:33:17.499969+00:00,BTC,short,0.07447,72480.0,5397.585599999999,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x1ee7a73cb5b0b6b056d8138085b2009e6a6bedf5,hyperliquid,,,
