symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address
BTC,SHORT,1852.24,74089.5,0.025,1773635638944,bybit,,,,,
,long,,73735.0,,2026-03-16T04:24:23.405942+00:00,hyperliquid,BTC,0.02002,1476.1747,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x9266865bb6afb4c4f618544dd3b8c970f17aa664
,long,,73735.0,,2026-03-16T04:24:23.434554+00:00,hyperliquid,BTC,0.02002,1476.1747,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x9266865bb6afb4c4f618544dd3b8c970f17aa664
,long,,73725.0,,2026-03-16T04:33:53.379926+00:00,hyperliquid,BTC,0.02002,1475.9745,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,long,,73725.0,,2026-03-16T04:33:53.419170+00:00,hyperliquid,BTC,0.02002,1475.9745,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e
,long,,73696.0,,2026-03-16T04:25:23.854515+00:00,hyperliquid,BTC,0.02002,1475.39392,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x78dce96236804d6958bf3c4598cf5efbc371629c
,long,,73696.0,,2026-03-16T04:25:23.857981+00:00,hyperliquid,BTC,0.02002,1475.39392,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x78dce96236804d6958bf3c4598cf5efbc371629c
,long,,73687.0,,2026-03-16T04:33:23.896210+00:00,hyperliquid,BTC,0.02002,1475.21374,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2
,long,,73687.0,,2026-03-16T04:33:24.041585+00:00,hyperliquid,BTC,0.02002,1475.21374,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2
,long,,73631.0,,2026-03-16T04:26:23.513641+00:00,hyperliquid,BTC,0.02003,1474.82893,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc8264ebc379e26946e7d31ae4746c27182849755
,long,,73631.0,,2026-03-16T04:26:23.524248+00:00,hyperliquid,BTC,0.02003,1474.82893,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc8264ebc379e26946e7d31ae4746c27182849755
,long,,73631.0,,2026-03-16T04:30:54.001808+00:00,hyperliquid,BTC,0.02002,1474.09262,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5
,long,,73631.0,,2026-03-16T04:30:54.048417+00:00,hyperliquid,BTC,0.02002,1474.09262,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5
,long,,73631.0,,2026-03-16T04:32:24.804259+00:00,hyperliquid,BTC,0.02002,1474.09262,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x067c14b41eacc18eea90099006f47dacf0a69746
