timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T10:11:58.430062+00:00,BTC,long,0.07934,73324.0,5817.526159999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,hyperliquid,,,,,,
2026-03-16T10:11:58.435610+00:00,BTC,long,0.07934,73324.0,5817.526159999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,hyperliquid,,,,,,
2026-03-16T10:10:59.631085+00:00,BTC,long,0.07934,73323.0,5817.446819999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-16T10:10:59.638197+00:00,BTC,long,0.07934,73323.0,5817.446819999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-16T10:08:57.644486+00:00,BTC,long,0.07934,73304.0,5815.939359999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-16T10:08:57.647279+00:00,BTC,long,0.07934,73304.0,5815.939359999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-16T10:12:57.743012+00:00,BTC,long,0.07934,73299.0,5815.542659999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
2026-03-16T10:12:57.747731+00:00,BTC,long,0.07934,73299.0,5815.542659999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,
1773656155373,,LONG,,73067.3,,,,binance,BTC,5114.711,0.07,LIMIT,73352.1,FILLED
2026-03-16T10:11:27.531200+00:00,BTC,long,0.0679,73329.0,4979.0391,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x0291639ea7178930475da17b579e1ac2de8faed8,hyperliquid,,,,,,
2026-03-16T10:11:27.614564+00:00,BTC,long,0.0679,73329.0,4979.0391,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x0291639ea7178930475da17b579e1ac2de8faed8,hyperliquid,,,,,,
