symbol,side,value,price,quantity,timestamp,_exchange,exchange,order_type,avg_price,order_status
BTC,SHORT,30123.64,74324.3,40.53,1773669793784,okx,,,,
BTC,SHORT,13419.77,74595.7,17.99,1773669791854,okx,,,,
BTC,SHORT,9920.58,74590.8,0.133,1773669788124,binance,binance,,,
BTC,SHORT,9920.576400000002,74590.8,0.133,1773669788124,binance,,LIMIT,74296.5,FILLED
BTC,SHORT,7088.3015,74613.7,0.095,1773669794526,binance,,LIMIT,74314.4,FILLED
BTC,SHORT,7088.3,74613.7,0.095,1773669794526,binance,binance,,,
BTC,SHORT,2539.64,74695.4,0.034,1773669793443,bybit,,,,
BTC,SHORT,1088.76,74572.5,1.46,1773669787581,okx,,,,
BTC,SHORT,672.17,74685.8,0.009,1773669792444,bybit,,,,
BTC,SHORT,671.85,74650.2,0.009,1773669770944,bybit,,,,
BTC,SHORT,671.4035999999999,74600.4,0.009,1773669793143,binance,,LIMIT,74338.5,FILLED
BTC,SHORT,671.4,74600.4,0.009,1773669793143,binance,binance,,,
BTC,SHORT,597.22,74652.9,0.008,1773669770944,bybit,,,,
BTC,SHORT,373.03,74606.7,0.5,1773669792548,okx,,,,
BTC,SHORT,298.58,74646.1,0.004,1773669770444,bybit,,,,
BTC,SHORT,290.88,74585.8,0.39,1773669788574,okx,,,,
BTC,SHORT,149.38,74687.6,0.002,1773669792444,bybit,,,,
BTC,SHORT,149.14,74567.7,0.002,1773669819135,binance,binance,,,
BTC,SHORT,149.1354,74567.7,0.002,1773669819135,binance,,LIMIT,74297.3,FILLED
BTC,SHORT,74.67,74670.8,0.001,1773669792444,bybit,,,,
