symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,address,pnl,exchange,order_type,avg_price,order_status
BTC,SHORT,41712.62,72796.9,0.573,1773614597944,bybit,,,,,,,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.385,27894.02,0x41d9d134...,-320.47,,,,
BTC,SHORT,27894.02,72452.0,0.385,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.36953,26781.32,0x41d9d134...,-315.73,,,,
BTC,SHORT,26781.32,72474.0,0.36953,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25530.55,72736.6,0.351,1773614597541,binance,,,,,,binance,,,
BTC,SHORT,25530.5466,72736.6,0.351,1773614597541,binance,,,,,,,LIMIT,72465.8,FILLED
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.30771,22300.97,0x317a911a...,-261.55,,,,
BTC,SHORT,22300.97,72474.0,0.30771,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72477.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.2639,19126.68,0xb9329bfa...,-280.37,,,,
BTC,SHORT,19126.68,72477.0,0.2639,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72431.0,,2026-03-15T22:43:11.540000,hyperliquid,BTC,0.26012,18840.75,0x27da1f7b...,-246.07,,,,
BTC,SHORT,18840.75,72431.0,0.26012,1773614591540,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.19898,14416.5,0x41d9d134...,-165.63,,,,
BTC,SHORT,14416.5,72452.0,0.19898,1773614601439,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12950.87,72757.7,0.178,1773614533443,bybit,,,,,,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.1742,12624.97,0x6f8c6115...,-203.08,,,,
BTC,SHORT,12624.97,72474.0,0.1742,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12430.263600000002,72691.6,0.171,1773614555252,binance,,,,,,,LIMIT,72428.0,FILLED
BTC,SHORT,12430.26,72691.6,0.171,1773614555252,binance,,,,,,binance,,,
BTC,SHORT,11412.031700000001,72688.1,0.157,1773614523714,binance,,,,,,,LIMIT,72399.9,FILLED
BTC,SHORT,11412.03,72688.1,0.157,1773614523714,binance,,,,,,binance,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.15554,11269.18,0x41d9d134...,-129.47,,,,
BTC,SHORT,11269.18,72452.0,0.15554,1773614601439,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,10255.09,72731.1,0.141,1773614521944,bybit,,,,,,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.13869,10051.42,0x317a911a...,-117.89,,,,
BTC,SHORT,10051.42,72474.0,0.13869,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.13292,9630.32,0x41d9d134...,-110.64,,,,
BTC,SHORT,9630.32,72452.0,0.13292,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.13081,9477.45,0x41d9d134...,-108.89,,,,
BTC,SHORT,9477.45,72452.0,0.13081,1773614601439,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,9384.621000000001,72749.0,0.129,1773614598574,binance,,,,,,,LIMIT,72468.1,FILLED
BTC,SHORT,9384.62,72749.0,0.129,1773614598574,binance,,,,,,binance,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.12482,9046.2,0x0d7839ef...,-93.47,,,,
BTC,SHORT,9046.2,72474.0,0.12482,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72429.0,,2026-03-15T22:42:41.188000,hyperliquid,BTC,0.102,7387.76,0xb45fdcb8...,-89.96,,,,
BTC,SHORT,7387.76,72429.0,0.102,1773614561188,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,7280.62,72806.2,0.1,1773614597443,bybit,,,,,,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.10025,7265.52,0x8631d120...,-168.52,,,,
BTC,SHORT,7265.52,72474.0,0.10025,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.09762,7072.76,0x41d9d134...,-81.26,,,,
BTC,SHORT,7072.76,72452.0,0.09762,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.09252,6703.26,0x41d9d134...,-77.01,,,,
BTC,SHORT,6703.26,72452.0,0.09252,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.08771,6354.76,0x41d9d134...,-73.01,,,,
BTC,SHORT,6354.76,72452.0,0.08771,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.08,5796.16,0x41d9d134...,-66.59,,,,
BTC,SHORT,5796.16,72452.0,0.08,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.06807,4933.31,0x0d7839ef...,-50.97,,,,
BTC,SHORT,4933.31,72474.0,0.06807,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,4586.16,72796.2,0.063,1773614440944,bybit,,,,,,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.06201,4494.11,0xaacbcbf0...,-89.39,,,,
BTC,SHORT,4494.11,72474.0,0.06201,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,4350.65,72390.2,6.01,1773614522208,okx,,,,,,,,,
BTC,SHORT,4292.24,72749.8,0.059,1773614600710,binance,,,,,,binance,,,
BTC,SHORT,4292.2382,72749.8,0.059,1773614600710,binance,,,,,,,LIMIT,72440.2,FILLED
BTC,LONG,4258.142099999999,72171.9,0.059,1773614606431,binance,,,,,,,LIMIT,72441.0,FILLED
BTC,LONG,4258.14,72171.9,0.059,1773614606431,binance,,,,,,binance,,,
,short,,72431.0,,2026-03-15T22:43:11.540000,hyperliquid,BTC,0.05614,4066.28,0xf9dff8be...,-52.27,,,,
BTC,SHORT,4066.28,72431.0,0.05614,1773614591540,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3637.86,72757.2,0.05,1773614599695,binance,,,,,,,LIMIT,72442.4,FILLED
BTC,SHORT,3350.09,72828.0,0.046,1773614597944,bybit,,,,,,,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.04242,3073.41,0x41d9d134...,-35.31,,,,
BTC,SHORT,3073.41,72452.0,0.04242,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72431.0,,2026-03-15T22:43:11.540000,hyperliquid,BTC,0.03993,2892.17,0x27da1f7b...,-37.77,,,,
BTC,SHORT,2892.17,72431.0,0.03993,1773614591540,hyperliquid,,,,,,hyperliquid,,,
BTC,LONG,2671.02,72189.6,0.037,1773614612479,binance,,,,,,binance,,,
BTC,LONG,2671.0152000000003,72189.6,0.037,1773614612479,binance,,,,,,,LIMIT,72457.6,FILLED
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.03428,2483.65,0x41d9d134...,-28.53,,,,
BTC,SHORT,2483.65,72452.0,0.03428,1773614601439,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2476.04,72824.8,0.034,1773614598444,bybit,,,,,,,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.03268,2368.52,0xb9329bfa...,-34.69,,,,
BTC,SHORT,2368.52,72476.0,0.03268,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2253.83,72704.2,0.031,1773614517445,bybit,,,,,,,,,
BTC,SHORT,2181.59,72719.5,0.03,1773614518944,bybit,,,,,,,,,
BTC,SHORT,1893.34,72820.9,0.026,1773614597944,bybit,,,,,,,,,
BTC,SHORT,1893.31,72819.6,0.026,1773614597443,bybit,,,,,,,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.02399,1738.12,0x41d9d134...,-19.97,,,,
BTC,SHORT,1738.12,72452.0,0.02399,1773614601439,hyperliquid,,,,,,hyperliquid,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.02331,1689.42,0xaacbcbf0...,-33.65,,,,
BTC,SHORT,1689.42,72476.0,0.02331,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.0224,1623.42,0x071421d9...,-42.47,,,,
BTC,SHORT,1623.42,72474.0,0.0224,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1456.42,72821.2,0.02,1773614598444,bybit,,,,,,,,,
,short,,72431.0,,2026-03-15T22:43:11.540000,hyperliquid,BTC,0.01956,1416.75,0xf9dff8be...,-18.21,,,,
BTC,SHORT,1416.75,72431.0,0.01956,1773614591540,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1380.6312,72664.8,0.019,1773614522309,binance,,,,,,,LIMIT,72400.0,FILLED
BTC,SHORT,1380.63,72664.8,0.019,1773614522309,binance,,,,,,binance,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.01678,1216.15,0xb071ad68...,-28.37,,,,
BTC,SHORT,1216.15,72476.0,0.01678,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72452.0,,2026-03-15T22:43:21.439000,hyperliquid,BTC,0.01636,1185.31,0x41d9d134...,-13.62,,,,
BTC,SHORT,1185.31,72452.0,0.01636,1773614601439,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1113.09,72751.0,1.53,1773614598082,okx,,,,,,,,,
BTC,SHORT,872.3,72691.4,0.012,1773614531727,binance,,,,,,binance,,,
BTC,SHORT,872.2968,72691.4,0.012,1773614531727,binance,,,,,,,LIMIT,72406.6,FILLED
BTC,SHORT,800.53,72775.5,0.011,1773614554944,bybit,,,,,,,,,
,short,,72475.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.01103,799.4,0xaacbcbf0...,-15.91,,,,
,short,,72475.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.01103,799.4,0xaacbcbf0...,-15.91,,,,
BTC,SHORT,799.4,72475.0,0.01103,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,799.4,72475.0,0.01103,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72473.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.01103,799.38,0x071421d9...,-20.9,,,,
BTC,SHORT,799.38,72473.0,0.01103,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.01072,776.92,0x76aabac8...,-0.5,,,,
BTC,SHORT,776.92,72474.0,0.01072,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00974,705.92,0xae0004b8...,-8.47,,,,
BTC,SHORT,705.92,72476.0,0.00974,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72475.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.0095,688.51,0xaacbcbf0...,-13.7,,,,
BTC,SHORT,688.51,72475.0,0.0095,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,509.71,72815.3,0.007,1773614597944,bybit,,,,,,,,,
BTC,SHORT,508.56,72650.8,0.007,1773614518312,binance,,,,,,binance,,,
BTC,SHORT,508.5556,72650.8,0.007,1773614518312,binance,,,,,,,LIMIT,72377.5,FILLED
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.0063,456.59,0x4c932799...,-5.51,,,,
BTC,SHORT,456.59,72474.0,0.0063,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72475.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00583,422.53,0xaacbcbf0...,-8.41,,,,
BTC,SHORT,422.53,72475.0,0.00583,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,405.62,72432.5,0.56,1773614596820,okx,,,,,,,,,
BTC,SHORT,364.02,72804.1,0.005,1773614597944,bybit,,,,,,,,,
BTC,SHORT,363.51300000000003,72702.6,0.005,1773614529217,binance,,,,,,,LIMIT,72408.1,FILLED
BTC,SHORT,363.51,72702.6,0.005,1773614529217,binance,,,,,,binance,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.005,362.38,0xb9329bfa...,-5.31,,,,
BTC,SHORT,362.38,72476.0,0.005,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.005,362.37,0x071421d9...,-9.48,,,,
BTC,SHORT,362.37,72474.0,0.005,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC-USD,SHORT,300.0,72457.6,3.0,1773614597011,okx,,,,,,,,,
BTC,SHORT,291.29,72821.9,0.004,1773614597944,bybit,,,,,,,,,
,short,,72477.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00391,283.39,0xd35f1861...,-3.35,,,,
BTC,SHORT,283.39,72477.0,0.00391,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72473.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00358,259.45,0x071421d9...,-6.78,,,,
BTC,SHORT,259.45,72473.0,0.00358,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,218.5,72832.8,0.003,1773614612944,bybit,,,,,,,,,
BTC,SHORT,218.48,72825.2,0.003,1773614598444,bybit,,,,,,,,,
BTC,SHORT,218.47,72824.8,0.003,1773614598944,bybit,,,,,,,,,
BTC,SHORT,218.46,72818.6,0.003,1773614597443,bybit,,,,,,,,,
,short,,72429.0,,2026-03-15T22:42:41.188000,hyperliquid,BTC,0.003,217.29,0xb45fdcb8...,-2.65,,,,
BTC,SHORT,217.29,72429.0,0.003,1773614561188,hyperliquid,,,,,,hyperliquid,,,
,short,,72477.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00299,216.71,0xd387f1cc...,-2.54,,,,
BTC,SHORT,216.71,72477.0,0.00299,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00284,205.83,0x5f6f2b3d...,-2.31,,,,
BTC,SHORT,205.83,72474.0,0.00284,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,145.62,72809.3,0.002,1773614597944,bybit,,,,,,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00114,82.62,0x9e744ba8...,-2.39,,,,
BTC,SHORT,82.62,72474.0,0.00114,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,72.82,72823.4,0.001,1773614598444,bybit,,,,,,,,,
BTC,SHORT,72.8,72804.5,0.001,1773614597443,bybit,,,,,,,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.001,72.48,0xb9329bfa...,-1.06,,,,
BTC,SHORT,72.48,72476.0,0.001,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,50.92,72738.2,0.07,1773614597004,okx,,,,,,,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00018,13.05,0xb9329bfa...,-0.19,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00018,13.05,0x2c7cc01c...,-0.16,,,,
BTC,SHORT,13.05,72476.0,0.00018,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,13.05,72474.0,0.00018,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72476.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00017,12.32,0xb9329bfa...,-0.18,,,,
,short,,72475.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00017,12.32,0xaacbcbf0...,-0.25,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00017,12.32,0xaacbcbf0...,-0.25,,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00017,12.32,0x071421d9...,-0.32,,,,
,short,,72473.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00017,12.32,0x071421d9...,-0.32,,,,
BTC,SHORT,12.32,72476.0,0.00017,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12.32,72475.0,0.00017,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12.32,72474.0,0.00017,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12.32,72474.0,0.00017,1773614598445,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12.32,72473.0,0.00017,1773614598445,hyperliquid,,,,,,hyperliquid,,,
,short,,72429.0,,2026-03-15T22:42:41.188000,hyperliquid,BTC,0.00017,12.31,0xb45fdcb8...,-0.15,,,,
BTC,SHORT,12.31,72429.0,0.00017,1773614561188,hyperliquid,,,,,,hyperliquid,,,
,short,,72474.0,,2026-03-15T22:43:18.445000,hyperliquid,BTC,0.00016,11.6,0x071421d9...,-0.3,,,,
BTC,SHORT,11.6,72474.0,0.00016,1773614598445,hyperliquid,,,,,,hyperliquid,,,
