symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,order_type,avg_price,order_status
,long,,72436.0,,2026-03-16T00:41:31.071534+00:00,hyperliquid,BTC,0.00348,252.07728,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72580.0,,2026-03-16T00:39:00.300465+00:00,hyperliquid,BTC,0.00315,228.627,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x162cc7c861ebd0c06b3d72319201150482518185,,,
,long,,72580.0,,2026-03-16T00:39:00.302664+00:00,hyperliquid,BTC,0.00315,228.627,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x162cc7c861ebd0c06b3d72319201150482518185,,,
BTC,LONG,224.64,72464.4,0.31,1773621615711,okx,,,,,,,,
,short,,72524.0,,2026-03-16T00:40:06.538714+00:00,hyperliquid,BTC,0.003,217.572,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72524.0,,2026-03-16T00:40:09.558347+00:00,hyperliquid,BTC,0.003,217.572,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72519.0,,2026-03-16T00:40:06.540608+00:00,hyperliquid,BTC,0.00294,213.20586,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72519.0,,2026-03-16T00:40:09.560282+00:00,hyperliquid,BTC,0.00294,213.20586,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72623.0,,2026-03-16T00:36:50.647534+00:00,hyperliquid,BTC,0.00249,180.83127,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72623.0,,2026-03-16T00:36:50.654194+00:00,hyperliquid,BTC,0.00249,180.83127,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72579.0,,2026-03-16T00:38:51.570303+00:00,hyperliquid,BTC,0.00249,180.72171,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72579.0,,2026-03-16T00:38:51.614729+00:00,hyperliquid,BTC,0.00249,180.72171,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72550.0,,2026-03-16T00:37:49.345636+00:00,hyperliquid,BTC,0.00249,180.6495,0x13558be785661958932ceac35ba20de187275a42,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72550.0,,2026-03-16T00:37:49.347375+00:00,hyperliquid,BTC,0.00249,180.6495,0x13558be785661958932ceac35ba20de187275a42,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72641.0,,2026-03-16T00:36:19.296172+00:00,hyperliquid,BTC,0.00248,180.14968,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72641.0,,2026-03-16T00:36:19.300673+00:00,hyperliquid,BTC,0.00248,180.14968,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72617.0,,2026-03-16T00:35:49.762890+00:00,hyperliquid,BTC,0.00248,180.09016,0x1be5a1135a64783e0494180c0a229b02f3f57973,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72617.0,,2026-03-16T00:35:49.767963+00:00,hyperliquid,BTC,0.00248,180.09016,0x1be5a1135a64783e0494180c0a229b02f3f57973,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72610.0,,2026-03-16T00:37:20.963138+00:00,hyperliquid,BTC,0.00248,180.0728,0x2820a2b534ec948412699074389edf8aab88ad30,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72610.0,,2026-03-16T00:37:23.100173+00:00,hyperliquid,BTC,0.00248,180.0728,0x2820a2b534ec948412699074389edf8aab88ad30,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72550.0,,2026-03-16T00:34:50.596513+00:00,hyperliquid,BTC,0.00248,179.924,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72550.0,,2026-03-16T00:34:51.597071+00:00,hyperliquid,BTC,0.00248,179.924,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72564.0,,2026-03-16T00:38:20.343297+00:00,hyperliquid,BTC,0.00231,167.62284,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72564.0,,2026-03-16T00:38:20.360688+00:00,hyperliquid,BTC,0.00231,167.62284,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,long,,72516.0,,2026-03-16T00:42:55.328149+00:00,hyperliquid,BTC,0.00231,167.51196,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72516.0,,2026-03-16T00:42:58.556985+00:00,hyperliquid,BTC,0.00231,167.51196,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72570.0,,2026-03-16T00:35:01.008441+00:00,hyperliquid,BTC,0.00222,161.1054,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72570.0,,2026-03-16T00:35:01.047788+00:00,hyperliquid,BTC,0.00222,161.1054,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72450.0,,2026-03-16T00:40:54.521599+00:00,hyperliquid,BTC,0.00197,142.7265,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72450.0,,2026-03-16T00:40:54.601988+00:00,hyperliquid,BTC,0.00197,142.7265,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
BTC,LONG,137.66,72452.8,0.19,1773621623812,okx,,,,,,,,
,short,,72593.0,,2026-03-16T00:35:19.473025+00:00,hyperliquid,BTC,0.00188,136.47484,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,short,,72593.0,,2026-03-16T00:35:20.524665+00:00,hyperliquid,BTC,0.00188,136.47484,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xe8e715d222e9684bca78723d12b84f16a3e354c3,,,
,long,,72573.0,,2026-03-16T00:39:16.304840+00:00,hyperliquid,BTC,0.00187,135.71151,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,long,,72573.0,,2026-03-16T00:39:16.306738+00:00,hyperliquid,BTC,0.00187,135.71151,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,long,,72512.0,,2026-03-16T00:43:46.464968+00:00,hyperliquid,BTC,0.00176,127.62112,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,,,
,long,,72512.0,,2026-03-16T00:43:46.477809+00:00,hyperliquid,BTC,0.00176,127.62112,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,,,
,long,,72460.0,,2026-03-16T00:40:16.375188+00:00,hyperliquid,BTC,0.00175,126.805,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,long,,72460.0,,2026-03-16T00:40:16.378959+00:00,hyperliquid,BTC,0.00175,126.805,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,long,,72458.0,,2026-03-16T00:41:16.419917+00:00,hyperliquid,BTC,0.00171,123.90317999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72458.0,,2026-03-16T00:41:16.420169+00:00,hyperliquid,BTC,0.00171,123.90317999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72455.0,,2026-03-16T00:40:54.524192+00:00,hyperliquid,BTC,0.00166,120.2753,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72455.0,,2026-03-16T00:40:54.604110+00:00,hyperliquid,BTC,0.00166,120.2753,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72551.0,,2026-03-16T00:37:46.452537+00:00,hyperliquid,BTC,0.0016,116.08160000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x44021275ab54ec417f036accb19bdfb188df49d3,,,
,long,,72551.0,,2026-03-16T00:37:46.677930+00:00,hyperliquid,BTC,0.0016,116.08160000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x44021275ab54ec417f036accb19bdfb188df49d3,,,
,long,,72618.0,,2026-03-16T00:35:46.386835+00:00,hyperliquid,BTC,0.00156,113.28408,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,,,
,long,,72618.0,,2026-03-16T00:35:46.387708+00:00,hyperliquid,BTC,0.00156,113.28408,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,,,
,long,,72638.0,,2026-03-16T00:36:24.948468+00:00,hyperliquid,BTC,0.00154,111.86251999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x588432f54227364caf999a6df88dbf86a90f4772,,,
,long,,72638.0,,2026-03-16T00:36:24.954989+00:00,hyperliquid,BTC,0.00154,111.86251999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x588432f54227364caf999a6df88dbf86a90f4772,,,
,long,,72631.0,,2026-03-16T00:36:54.943948+00:00,hyperliquid,BTC,0.00154,111.85173999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72631.0,,2026-03-16T00:36:54.968014+00:00,hyperliquid,BTC,0.00154,111.85173999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72618.0,,2026-03-16T00:35:54.250237+00:00,hyperliquid,BTC,0.00154,111.83171999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72618.0,,2026-03-16T00:35:54.253582+00:00,hyperliquid,BTC,0.00154,111.83171999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72601.0,,2026-03-16T00:35:24.798403+00:00,hyperliquid,BTC,0.00154,111.80554,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x6802b4267f7f2bf7003dcf993c51542245b38329,,,
,long,,72601.0,,2026-03-16T00:35:26.929381+00:00,hyperliquid,BTC,0.00154,111.80554,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x6802b4267f7f2bf7003dcf993c51542245b38329,,,
,long,,72587.0,,2026-03-16T00:38:24.735212+00:00,hyperliquid,BTC,0.00154,111.78398,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72587.0,,2026-03-16T00:38:24.829296+00:00,hyperliquid,BTC,0.00154,111.78398,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,72580.0,,2026-03-16T00:38:54.422627+00:00,hyperliquid,BTC,0.00154,111.77319999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x162cc7c861ebd0c06b3d72319201150482518185,,,
,long,,72580.0,,2026-03-16T00:38:54.433349+00:00,hyperliquid,BTC,0.00154,111.77319999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x162cc7c861ebd0c06b3d72319201150482518185,,,
,long,,72566.0,,2026-03-16T00:34:54.416644+00:00,hyperliquid,BTC,0.00154,111.75164,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16,,,
,long,,72566.0,,2026-03-16T00:34:56.546939+00:00,hyperliquid,BTC,0.00154,111.75164,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16,,,
,long,,72552.0,,2026-03-16T00:39:24.837247+00:00,hyperliquid,BTC,0.00154,111.73008,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x56811550b50c940db1f8acfc3341e7a6101660eb,,,
,long,,72552.0,,2026-03-16T00:39:24.939360+00:00,hyperliquid,BTC,0.00154,111.73008,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x56811550b50c940db1f8acfc3341e7a6101660eb,,,
,long,,72551.0,,2026-03-16T00:37:54.363074+00:00,hyperliquid,BTC,0.00154,111.72854,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x44021275ab54ec417f036accb19bdfb188df49d3,,,
,long,,72551.0,,2026-03-16T00:37:54.375678+00:00,hyperliquid,BTC,0.00154,111.72854,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x44021275ab54ec417f036accb19bdfb188df49d3,,,
,long,,72521.0,,2026-03-16T00:39:54.446379+00:00,hyperliquid,BTC,0.00154,111.68234,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,,,
,long,,72521.0,,2026-03-16T00:39:54.446397+00:00,hyperliquid,BTC,0.00154,111.68234,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,,,
,long,,72516.0,,2026-03-16T00:42:54.356978+00:00,hyperliquid,BTC,0.00154,111.67464,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72516.0,,2026-03-16T00:42:54.364140+00:00,hyperliquid,BTC,0.00154,111.67464,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72511.0,,2026-03-16T00:43:54.571755+00:00,hyperliquid,BTC,0.00154,111.66694,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72511.0,,2026-03-16T00:43:55.862684+00:00,hyperliquid,BTC,0.00154,111.66694,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72509.0,,2026-03-16T00:37:25.118580+00:00,hyperliquid,BTC,0.00154,111.66386,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72509.0,,2026-03-16T00:37:25.151341+00:00,hyperliquid,BTC,0.00154,111.66386,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72507.0,,2026-03-16T00:43:24.443942+00:00,hyperliquid,BTC,0.00154,111.66077999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72507.0,,2026-03-16T00:43:24.457544+00:00,hyperliquid,BTC,0.00154,111.66077999999999,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72503.0,,2026-03-16T00:44:25.012051+00:00,hyperliquid,BTC,0.00154,111.65462,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72503.0,,2026-03-16T00:44:25.549913+00:00,hyperliquid,BTC,0.00154,111.65462,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,72488.0,,2026-03-16T00:42:24.384734+00:00,hyperliquid,BTC,0.00154,111.63152,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72488.0,,2026-03-16T00:42:24.506638+00:00,hyperliquid,BTC,0.00154,111.63152,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,,,
,long,,72458.0,,2026-03-16T00:41:24.359565+00:00,hyperliquid,BTC,0.00154,111.58532,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72458.0,,2026-03-16T00:41:24.378637+00:00,hyperliquid,BTC,0.00154,111.58532,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72458.0,,2026-03-16T00:41:54.476740+00:00,hyperliquid,BTC,0.00154,111.58532,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xd06157334f8c1a5ddf9e6140a448c4e392ae58d7,,,
,long,,72458.0,,2026-03-16T00:41:54.476938+00:00,hyperliquid,BTC,0.00154,111.58532,0xcac013d36b73330a0fddccf9282f9aae5504088c,0xd06157334f8c1a5ddf9e6140a448c4e392ae58d7,,,
,long,,72622.0,,2026-03-16T00:37:16.317190+00:00,hyperliquid,BTC,0.00153,111.11165999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb756c89e73c8711a881c009e10f79b1566f80cdb,,,
,long,,72622.0,,2026-03-16T00:37:16.371343+00:00,hyperliquid,BTC,0.00153,111.11165999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xb756c89e73c8711a881c009e10f79b1566f80cdb,,,
,long,,72516.0,,2026-03-16T00:42:55.198111+00:00,hyperliquid,BTC,0.00146,105.87335999999999,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72516.0,,2026-03-16T00:42:57.924929+00:00,hyperliquid,BTC,0.00146,105.87335999999999,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72508.0,,2026-03-16T00:42:46.367550+00:00,hyperliquid,BTC,0.00146,105.86167999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xe29d84a6f37858d7f8017be454ee35726511e525,,,
,long,,72508.0,,2026-03-16T00:42:46.380323+00:00,hyperliquid,BTC,0.00146,105.86167999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xe29d84a6f37858d7f8017be454ee35726511e525,,,
,long,,72583.0,,2026-03-16T00:35:16.410439+00:00,hyperliquid,BTC,0.00134,97.26122000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x5f775cc2dd04761e44e9f98f863b05750d4e59d8,,,
,long,,72583.0,,2026-03-16T00:35:18.450316+00:00,hyperliquid,BTC,0.00134,97.26122000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x5f775cc2dd04761e44e9f98f863b05750d4e59d8,,,
,short,,72527.0,,2026-03-16T00:40:04.807458+00:00,hyperliquid,BTC,0.00133,96.46091,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72527.0,,2026-03-16T00:40:09.557438+00:00,hyperliquid,BTC,0.00133,96.46091,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,long,,72479.0,,2026-03-16T00:42:16.354595+00:00,hyperliquid,BTC,0.00133,96.39707,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xd3943e40080322c21c65d94966d4212331302c92,,,
,long,,72479.0,,2026-03-16T00:42:16.833783+00:00,hyperliquid,BTC,0.00133,96.39707,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xd3943e40080322c21c65d94966d4212331302c92,,,
,long,,72614.0,,2026-03-16T00:36:46.964811+00:00,hyperliquid,BTC,0.00126,91.49364,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72614.0,,2026-03-16T00:36:46.985400+00:00,hyperliquid,BTC,0.00126,91.49364,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72565.0,,2026-03-16T00:38:16.463293+00:00,hyperliquid,BTC,0.00123,89.25495,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x2ca4927174ba283d8a57f60ef3589844035a2930,,,
,long,,72565.0,,2026-03-16T00:38:16.474939+00:00,hyperliquid,BTC,0.00123,89.25495,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x2ca4927174ba283d8a57f60ef3589844035a2930,,,
,long,,72511.0,,2026-03-16T00:44:16.597444+00:00,hyperliquid,BTC,0.00122,88.46342,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72511.0,,2026-03-16T00:44:16.628263+00:00,hyperliquid,BTC,0.00122,88.46342,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72642.0,,2026-03-16T00:36:16.479937+00:00,hyperliquid,BTC,0.00115,83.53829999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72642.0,,2026-03-16T00:36:17.544781+00:00,hyperliquid,BTC,0.00115,83.53829999999999,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72531.0,,2026-03-16T00:34:46.319778+00:00,hyperliquid,BTC,0.00112,81.23472,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x6802b4267f7f2bf7003dcf993c51542245b38329,,,
,long,,72531.0,,2026-03-16T00:34:46.332155+00:00,hyperliquid,BTC,0.00112,81.23472,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x6802b4267f7f2bf7003dcf993c51542245b38329,,,
,long,,72450.0,,2026-03-16T00:40:54.521132+00:00,hyperliquid,BTC,0.00103,74.6235,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72450.0,,2026-03-16T00:40:54.601705+00:00,hyperliquid,BTC,0.00103,74.6235,0xcac013d36b73330a0fddccf9282f9aae5504088c,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,72518.0,,2026-03-16T00:43:16.338812+00:00,hyperliquid,BTC,0.00102,73.96836,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,,,
,long,,72518.0,,2026-03-16T00:43:16.341710+00:00,hyperliquid,BTC,0.00102,73.96836,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,,,
,short,,72547.0,,2026-03-16T00:37:34.560049+00:00,hyperliquid,BTC,0.001,72.547,0xac8c0b455e7183656c235862b184ae7debf24b0a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,short,,72547.0,,2026-03-16T00:37:35.295503+00:00,hyperliquid,BTC,0.001,72.547,0xac8c0b455e7183656c235862b184ae7debf24b0a,0xe1a6d530066aaf448b7afa58e31ad12be0bc9fb9,,,
,long,,72440.0,,2026-03-16T00:40:46.310375+00:00,hyperliquid,BTC,0.001,72.44,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72440.0,,2026-03-16T00:40:46.324535+00:00,hyperliquid,BTC,0.001,72.44,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,72545.0,,2026-03-16T00:39:46.306513+00:00,hyperliquid,BTC,0.00097,70.36865,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,long,,72545.0,,2026-03-16T00:39:46.310704+00:00,hyperliquid,BTC,0.00097,70.36865,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,long,,72576.0,,2026-03-16T00:38:47.270347+00:00,hyperliquid,BTC,0.00096,69.67296,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72576.0,,2026-03-16T00:38:47.271860+00:00,hyperliquid,BTC,0.00096,69.67296,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x023a3d058020fb76cca98f01b3c48c8938a22355,,,
,long,,72618.0,,2026-03-16T00:35:56.832403+00:00,hyperliquid,BTC,0.00093,67.53474,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,,,
,long,,72618.0,,2026-03-16T00:35:56.880749+00:00,hyperliquid,BTC,0.00093,67.53474,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,,,
,long,,72544.0,,2026-03-16T00:37:57.831396+00:00,hyperliquid,BTC,0.00093,67.46592,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,,,
,long,,72544.0,,2026-03-16T00:37:57.908941+00:00,hyperliquid,BTC,0.00093,67.46592,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,,,
,long,,72511.0,,2026-03-16T00:43:56.433185+00:00,hyperliquid,BTC,0.00093,67.43523,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72511.0,,2026-03-16T00:43:56.445694+00:00,hyperliquid,BTC,0.00093,67.43523,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xc977566f8ef21a8fc2438e458d51626067b6515c,,,
,long,,72505.0,,2026-03-16T00:39:56.698497+00:00,hyperliquid,BTC,0.00093,67.42965000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x6e8bc7cd0978397b06a14af2a8c31f5daeffea79,,,
,long,,72505.0,,2026-03-16T00:39:56.712768+00:00,hyperliquid,BTC,0.00093,67.42965000000001,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0x6e8bc7cd0978397b06a14af2a8c31f5daeffea79,,,
