symbol,side,value,price,quantity,timestamp,_exchange
BTC,SHORT,5257.89,73026.3,0.072,1773625820943,bybit
BTC,SHORT,1138.61,72987.7,1.56,1773625824455,okx
BTC,SHORT,901.03,72663.5,1.24,1773625822665,okx
