symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
BTC,SHORT,16988.68,72570.2,23.41,1773627378958,okx,,,
BTC,LONG,144.6728,72336.4,0.002,1773627339412,binance,LIMIT,72603.2,FILLED
BTC,LONG,144.62,72310.0,0.002,1773627341806,binance,LIMIT,72590.4,FILLED
