symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address
BTC,SHORT,19188.39,73801.5,0.26,1773656602444,bybit,,,,,
BTC,SHORT,2379.67,73446.5,3.24,1773656603588,okx,,,,,
,long,,73394.0,,2026-03-16T10:23:14.313319+00:00,hyperliquid,BTC,0.02535,1860.5379,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741
,long,,73394.0,,2026-03-16T10:23:14.327515+00:00,hyperliquid,BTC,0.02535,1860.5379,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741
,long,,73286.0,,2026-03-16T10:21:15.797327+00:00,hyperliquid,BTC,0.02439,1787.44554,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0x56cf6a15408d6e928122427e8d2b55206a95ea80
,long,,73286.0,,2026-03-16T10:21:15.917360+00:00,hyperliquid,BTC,0.02439,1787.44554,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0x56cf6a15408d6e928122427e8d2b55206a95ea80
,long,,73313.0,,2026-03-16T10:14:45.521191+00:00,hyperliquid,BTC,0.02172,1592.35836,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00
,long,,73313.0,,2026-03-16T10:14:45.524277+00:00,hyperliquid,BTC,0.02172,1592.35836,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00
,long,,73336.0,,2026-03-16T10:15:14.350240+00:00,hyperliquid,BTC,0.02134,1564.99024,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0x023a3d058020fb76cca98f01b3c48c8938a22355
,long,,73336.0,,2026-03-16T10:15:14.355345+00:00,hyperliquid,BTC,0.02134,1564.99024,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0x023a3d058020fb76cca98f01b3c48c8938a22355
,long,,73346.0,,2026-03-16T10:18:44.405640+00:00,hyperliquid,BTC,0.02131,1563.00326,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d
,long,,73346.0,,2026-03-16T10:18:44.435570+00:00,hyperliquid,BTC,0.02131,1563.00326,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d
,long,,73330.0,,2026-03-16T10:20:15.077308+00:00,hyperliquid,BTC,0.02131,1562.6623,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73330.0,,2026-03-16T10:20:15.238112+00:00,hyperliquid,BTC,0.02131,1562.6623,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73352.0,,2026-03-16T10:17:14.418809+00:00,hyperliquid,BTC,0.02113,1549.92776,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,73352.0,,2026-03-16T10:17:14.426115+00:00,hyperliquid,BTC,0.02113,1549.92776,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,73342.0,,2026-03-16T10:16:14.317375+00:00,hyperliquid,BTC,0.01978,1450.7047599999999,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73342.0,,2026-03-16T10:16:14.336129+00:00,hyperliquid,BTC,0.01978,1450.7047599999999,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73344.0,,2026-03-16T10:17:45.022436+00:00,hyperliquid,BTC,0.0196,1437.5424,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,73344.0,,2026-03-16T10:17:45.027578+00:00,hyperliquid,BTC,0.0196,1437.5424,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,73343.0,,2026-03-16T10:18:14.968541+00:00,hyperliquid,BTC,0.01902,1394.9838599999998,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xb3a38662575bdf1541013ce987934dba919851ea
,long,,73343.0,,2026-03-16T10:18:15.024387+00:00,hyperliquid,BTC,0.01902,1394.9838599999998,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xb3a38662575bdf1541013ce987934dba919851ea
,long,,73335.0,,2026-03-16T10:21:44.343995+00:00,hyperliquid,BTC,0.01882,1380.1647,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00
,long,,73335.0,,2026-03-16T10:21:44.462375+00:00,hyperliquid,BTC,0.01882,1380.1647,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00
,long,,73344.0,,2026-03-16T10:19:44.941299+00:00,hyperliquid,BTC,0.01844,1352.4633600000002,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73344.0,,2026-03-16T10:19:45.019871+00:00,hyperliquid,BTC,0.01844,1352.4633600000002,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73355.0,,2026-03-16T10:19:14.284070+00:00,hyperliquid,BTC,0.01843,1351.93265,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73355.0,,2026-03-16T10:19:14.309218+00:00,hyperliquid,BTC,0.01843,1351.93265,0xd0a68c9cb43dd31195f5b7ea92f4e3907a5deb55,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
BTC,SHORT,1328.97,73831.7,0.018,1773656607944,bybit,,,,,
BTC,SHORT,1256.01,73450.6,1.71,1773656606904,okx,,,,,
