timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-15T22:32:51.968370+00:00,BTC,long,0.00992,72185.0,716.0752,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xb756c89e73c8711a881c009e10f79b1566f80cdb,hyperliquid,,,,,,,
2026-03-15T22:32:52.135341+00:00,BTC,long,0.00992,72185.0,716.0752,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xb756c89e73c8711a881c009e10f79b1566f80cdb,hyperliquid,,,,,,,
2026-03-15T22:33:22.012296+00:00,BTC,long,0.00992,72134.0,715.56928,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xe95cfd44df75983d879531720191797c2804b375,hyperliquid,,,,,,,
2026-03-15T22:33:22.088010+00:00,BTC,long,0.00992,72134.0,715.56928,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xe95cfd44df75983d879531720191797c2804b375,hyperliquid,,,,,,,
2026-03-15T22:37:52.055238+00:00,BTC,long,0.00992,72038.0,714.61696,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,,
2026-03-15T22:37:52.670222+00:00,BTC,long,0.00992,72038.0,714.61696,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,,
2026-03-15T22:36:50.439648+00:00,BTC,long,0.00992,72037.0,714.60704,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,hyperliquid,,,,,,,
2026-03-15T22:36:50.493936+00:00,BTC,long,0.00992,72037.0,714.60704,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,hyperliquid,,,,,,,
2026-03-15T22:35:21.452074+00:00,BTC,long,0.00992,72023.0,714.46816,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xd72cfd2424e26ba32e46b7b2aff95eff34247a71,hyperliquid,,,,,,,
2026-03-15T22:35:21.507165+00:00,BTC,long,0.00992,72023.0,714.46816,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xd72cfd2424e26ba32e46b7b2aff95eff34247a71,hyperliquid,,,,,,,
2026-03-15T22:34:22.056031+00:00,BTC,long,0.00992,72010.0,714.3392,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,,
2026-03-15T22:34:22.207525+00:00,BTC,long,0.00992,72010.0,714.3392,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,,
2026-03-15T22:31:51.518988+00:00,BTC,long,0.00991,72045.0,713.96595,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,hyperliquid,,,,,,,
2026-03-15T22:31:52.954327+00:00,BTC,long,0.00991,72045.0,713.96595,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,hyperliquid,,,,,,,
2026-03-15T22:30:21.657424+00:00,BTC,long,0.00992,71960.0,713.8432,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xa62b923a112d50d03e1e096bbd53422490dac104,hyperliquid,,,,,,,
2026-03-15T22:30:21.732026+00:00,BTC,long,0.00992,71960.0,713.8432,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xa62b923a112d50d03e1e096bbd53422490dac104,hyperliquid,,,,,,,
2026-03-15T22:30:52.241853+00:00,BTC,long,0.00992,71941.0,713.65472,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,hyperliquid,,,,,,,
2026-03-15T22:30:52.289415+00:00,BTC,long,0.00992,71941.0,713.65472,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,hyperliquid,,,,,,,
2026-03-15T22:28:51.437393+00:00,BTC,long,0.00992,71891.0,713.15872,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xd72cfd2424e26ba32e46b7b2aff95eff34247a71,hyperliquid,,,,,,,
2026-03-15T22:28:51.453686+00:00,BTC,long,0.00992,71891.0,713.15872,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xd72cfd2424e26ba32e46b7b2aff95eff34247a71,hyperliquid,,,,,,,
2026-03-15T22:29:20.657655+00:00,BTC,long,0.00992,71862.0,712.87104,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid,,,,,,,
2026-03-15T22:29:20.770017+00:00,BTC,long,0.00992,71862.0,712.87104,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid,,,,,,,
2026-03-15T22:29:51.498746+00:00,BTC,long,0.00991,71879.0,712.3208900000001,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x39475d17bcd20adc540e647dae6781b153fbf3b1,hyperliquid,,,,,,,
2026-03-15T22:29:52.573490+00:00,BTC,long,0.00991,71879.0,712.3208900000001,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x39475d17bcd20adc540e647dae6781b153fbf3b1,hyperliquid,,,,,,,
2026-03-15T22:37:22.325271+00:00,BTC,long,0.00974,72080.0,702.0592,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,hyperliquid,,,,,,,
2026-03-15T22:37:24.836349+00:00,BTC,long,0.00974,72080.0,702.0592,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x177019594ba3913d416ab1a8f3e5527d4c2b2837,hyperliquid,,,,,,,
2026-03-15T22:35:51.569578+00:00,BTC,long,0.00974,72025.0,701.5235,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,,
2026-03-15T22:35:51.905154+00:00,BTC,long,0.00974,72025.0,701.5235,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,,
2026-03-15T22:33:53.991102+00:00,BTC,long,0.00764,72082.0,550.70648,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,,
2026-03-15T22:33:54.289836+00:00,BTC,long,0.00764,72082.0,550.70648,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,,,,,
2026-03-15T22:34:52.406836+00:00,BTC,long,0.00751,71983.0,540.5923300000001,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,,,,,
2026-03-15T22:34:52.752048+00:00,BTC,long,0.00751,71983.0,540.5923300000001,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,,,,,
2026-03-15T22:38:21.808151+00:00,BTC,long,0.00632,72070.0,455.4824,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,,
2026-03-15T22:38:21.882630+00:00,BTC,long,0.00632,72070.0,455.4824,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,,
2026-03-15T22:36:22.060933+00:00,BTC,long,0.00504,72020.0,362.9808,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,,
2026-03-15T22:36:22.681089+00:00,BTC,long,0.00504,72020.0,362.9808,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,,
