symbol,side,value,price,quantity,timestamp,_exchange,exchange,coin,size,value_usd,liquidated_address,liquidator_address,order_type,avg_price,order_status
,long,,73572.0,,2026-03-16T12:03:15.413255+00:00,hyperliquid,,BTC,0.00067,49.293240000000004,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,,,
,long,,73572.0,,2026-03-16T12:03:15.419883+00:00,hyperliquid,,BTC,0.00067,49.293240000000004,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,,,
,long,,73565.0,,2026-03-16T11:58:16.931998+00:00,hyperliquid,,BTC,0.00067,49.28855,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,73565.0,,2026-03-16T11:58:18.007776+00:00,hyperliquid,,BTC,0.00067,49.28855,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,73561.0,,2026-03-16T11:56:47.121304+00:00,hyperliquid,,BTC,0.00067,49.28587,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x3ff54fd26855db3758d0b5ae7aed47440c47f705,,,
,long,,73561.0,,2026-03-16T11:56:47.134272+00:00,hyperliquid,,BTC,0.00067,49.28587,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x3ff54fd26855db3758d0b5ae7aed47440c47f705,,,
,long,,73561.0,,2026-03-16T11:57:15.633579+00:00,hyperliquid,,BTC,0.00067,49.28587,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73561.0,,2026-03-16T11:57:18.491677+00:00,hyperliquid,,BTC,0.00067,49.28587,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73528.0,,2026-03-16T11:55:45.429011+00:00,hyperliquid,,BTC,0.00067,49.263760000000005,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,,,
,long,,73528.0,,2026-03-16T11:55:47.929729+00:00,hyperliquid,,BTC,0.00067,49.263760000000005,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,,,
,long,,73528.0,,2026-03-16T11:59:15.690927+00:00,hyperliquid,,BTC,0.00067,49.263760000000005,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73528.0,,2026-03-16T11:59:16.819792+00:00,hyperliquid,,BTC,0.00067,49.263760000000005,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73528.0,,2026-03-16T12:01:15.723925+00:00,hyperliquid,,BTC,0.00067,49.263760000000005,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,73528.0,,2026-03-16T12:01:15.834698+00:00,hyperliquid,,BTC,0.00067,49.263760000000005,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,73518.0,,2026-03-16T11:59:45.435217+00:00,hyperliquid,,BTC,0.00067,49.25706,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,73518.0,,2026-03-16T11:59:46.521475+00:00,hyperliquid,,BTC,0.00067,49.25706,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,73501.0,,2026-03-16T11:54:48.760048+00:00,hyperliquid,,BTC,0.00067,49.245670000000004,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,73664.0,,2026-03-16T12:04:15.519038+00:00,hyperliquid,,BTC,0.00066,48.61824,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x13558be785661958932ceac35ba20de187275a42,,,
,long,,73664.0,,2026-03-16T12:04:15.525745+00:00,hyperliquid,,BTC,0.00066,48.61824,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x13558be785661958932ceac35ba20de187275a42,,,
,long,,73582.0,,2026-03-16T12:01:45.416705+00:00,hyperliquid,,BTC,0.00066,48.56412,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,long,,73582.0,,2026-03-16T12:01:45.421650+00:00,hyperliquid,,BTC,0.00066,48.56412,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,long,,73561.0,,2026-03-16T11:57:46.820263+00:00,hyperliquid,,BTC,0.00066,48.55026,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,long,,73561.0,,2026-03-16T11:57:47.881731+00:00,hyperliquid,,BTC,0.00066,48.55026,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,long,,73531.0,,2026-03-16T11:56:15.311944+00:00,hyperliquid,,BTC,0.00066,48.53046,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xef5fdcefdb38803a654ee9f3539bed8058443d99,,,
,long,,73531.0,,2026-03-16T11:56:15.321168+00:00,hyperliquid,,BTC,0.00066,48.53046,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xef5fdcefdb38803a654ee9f3539bed8058443d99,,,
,long,,73529.0,,2026-03-16T11:58:45.638057+00:00,hyperliquid,,BTC,0.00066,48.52914,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x48b1a8f92e403bc9dc7500b9cbcc4cadf35c7ac0,,,
,long,,73529.0,,2026-03-16T11:58:46.637446+00:00,hyperliquid,,BTC,0.00066,48.52914,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x48b1a8f92e403bc9dc7500b9cbcc4cadf35c7ac0,,,
,long,,73525.0,,2026-03-16T12:00:15.668028+00:00,hyperliquid,,BTC,0.00066,48.5265,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,,,
,long,,73525.0,,2026-03-16T12:00:15.846308+00:00,hyperliquid,,BTC,0.00066,48.5265,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,,,
,long,,73520.0,,2026-03-16T11:55:15.436574+00:00,hyperliquid,,BTC,0.00066,48.5232,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xe29d84a6f37858d7f8017be454ee35726511e525,,,
,long,,73520.0,,2026-03-16T11:55:15.446222+00:00,hyperliquid,,BTC,0.00066,48.5232,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xe29d84a6f37858d7f8017be454ee35726511e525,,,
,short,,73543.0,,2026-03-16T11:58:18.009457+00:00,hyperliquid,,BTC,0.00064,47.06752,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xb6df97014a9cd6e40703b6db99dd736c3170e30a,,,
,short,,73543.0,,2026-03-16T11:58:18.019926+00:00,hyperliquid,,BTC,0.00064,47.06752,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xb6df97014a9cd6e40703b6db99dd736c3170e30a,,,
,long,,73527.0,,2026-03-16T11:55:25.874247+00:00,hyperliquid,,BTC,0.00042,30.88134,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,73527.0,,2026-03-16T11:55:28.095417+00:00,hyperliquid,,BTC,0.00042,30.88134,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,long,,73664.0,,2026-03-16T12:04:36.756772+00:00,hyperliquid,,BTC,0.00036,26.51904,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xd3943e40080322c21c65d94966d4212331302c92,,,
,long,,73664.0,,2026-03-16T12:04:36.761775+00:00,hyperliquid,,BTC,0.00036,26.51904,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xd3943e40080322c21c65d94966d4212331302c92,,,
,long,,73578.0,,2026-03-16T12:02:36.359692+00:00,hyperliquid,,BTC,0.00036,26.48808,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,,,
,long,,73578.0,,2026-03-16T12:02:36.595782+00:00,hyperliquid,,BTC,0.00036,26.48808,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,,,
,long,,73565.0,,2026-03-16T11:58:07.054960+00:00,hyperliquid,,BTC,0.00036,26.483400000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,73565.0,,2026-03-16T11:58:07.354055+00:00,hyperliquid,,BTC,0.00036,26.483400000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,,,
,long,,73556.0,,2026-03-16T11:56:37.197348+00:00,hyperliquid,,BTC,0.00036,26.48016,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73556.0,,2026-03-16T11:56:37.470866+00:00,hyperliquid,,BTC,0.00036,26.48016,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73548.0,,2026-03-16T12:03:36.351923+00:00,hyperliquid,,BTC,0.00036,26.47728,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,73548.0,,2026-03-16T12:03:36.352365+00:00,hyperliquid,,BTC,0.00036,26.47728,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,long,,73528.0,,2026-03-16T11:55:36.331479+00:00,hyperliquid,,BTC,0.00036,26.470080000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xef5fdcefdb38803a654ee9f3539bed8058443d99,,,
,long,,73528.0,,2026-03-16T11:55:36.340674+00:00,hyperliquid,,BTC,0.00036,26.470080000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xef5fdcefdb38803a654ee9f3539bed8058443d99,,,
,long,,73528.0,,2026-03-16T11:59:06.465657+00:00,hyperliquid,,BTC,0.00036,26.470080000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73528.0,,2026-03-16T11:59:06.513050+00:00,hyperliquid,,BTC,0.00036,26.470080000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73525.0,,2026-03-16T12:01:06.410136+00:00,hyperliquid,,BTC,0.00036,26.469,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xaf2ac71f62f341e5823d6985492409e92c940447,,,
,long,,73525.0,,2026-03-16T12:01:08.613228+00:00,hyperliquid,,BTC,0.00036,26.469,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xaf2ac71f62f341e5823d6985492409e92c940447,,,
,long,,73723.0,,2026-03-16T12:04:06.358035+00:00,hyperliquid,,BTC,0.00035,25.80305,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73723.0,,2026-03-16T12:04:06.893143+00:00,hyperliquid,,BTC,0.00035,25.80305,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73573.0,,2026-03-16T12:03:07.401647+00:00,hyperliquid,,BTC,0.00035,25.75055,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,,,
,long,,73573.0,,2026-03-16T12:03:07.943138+00:00,hyperliquid,,BTC,0.00035,25.75055,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,,,
,long,,73565.0,,2026-03-16T12:02:06.339069+00:00,hyperliquid,,BTC,0.00035,25.74775,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,,,
,long,,73565.0,,2026-03-16T12:02:06.756911+00:00,hyperliquid,,BTC,0.00035,25.74775,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,,,
,long,,73561.0,,2026-03-16T11:57:06.329783+00:00,hyperliquid,,BTC,0.00035,25.74635,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73561.0,,2026-03-16T11:57:06.331313+00:00,hyperliquid,,BTC,0.00035,25.74635,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73561.0,,2026-03-16T11:57:37.016041+00:00,hyperliquid,,BTC,0.00035,25.74635,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73561.0,,2026-03-16T11:57:37.353037+00:00,hyperliquid,,BTC,0.00035,25.74635,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73547.0,,2026-03-16T12:01:37.356765+00:00,hyperliquid,,BTC,0.00035,25.74145,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,,,
,long,,73547.0,,2026-03-16T12:01:37.360049+00:00,hyperliquid,,BTC,0.00035,25.74145,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,,,
,long,,73545.0,,2026-03-16T12:00:37.722496+00:00,hyperliquid,,BTC,0.00035,25.74075,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x9e74a6a1df3c2545ec4e8e54a1502967c7ad15e1,,,
,long,,73545.0,,2026-03-16T12:00:38.282279+00:00,hyperliquid,,BTC,0.00035,25.74075,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x9e74a6a1df3c2545ec4e8e54a1502967c7ad15e1,,,
,long,,73531.0,,2026-03-16T11:56:07.193132+00:00,hyperliquid,,BTC,0.00035,25.73585,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x0000000000bdc2fd416def2d8688069052eb0f87,,,
,long,,73531.0,,2026-03-16T11:56:07.272648+00:00,hyperliquid,,BTC,0.00035,25.73585,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x0000000000bdc2fd416def2d8688069052eb0f87,,,
,long,,73528.0,,2026-03-16T11:58:36.357830+00:00,hyperliquid,,BTC,0.00035,25.7348,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xedd11d3f4cd3b1f335b1f2093ff5498004a7b691,,,
,long,,73528.0,,2026-03-16T11:58:36.378347+00:00,hyperliquid,,BTC,0.00035,25.7348,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xedd11d3f4cd3b1f335b1f2093ff5498004a7b691,,,
,long,,73528.0,,2026-03-16T11:59:36.339668+00:00,hyperliquid,,BTC,0.00035,25.7348,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73528.0,,2026-03-16T11:59:36.340289+00:00,hyperliquid,,BTC,0.00035,25.7348,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,long,,73520.0,,2026-03-16T11:55:06.435723+00:00,hyperliquid,,BTC,0.00035,25.732,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,long,,73520.0,,2026-03-16T11:55:07.010030+00:00,hyperliquid,,BTC,0.00035,25.732,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,long,,73534.0,,2026-03-16T12:00:44.544787+00:00,hyperliquid,,BTC,0.00034,25.00156,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,73534.0,,2026-03-16T12:00:45.565108+00:00,hyperliquid,,BTC,0.00034,25.00156,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,73534.0,,2026-03-16T12:00:45.565399+00:00,hyperliquid,,BTC,0.00033,24.26622,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,long,,73534.0,,2026-03-16T12:00:45.575511+00:00,hyperliquid,,BTC,0.00033,24.26622,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,short,,73668.0,,2026-03-16T12:04:19.359875+00:00,hyperliquid,,BTC,0.00032,23.573760000000004,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73668.0,,2026-03-16T12:04:19.367701+00:00,hyperliquid,,BTC,0.00032,23.573760000000004,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73584.0,,2026-03-16T12:02:49.396913+00:00,hyperliquid,,BTC,0.00032,23.54688,0xbc9c5ff3640a3e0edf767706bbdf8d7403fff632,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73584.0,,2026-03-16T12:02:49.469899+00:00,hyperliquid,,BTC,0.00032,23.54688,0xbc9c5ff3640a3e0edf767706bbdf8d7403fff632,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73584.0,,2026-03-16T12:03:49.401249+00:00,hyperliquid,,BTC,0.00032,23.54688,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73584.0,,2026-03-16T12:03:49.430119+00:00,hyperliquid,,BTC,0.00032,23.54688,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73574.0,,2026-03-16T12:02:19.427828+00:00,hyperliquid,,BTC,0.00032,23.543680000000002,0xf8c5362479968e9b9643c9f3b93fbaf3db008acd,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73574.0,,2026-03-16T12:02:21.613754+00:00,hyperliquid,,BTC,0.00032,23.543680000000002,0xf8c5362479968e9b9643c9f3b93fbaf3db008acd,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73560.0,,2026-03-16T11:57:49.370940+00:00,hyperliquid,,BTC,0.00032,23.5392,0xa62b923a112d50d03e1e096bbd53422490dac104,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73560.0,,2026-03-16T11:57:49.377541+00:00,hyperliquid,,BTC,0.00032,23.5392,0xa62b923a112d50d03e1e096bbd53422490dac104,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73535.0,,2026-03-16T12:01:19.402857+00:00,hyperliquid,,BTC,0.00032,23.531200000000002,0xb3a38662575bdf1541013ce987934dba919851ea,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73535.0,,2026-03-16T12:01:19.403377+00:00,hyperliquid,,BTC,0.00032,23.531200000000002,0xb3a38662575bdf1541013ce987934dba919851ea,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73527.0,,2026-03-16T11:55:49.414129+00:00,hyperliquid,,BTC,0.00032,23.528640000000003,0x47a127f496d001f187ac65fc24852274dc51d080,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73527.0,,2026-03-16T11:55:49.996424+00:00,hyperliquid,,BTC,0.00032,23.528640000000003,0x47a127f496d001f187ac65fc24852274dc51d080,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73527.0,,2026-03-16T11:58:49.446865+00:00,hyperliquid,,BTC,0.00032,23.528640000000003,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73527.0,,2026-03-16T11:58:49.615958+00:00,hyperliquid,,BTC,0.00032,23.528640000000003,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73527.0,,2026-03-16T11:59:19.755717+00:00,hyperliquid,,BTC,0.00032,23.528640000000003,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73527.0,,2026-03-16T11:59:19.909096+00:00,hyperliquid,,BTC,0.00032,23.528640000000003,0x08b0d04a3771d0302d5a8ef4c728ebe5c63b4974,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73524.0,,2026-03-16T12:00:19.345649+00:00,hyperliquid,,BTC,0.00032,23.52768,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73524.0,,2026-03-16T12:00:21.328817+00:00,hyperliquid,,BTC,0.00032,23.52768,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73524.0,,2026-03-16T12:00:49.401116+00:00,hyperliquid,,BTC,0.00032,23.52768,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73524.0,,2026-03-16T12:00:49.407938+00:00,hyperliquid,,BTC,0.00032,23.52768,0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73518.0,,2026-03-16T11:55:19.358376+00:00,hyperliquid,,BTC,0.00032,23.525760000000002,0x7e698eea0709e4a0dbbd790fc493d60691801157,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73518.0,,2026-03-16T11:55:20.366110+00:00,hyperliquid,,BTC,0.00032,23.525760000000002,0x7e698eea0709e4a0dbbd790fc493d60691801157,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73581.0,,2026-03-16T12:01:49.316077+00:00,hyperliquid,,BTC,0.00031,22.81011,0xd74da9d828888f0b128c292b0ad5a5aca43e5e32,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73581.0,,2026-03-16T12:01:49.320813+00:00,hyperliquid,,BTC,0.00031,22.81011,0xd74da9d828888f0b128c292b0ad5a5aca43e5e32,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73560.0,,2026-03-16T11:56:49.418612+00:00,hyperliquid,,BTC,0.00031,22.8036,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73560.0,,2026-03-16T11:56:49.421650+00:00,hyperliquid,,BTC,0.00031,22.8036,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73554.0,,2026-03-16T12:03:19.399223+00:00,hyperliquid,,BTC,0.00031,22.80174,0x7e698eea0709e4a0dbbd790fc493d60691801157,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73554.0,,2026-03-16T12:03:19.422910+00:00,hyperliquid,,BTC,0.00031,22.80174,0x7e698eea0709e4a0dbbd790fc493d60691801157,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73535.0,,2026-03-16T11:58:19.397443+00:00,hyperliquid,,BTC,0.00031,22.79585,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73535.0,,2026-03-16T11:58:19.437807+00:00,hyperliquid,,BTC,0.00031,22.79585,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73517.0,,2026-03-16T11:59:49.379631+00:00,hyperliquid,,BTC,0.00031,22.79027,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73517.0,,2026-03-16T11:59:49.385401+00:00,hyperliquid,,BTC,0.00031,22.79027,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73500.0,,2026-03-16T11:54:49.365756+00:00,hyperliquid,,BTC,0.00031,22.785,0xcf81649d46ce55007f6efe33d107511c4b3c2b0b,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
,short,,73500.0,,2026-03-16T11:54:49.390378+00:00,hyperliquid,,BTC,0.00031,22.785,0xcf81649d46ce55007f6efe33d107511c4b3c2b0b,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,,,
BTC,SHORT,22.11,73705.9,0.03,1773662641317,okx,,,,,,,,,
,short,,73663.0,,2026-03-16T12:04:12.399700+00:00,hyperliquid,,BTC,0.0003,22.098899999999997,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,,,
,short,,73663.0,,2026-03-16T12:04:12.405304+00:00,hyperliquid,,BTC,0.0003,22.098899999999997,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,,,
,short,,73627.0,,2026-03-16T12:04:42.366513+00:00,hyperliquid,,BTC,0.0003,22.088099999999997,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,,,
,short,,73627.0,,2026-03-16T12:04:42.438618+00:00,hyperliquid,,BTC,0.0003,22.088099999999997,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,,,
,short,,73588.0,,2026-03-16T12:02:43.696373+00:00,hyperliquid,,BTC,0.0003,22.0764,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,,,
,short,,73588.0,,2026-03-16T12:02:44.776881+00:00,hyperliquid,,BTC,0.0003,22.0764,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,,,
