symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,964.1696999999999,74166.9,0.013,1773639427200,LIMIT,73884.0,FILLED,binance
BTC,SHORT,667.6847999999999,74187.2,0.009,1773639432429,LIMIT,73891.5,FILLED,binance
