timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T08:39:59.292000,BTC,long,0.27123,73168.0,19845.36,0xd0e85e9d...,-237.92,hyperliquid,,,,,,,
1773650399292,,LONG,,73168.0,,,,hyperliquid,hyperliquid,BTC,19845.36,0.27123,,,
1773650590944,,LONG,,72715.4,,,,bybit,,BTC,19705.87,0.271,,,
2026-03-16T08:41:25.152000,BTC,long,0.24886,73112.0,18194.65,0xc62da010...,-223.73,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,18194.65,0.24886,,,
2026-03-16T08:39:59.292000,BTC,long,0.2269,73168.0,16601.82,0xd0e85e9d...,-199.04,hyperliquid,,,,,,,
1773650399292,,LONG,,73168.0,,,,hyperliquid,hyperliquid,BTC,16601.82,0.2269,,,
1773650476882,,LONG,,73156.0,,,,okx,,BTC,12348.73,16.88,,,
2026-03-16T08:39:59.292000,BTC,long,0.1036,73168.0,7580.2,0xd0e85e9d...,-90.88,hyperliquid,,,,,,,
1773650399292,,LONG,,73168.0,,,,hyperliquid,hyperliquid,BTC,7580.2,0.1036,,,
1773650396464,,LONG,,72889.2,,,,binance,,BTC,7361.809200000001,0.101,LIMIT,73178.8,FILLED
2026-03-16T08:39:59.292000,BTC,long,0.0944,73168.0,6907.06,0xd0e85e9d...,-82.81,hyperliquid,,,,,,,
1773650399292,,LONG,,73168.0,,,,hyperliquid,hyperliquid,BTC,6907.06,0.0944,,,
1773650590944,,LONG,,72725.4,,,,bybit,,BTC,6181.66,0.085,,,
1773650590443,,LONG,,72718.4,,,,bybit,,BTC,5817.47,0.08,,,
1773650483315,,LONG,,72847.2,,,,okx,,BTC,4713.21,6.47,,,
2026-03-16T08:41:31.739000,BTC,long,0.05884,73100.0,4301.2,0x2a4d72a0...,-46.15,hyperliquid,,,,,,,
1773650491739,,LONG,,73100.0,,,,hyperliquid,hyperliquid,BTC,4301.2,0.05884,,,
1773650590944,,LONG,,72724.5,,,,bybit,,BTC,3418.05,0.047,,,
1773650394612,,LONG,,72901.1,,,,binance,binance,BTC,2988.95,0.041,,,
1773650394612,,LONG,,72901.1,,,,binance,,BTC,2988.9451000000004,0.041,LIMIT,73178.8,FILLED
1773650588943,,LONG,,72728.8,,,,bybit,,BTC,1818.22,0.025,,,
1773650394943,,LONG,,72824.7,,,,bybit,,BTC,1456.49,0.02,,,
1773650406504,,LONG,,73166.8,,,,okx,,BTC,1456.02,1.99,,,
1773650394524,,LONG,,73176.9,,,,okx,,BTC,1273.28,1.74,,,
1773650590443,,LONG,,72726.2,,,,bybit,,BTC,1163.62,0.016,,,
1773650477443,,LONG,,72796.0,,,,bybit,,BTC,1091.94,0.015,,,
1773650491196,,LONG,,73095.0,,,,okx,,BTC,877.14,1.2,,,
2026-03-16T08:43:14.288000,BTC,long,0.01197,73080.0,874.77,0xd4a67f3a...,-11.23,hyperliquid,,,,,,,
1773650594288,,LONG,,73080.0,,,,hyperliquid,hyperliquid,BTC,874.77,0.01197,,,
1773650489943,,LONG,,72754.3,,,,bybit,,BTC,873.05,0.012,,,
2026-03-16T08:41:25.152000,BTC,long,0.01066,73112.0,779.37,0x92475583...,-9.47,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,779.37,0.01066,,,
1773650475678,,LONG,,73158.7,,,,okx,,BTC,702.32,0.96,,,
1773650589444,,LONG,,72729.0,,,,bybit,,BTC,654.56,0.009,,,
1773650592443,,LONG,,72713.1,,,,bybit,,BTC,654.42,0.009,,,
2026-03-16T08:41:25.152000,BTC,long,0.00841,73112.0,614.87,0xfc15fb4d...,-6.11,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,614.87,0.00841,,,
2026-03-16T08:41:25.152000,BTC,long,0.00667,73112.0,487.66,0x46fca02a...,-5.89,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,487.66,0.00667,,,
2026-03-16T08:41:25.152000,BTC,long,0.00649,73112.0,474.5,0xed5dfeaf...,-5.72,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,474.5,0.00649,,,
1773650394943,,LONG,,72820.8,,,,bybit,,BTC,436.92,0.006,,,
2026-03-16T08:41:21.090000,BTC,long,0.00596,73136.0,435.89,0x8d4ee03f...,-5.09,hyperliquid,,,,,,,
1773650481090,,LONG,,73136.0,,,,hyperliquid,hyperliquid,BTC,435.89,0.00596,,,
2026-03-16T08:43:10.115000,BTC,long,0.00534,73069.0,390.19,0xed299e2e...,-4.71,hyperliquid,,,,,,,
1773650590115,,LONG,,73069.0,,,,hyperliquid,hyperliquid,BTC,390.19,0.00534,,,
1773650399262,,LONG,,72886.3,,,,binance,,BTC,364.4315,0.005,LIMIT,73178.1,FILLED
1773650401351,,LONG,,72884.0,,,,binance,,BTC,364.42,0.005,LIMIT,73178.1,FILLED
1773650483443,,LONG,,72775.6,,,,bybit,,BTC,363.88,0.005,,,
2026-03-16T08:41:25.152000,BTC,long,0.00481,73112.0,351.67,0x3e3084ea...,-4.31,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,351.67,0.00481,,,
1773650476943,,LONG,,72803.8,,,,bybit,,BTC,291.22,0.004,,,
2026-03-16T08:41:21.090000,BTC,long,0.0039,73136.0,285.23,0x01364b09...,-3.92,hyperliquid,,,,,,,
1773650481090,,LONG,,73136.0,,,,hyperliquid,hyperliquid,BTC,285.23,0.0039,,,
2026-03-16T08:43:10.115000,BTC,long,0.00324,73075.0,236.76,0x663ed961...,-2.84,hyperliquid,,,,,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,236.76,0.00324,,,
1773650490443,,LONG,,72751.7,,,,bybit,,BTC,218.26,0.003,,,
2026-03-16T08:43:10.115000,BTC,long,0.00274,73075.0,200.23,0x9cf1581d...,-2.39,hyperliquid,,,,,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,200.23,0.00274,,,
2026-03-16T08:43:10.115000,BTC,long,0.00229,73075.0,167.34,0xe6105857...,-2.01,hyperliquid,,,,,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,167.34,0.00229,,,
1773650397640,,LONG,,72888.43,,,,binance,,BTC,145.77686,0.002,LIMIT,73178.3,FILLED
1773650480943,,LONG,,72791.4,,,,bybit,,BTC,145.58,0.002,,,
1773650483443,,LONG,,72774.9,,,,bybit,,BTC,145.55,0.002,,,
1773650482943,,LONG,,72765.0,,,,bybit,,BTC,145.53,0.002,,,
2026-03-16T08:40:11.392000,BTC,long,0.00191,73160.0,139.74,0xdab2c64e...,-1.59,hyperliquid,,,,,,,
1773650411392,,LONG,,73160.0,,,,hyperliquid,hyperliquid,BTC,139.74,0.00191,,,
1773650490011,,LONG,,73105.2,,,,okx,,BTC,131.59,0.18,,,
2026-03-16T08:43:10.115000,BTC,long,0.00165,73077.0,120.58,0x62e74307...,-1.46,hyperliquid,,,,,,,
1773650590115,,LONG,,73077.0,,,,hyperliquid,hyperliquid,BTC,120.58,0.00165,,,
1773650485066,,LONG,,73118.3,,,,okx,,BTC,116.99,0.16,,,
1773650404255,,LONG,,73171.3,,,,okx,,BTC,109.76,0.15,,,
2026-03-16T08:43:10.115000,BTC,long,0.0015,73072.0,109.61,0xe6105857...,-1.32,hyperliquid,,,,,,,
1773650590115,,LONG,,73072.0,,,,hyperliquid,hyperliquid,BTC,109.61,0.0015,,,
2026-03-16T08:43:10.115000,BTC,long,0.00147,73075.0,107.42,0x62e74307...,-1.3,hyperliquid,,,,,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,107.42,0.00147,,,
2026-03-16T08:43:14.288000,BTC,long,0.0014,73080.0,102.31,0x75ce6948...,-1.21,hyperliquid,,,,,,,
1773650594288,,LONG,,73080.0,,,,hyperliquid,hyperliquid,BTC,102.31,0.0014,,,
2026-03-16T08:43:10.115000,BTC,long,0.00137,73075.0,100.11,0xe6105857...,-1.2,hyperliquid,,,,,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,100.11,0.00137,,,
1773650394444,,LONG,,72823.7,,,,bybit,,BTC,72.82,0.001,,,
1773650490443,,LONG,,72747.8,,,,bybit,,BTC,72.75,0.001,,,
2026-03-16T08:41:25.152000,BTC,long,0.00099,73112.0,72.38,0xaf28e613...,-0.89,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,72.38,0.00099,,,
2026-03-16T08:43:10.115000,BTC,long,0.00086,73075.0,62.84,0x62e74307...,-0.76,hyperliquid,,,,,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,62.84,0.00086,,,
1773650405692,,LONG,,73169.0,,,,okx,,BTC,58.54,0.08,,,
2026-03-16T08:43:10.115000,BTC,long,0.00076,73072.0,55.53,0xe6105857...,-0.67,hyperliquid,,,,,,,
1773650590115,,LONG,,73072.0,,,,hyperliquid,hyperliquid,BTC,55.53,0.00076,,,
2026-03-16T08:43:10.115000,BTC,long,0.00039,73073.0,28.5,0xe6105857...,-0.34,hyperliquid,,,,,,,
1773650590115,,LONG,,73073.0,,,,hyperliquid,hyperliquid,BTC,28.5,0.00039,,,
2026-03-16T08:43:10.115000,BTC,long,0.00032,73069.0,23.38,0xe6105857...,-0.28,hyperliquid,,,,,,,
1773650590115,,LONG,,73069.0,,,,hyperliquid,hyperliquid,BTC,23.38,0.00032,,,
2026-03-16T08:43:10.115000,BTC,long,0.00026,73075.0,19.0,0x82e51872...,-0.23,hyperliquid,,,,,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,19.0,0.00026,,,
2026-03-16T08:41:25.152000,BTC,long,0.00017,73112.0,12.43,0xd7eb901f...,-0.17,hyperliquid,,,,,,,
1773650485152,,LONG,,73112.0,,,,hyperliquid,hyperliquid,BTC,12.43,0.00017,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73069.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73070.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73071.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73072.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73073.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73074.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73075.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73076.0,12.42,0x62e74307...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73077.0,12.42,0x62e74307...,-0.15,hyperliquid,,,,,,,
1773650590115,,LONG,,73077.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73076.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73075.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73074.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73073.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73072.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73071.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73070.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
1773650590115,,LONG,,73069.0,,,,hyperliquid,hyperliquid,BTC,12.42,0.00017,,,
2026-03-16T08:43:10.115000,BTC,long,0.00016,73071.0,11.69,0xe6105857...,-0.14,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00016,73076.0,11.69,0x62e74307...,-0.14,hyperliquid,,,,,,,
1773650590115,,LONG,,73076.0,,,,hyperliquid,hyperliquid,BTC,11.69,0.00016,,,
1773650590115,,LONG,,73071.0,,,,hyperliquid,hyperliquid,BTC,11.69,0.00016,,,
1773650480293,,LONG,,72862.3,,,,okx,,BTC,7.29,0.01,,,
1773650489311,,LONG,,72822.7,,,,okx,,BTC,7.28,0.01,,,
