exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
binance,BTC,LONG,510.05,72864.0,0.007,1773651870090,binance,,,
,BTC,LONG,510.048,72864.0,0.007,1773651870090,binance,LIMIT,73090.9,FILLED
