symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,2148.5085,74086.5,0.029,1773635811321,LIMIT,73790.8,FILLED,binance
BTC,SHORT,1852.24,74089.5,0.025,1773635638944,,,,bybit
BTC,LONG,1837.5,73500.0,0.025,1773635813585,LIMIT,73770.9,FILLED,binance
BTC,SHORT,1039.98,73757.5,1.41,1773635806848,,,,okx
BTC,SHORT,592.5824,74072.8,0.008,1773635810170,LIMIT,73788.0,FILLED,binance
BTC,SHORT,592.4295999999999,74053.7,0.008,1773635809145,LIMIT,73783.9,FILLED,binance
BTC,SHORT,221.9949,73998.3,0.003,1773635745559,LIMIT,73719.6,FILLED,binance
BTC,LONG,146.8582,73429.1,0.002,1773635794576,LIMIT,73719.9,FILLED,binance
