timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange
2026-03-15T19:48:33.393475+00:00,BTC,long,0.01119,71456.0,799.5926400000001,0x504f4f997a233873949ab352051ea3ffabd10b7e,0x6802b4267f7f2bf7003dcf993c51542245b38329,hyperliquid
2026-03-15T19:48:35.238442+00:00,BTC,long,0.01119,71456.0,799.5926400000001,0x504f4f997a233873949ab352051ea3ffabd10b7e,0x6802b4267f7f2bf7003dcf993c51542245b38329,hyperliquid
2026-03-15T19:48:33.394248+00:00,BTC,long,0.00948,71456.0,677.4028800000001,0x504f4f997a233873949ab352051ea3ffabd10b7e,0x010461c14e146ac35fe42271bdc1134ee31c703a,hyperliquid
2026-03-15T19:48:35.239248+00:00,BTC,long,0.00948,71456.0,677.4028800000001,0x504f4f997a233873949ab352051ea3ffabd10b7e,0x010461c14e146ac35fe42271bdc1134ee31c703a,hyperliquid
2026-03-15T19:48:33.393994+00:00,BTC,long,0.00692,71456.0,494.47552,0x504f4f997a233873949ab352051ea3ffabd10b7e,0xa38f19c4ccbcfd64cff676d72c436f7e6239dccf,hyperliquid
2026-03-15T19:48:35.238983+00:00,BTC,long,0.00692,71456.0,494.47552,0x504f4f997a233873949ab352051ea3ffabd10b7e,0xa38f19c4ccbcfd64cff676d72c436f7e6239dccf,hyperliquid
2026-03-15T19:48:33.392414+00:00,BTC,long,0.003,71454.0,214.362,0x504f4f997a233873949ab352051ea3ffabd10b7e,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid
2026-03-15T19:48:35.237270+00:00,BTC,long,0.003,71454.0,214.362,0x504f4f997a233873949ab352051ea3ffabd10b7e,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid
2026-03-15T19:38:54.876648+00:00,BTC,long,0.00188,71454.0,134.33352,0xa262f79bf430edeb62d393bdc0b499f260000000,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid
2026-03-15T19:38:55.956464+00:00,BTC,long,0.00188,71454.0,134.33352,0xa262f79bf430edeb62d393bdc0b499f260000000,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid
2026-03-15T19:38:42.222022+00:00,BTC,long,0.00188,71444.0,134.31472,0xa262f79bf430edeb62d393bdc0b499f260000000,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid
2026-03-15T19:38:42.814518+00:00,BTC,long,0.00188,71444.0,134.31472,0xa262f79bf430edeb62d393bdc0b499f260000000,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid
2026-03-15T19:47:23.530180+00:00,BTC,short,0.00108,71430.0,77.1444,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:47:23.608701+00:00,BTC,short,0.00108,71430.0,77.1444,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:46:23.389361+00:00,BTC,short,0.001,71426.0,71.426,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:46:23.391441+00:00,BTC,short,0.001,71426.0,71.426,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:41:23.369064+00:00,BTC,short,0.00091,71451.0,65.02041,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:41:23.369115+00:00,BTC,short,0.00091,71451.0,65.02041,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:42:24.090340+00:00,BTC,short,0.00089,71451.0,63.59139,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:42:26.257754+00:00,BTC,short,0.00089,71451.0,63.59139,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:38:54.874544+00:00,BTC,short,0.00086,71453.0,61.44958,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:38:55.954685+00:00,BTC,short,0.00086,71453.0,61.44958,0x706bb519b05b7dc01d048af9a5e29d1ef5d6d9e3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:45:53.444548+00:00,BTC,short,0.00086,71432.0,61.43152,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:45:55.047419+00:00,BTC,short,0.00086,71432.0,61.43152,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:39:23.304338+00:00,BTC,short,0.00085,71458.0,60.7393,0xa62b923a112d50d03e1e096bbd53422490dac104,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:39:23.311618+00:00,BTC,short,0.00085,71458.0,60.7393,0xa62b923a112d50d03e1e096bbd53422490dac104,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:43:24.177837+00:00,BTC,short,0.00084,71438.0,60.007920000000006,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:43:24.184551+00:00,BTC,short,0.00084,71438.0,60.007920000000006,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:48:23.391827+00:00,BTC,short,0.00083,71450.0,59.3035,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:48:23.393275+00:00,BTC,short,0.00083,71450.0,59.3035,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:41:53.981142+00:00,BTC,short,0.00081,71451.0,57.87531,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:41:56.058184+00:00,BTC,short,0.00081,71451.0,57.87531,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:44:24.309251+00:00,BTC,short,0.00078,71485.0,55.7583,0xc8264ebc379e26946e7d31ae4746c27182849755,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:44:26.546924+00:00,BTC,short,0.00078,71485.0,55.7583,0xc8264ebc379e26946e7d31ae4746c27182849755,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:44:53.354852+00:00,BTC,short,0.00077,71451.0,55.017269999999996,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:44:53.377700+00:00,BTC,short,0.00077,71451.0,55.017269999999996,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:40:53.207640+00:00,BTC,short,0.00074,71458.0,52.87892,0xe29d84a6f37858d7f8017be454ee35726511e525,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:40:53.877876+00:00,BTC,short,0.00074,71458.0,52.87892,0xe29d84a6f37858d7f8017be454ee35726511e525,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:40:23.288083+00:00,BTC,short,0.00074,71453.0,52.87522,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:40:23.296400+00:00,BTC,short,0.00074,71453.0,52.87522,0xdfd50d93227ad4f896e1ed00c75aa422950a4a51,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:43:53.287817+00:00,BTC,short,0.00073,71435.0,52.147549999999995,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:43:53.297402+00:00,BTC,short,0.00073,71435.0,52.147549999999995,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:45:23.328804+00:00,BTC,short,0.0007,71451.0,50.0157,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:45:23.329359+00:00,BTC,short,0.0007,71451.0,50.0157,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:42:54.196624+00:00,BTC,short,0.00068,71438.0,48.57784,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:42:56.432902+00:00,BTC,short,0.00068,71438.0,48.57784,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:47:53.769614+00:00,BTC,short,0.00061,71450.0,43.5845,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:47:53.772267+00:00,BTC,short,0.00061,71450.0,43.5845,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:39:54.155501+00:00,BTC,short,0.0006,71453.0,42.87179999999999,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:39:55.189591+00:00,BTC,short,0.0006,71453.0,42.87179999999999,0x023a3d058020fb76cca98f01b3c48c8938a22355,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:46:53.460014+00:00,BTC,short,0.00053,71430.0,37.8579,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:46:53.515284+00:00,BTC,short,0.00053,71430.0,37.8579,0x2dde8c9b7fd681b0af29975e6e2e7ca2c934958c,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0,hyperliquid
2026-03-15T19:39:40.345161+00:00,BTC,short,0.00039,71458.0,27.86862,0xe29d84a6f37858d7f8017be454ee35726511e525,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T19:39:40.405618+00:00,BTC,short,0.00039,71458.0,27.86862,0xe29d84a6f37858d7f8017be454ee35726511e525,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T19:41:10.306846+00:00,BTC,short,0.00039,71458.0,27.86862,0xe29d84a6f37858d7f8017be454ee35726511e525,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
2026-03-15T19:41:10.319900+00:00,BTC,short,0.00039,71458.0,27.86862,0xe29d84a6f37858d7f8017be454ee35726511e525,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid
