timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-16T09:41:28.992530+00:00,BTC,long,0.07934,73216.0,5808.957439999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xaf2ac71f62f341e5823d6985492409e92c940447,hyperliquid,,,
2026-03-16T09:41:29.002280+00:00,BTC,long,0.07934,73216.0,5808.957439999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xaf2ac71f62f341e5823d6985492409e92c940447,hyperliquid,,,
2026-03-16T09:42:58.785396+00:00,BTC,long,0.07934,73213.0,5808.719419999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,hyperliquid,,,
2026-03-16T09:42:58.787318+00:00,BTC,long,0.07934,73213.0,5808.719419999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,hyperliquid,,,
2026-03-16T09:41:57.814247+00:00,BTC,long,0.07934,73208.0,5808.322719999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T09:41:57.821699+00:00,BTC,long,0.07934,73208.0,5808.322719999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
2026-03-16T09:47:59.369259+00:00,BTC,long,0.07934,73207.0,5808.24338,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,
2026-03-16T09:47:59.472945+00:00,BTC,long,0.07934,73207.0,5808.24338,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,
2026-03-16T09:40:28.559827+00:00,BTC,long,0.07934,73199.0,5807.60866,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x0a97692d91fa9195a52da81cca2051c032c5347d,hyperliquid,,,
2026-03-16T09:40:28.573775+00:00,BTC,long,0.07934,73199.0,5807.60866,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x0a97692d91fa9195a52da81cca2051c032c5347d,hyperliquid,,,
2026-03-16T09:40:58.849172+00:00,BTC,long,0.07934,73199.0,5807.60866,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xdf2fa90f6cc6f6ad71eab02907cd128a97d8c753,hyperliquid,,,
2026-03-16T09:40:58.851599+00:00,BTC,long,0.07934,73199.0,5807.60866,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xdf2fa90f6cc6f6ad71eab02907cd128a97d8c753,hyperliquid,,,
2026-03-16T09:44:28.673535+00:00,BTC,long,0.07934,73198.0,5807.52932,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T09:44:28.684812+00:00,BTC,long,0.07934,73198.0,5807.52932,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,hyperliquid,,,
2026-03-16T09:42:28.688845+00:00,BTC,long,0.07934,73196.0,5807.370639999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x2cb562384765bea1612ceb60007e315f904fbe86,hyperliquid,,,
2026-03-16T09:42:28.701775+00:00,BTC,long,0.07934,73196.0,5807.370639999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x2cb562384765bea1612ceb60007e315f904fbe86,hyperliquid,,,
2026-03-16T09:47:28.985694+00:00,BTC,long,0.07934,73189.0,5806.815259999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,
2026-03-16T09:47:28.989079+00:00,BTC,long,0.07934,73189.0,5806.815259999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,
2026-03-16T09:43:27.924079+00:00,BTC,long,0.07934,73183.0,5806.33922,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,hyperliquid,,,
2026-03-16T09:43:27.980521+00:00,BTC,long,0.07934,73183.0,5806.33922,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,hyperliquid,,,
2026-03-16T09:45:57.379871+00:00,BTC,long,0.07934,73170.0,5805.3078,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,hyperliquid,,,
2026-03-16T09:45:57.387403+00:00,BTC,long,0.07934,73170.0,5805.3078,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,hyperliquid,,,
2026-03-16T09:39:57.828670+00:00,BTC,long,0.07934,73167.0,5805.06978,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x1be5a1135a64783e0494180c0a229b02f3f57973,hyperliquid,,,
2026-03-16T09:40:00.059249+00:00,BTC,long,0.07934,73167.0,5805.06978,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x1be5a1135a64783e0494180c0a229b02f3f57973,hyperliquid,,,
2026-03-16T09:44:58.473760+00:00,BTC,long,0.07934,73166.0,5804.99044,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,hyperliquid,,,
2026-03-16T09:44:58.497992+00:00,BTC,long,0.07934,73166.0,5804.99044,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,hyperliquid,,,
2026-03-16T09:45:28.880748+00:00,BTC,long,0.0728,73178.0,5327.3584,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xd4c1f7e8d876c4749228d515473d36f919583d1d,hyperliquid,,,
2026-03-16T09:45:28.981805+00:00,BTC,long,0.0728,73178.0,5327.3584,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xd4c1f7e8d876c4749228d515473d36f919583d1d,hyperliquid,,,
2026-03-16T09:43:57.506570+00:00,BTC,long,0.06316,73205.0,4623.627799999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,
2026-03-16T09:43:57.558829+00:00,BTC,long,0.06316,73205.0,4623.627799999999,0x2f776d9f689ebc76064dec8bba6204ce9c32726c,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid,,,
2026-03-16T09:40:37.688725+00:00,BTC,short,0.04902,73198.0,3588.1659600000003,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,hyperliquid,,,
