symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,LONG,7461.4365,71061.3,0.105,1773585326561,LIMIT,71331.3,FILLED,binance
BTC,LONG,2699.2881999999995,71033.9,0.038,1773585351691,LIMIT,71312.8,FILLED,binance
BTC,LONG,2201.868,71028.0,0.031,1773585353128,LIMIT,71312.8,FILLED,binance
BTC,LONG,1279.5084,71083.8,0.018,1773585321023,LIMIT,71352.2,FILLED,binance
