exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,address,pnl
binance,BTC,SHORT,3012.42,73473.6,0.041,1773652238331,binance,,,,,,,,
,BTC,SHORT,3012.4176,73473.6,0.041,1773652238331,binance,LIMIT,73182.0,FILLED,,,,,
,,long,,73155.0,,2026-03-16T09:13:18.950000,hyperliquid,,,,BTC,0.00018,13.17,0xe6460652...,1.3
hyperliquid,BTC,LONG,13.17,73155.0,0.00018,1773652398950,hyperliquid,,,,,,,,
