symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,exchange,coin,size,value_usd,address,pnl
BTC,SHORT,362.99,72597.2,0.005,1773612210444,,,,bybit,,,,,,
BTC,SHORT,361.33,72266.0,0.005,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,361.32,72264.0,0.005,1773612215785,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,292.68,72266.0,0.00405,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,290.22,72555.7,0.004,1773612201444,,,,bybit,,,,,,
BTC,SHORT,290.046,72511.5,0.004,1773612202196,LIMIT,72239.8,FILLED,binance,,,,,,
BTC,SHORT,271.0,72266.0,0.00375,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,268.11,72266.0,0.00371,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,260.88,72267.0,0.00361,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,260.88,72266.0,0.00361,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,247.15,72266.0,0.00342,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,240.65,72267.0,0.00333,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,237.76,72266.0,0.00329,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,237.63,72229.0,0.00329,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,231.13,72229.0,0.0032,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,217.88,72626.5,0.003,1773612214944,,,,bybit,,,,,,
BTC,SHORT,217.71,72571.5,0.003,1773612201444,,,,bybit,,,,,,
BTC,SHORT,217.52009999999999,72506.7,0.003,1773612201079,LIMIT,72230.4,FILLED,binance,,,,,,
BTC,SHORT,216.79469999999998,72264.9,0.003,1773612065505,LIMIT,71972.8,FILLED,binance,,,,,,
BTC,SHORT,212.46,72266.0,0.00294,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,201.62,72267.0,0.00279,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,199.33,72220.0,0.00276,1773612206738,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,177.05,72266.0,0.00245,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,170.55,72266.0,0.00236,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,165.4,72229.0,0.00229,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,163.24,72229.0,0.00226,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,157.54,72264.0,0.00218,1773612215785,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,145.0358,72517.9,0.002,1773612203203,LIMIT,72228.8,FILLED,binance,,,,,,
BTC,SHORT,143.81,72267.0,0.00199,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,143.81,72266.0,0.00199,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,143.09,72266.0,0.00198,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,130.01,72229.0,0.0018,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,129.36,72266.0,0.00179,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,129.36,72266.0,0.00179,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,125.02,72266.0,0.00173,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,123.5,72220.0,0.00171,1773612206738,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,119.96,72266.0,0.00166,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,114.18,72267.0,0.00158,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,110.57,72266.0,0.00153,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,108.34,72229.0,0.0015,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,104.06,72267.0,0.00144,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,91.78,72266.0,0.00127,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,86.72,72266.0,0.0012,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,85.28,72267.0,0.00118,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,85.27,72266.0,0.00118,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,84.55,72266.0,0.00117,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,84.55,72266.0,0.00117,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,82.38,72266.0,0.00114,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,81.66,72266.0,0.00113,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,78.05,72266.0,0.00108,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,75.88,72266.0,0.00105,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,72.99,72266.0,0.00101,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,72.62,72619.7,0.001,1773612211444,,,,bybit,,,,,,
BTC,SHORT,72.62,72617.6,0.001,1773612210944,,,,bybit,,,,,,
BTC,SHORT,72.61,72611.6,0.001,1773612210944,,,,bybit,,,,,,
BTC,SHORT,72.57,72566.3,0.001,1773612200944,,,,bybit,,,,,,
BTC,SHORT,67.21,72266.0,0.00093,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,66.49,72267.0,0.00092,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,58.54,72266.0,0.00081,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,58.53,72264.0,0.00081,1773612215785,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,56.37,72264.0,0.00078,1773612215785,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,54.92,72266.0,0.00076,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,54.2,72266.0,0.00075,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,53.48,72266.0,0.00074,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,53.48,72266.0,0.00074,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,50.59,72266.0,0.0007,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,50.56,72229.0,0.0007,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,49.14,72266.0,0.00068,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,48.42,72266.0,0.00067,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,48.42,72266.0,0.00067,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,48.39,72229.0,0.00067,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,46.97,72266.0,0.00065,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,46.25,72266.0,0.00064,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,45.53,72266.0,0.00063,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,44.08,72266.0,0.00061,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,43.36,72266.0,0.0006,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,42.64,72266.0,0.00059,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,41.19,72266.0,0.00057,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,41.19,72266.0,0.00057,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,39.75,72266.0,0.00055,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,39.75,72266.0,0.00055,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,39.75,72264.0,0.00055,1773612215785,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,38.3,72266.0,0.00053,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,38.28,72220.0,0.00053,1773612206738,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,36.86,72266.0,0.00051,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,36.86,72266.0,0.00051,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,36.86,72266.0,0.00051,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,36.13,72266.0,0.0005,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,36.13,72266.0,0.0005,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,33.97,72266.0,0.00047,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,33.97,72266.0,0.00047,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,33.24,72266.0,0.00046,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,33.24,72266.0,0.00046,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,33.24,72266.0,0.00046,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,32.52,72266.0,0.00045,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,32.52,72266.0,0.00045,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,31.8,72266.0,0.00044,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,31.8,72266.0,0.00044,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,31.07,72267.0,0.00043,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,31.07,72266.0,0.00043,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,31.07,72266.0,0.00043,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,31.07,72266.0,0.00043,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,30.35,72266.0,0.00042,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,30.35,72266.0,0.00042,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,30.35,72266.0,0.00042,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,29.63,72266.0,0.00041,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,29.63,72266.0,0.00041,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,29.63,72266.0,0.00041,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,28.18,72266.0,0.00039,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,27.46,72266.0,0.00038,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,27.46,72266.0,0.00038,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,27.46,72266.0,0.00038,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,27.46,72266.0,0.00038,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,27.45,72229.0,0.00038,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,26.74,72266.0,0.00037,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,26.02,72267.0,0.00036,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,26.02,72266.0,0.00036,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,25.29,72266.0,0.00035,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,25.29,72266.0,0.00035,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,24.57,72266.0,0.00034,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,24.57,72266.0,0.00034,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.85,72266.0,0.00033,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.85,72266.0,0.00033,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.85,72266.0,0.00033,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.85,72266.0,0.00033,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.85,72266.0,0.00033,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.85,72266.0,0.00033,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.85,72266.0,0.00033,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,23.13,72266.0,0.00032,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,22.4,72266.0,0.00031,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,22.4,72266.0,0.00031,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,22.4,72266.0,0.00031,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,22.4,72266.0,0.00031,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,22.4,72266.0,0.00031,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,21.68,72266.0,0.0003,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,21.68,72266.0,0.0003,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,21.68,72266.0,0.0003,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,21.68,72266.0,0.0003,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.96,72266.0,0.00029,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.96,72266.0,0.00029,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.96,72266.0,0.00029,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.94,72220.0,0.00029,1773612206738,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.23,72266.0,0.00028,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.23,72266.0,0.00028,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.23,72266.0,0.00028,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,20.23,72266.0,0.00028,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,19.51,72266.0,0.00027,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,19.51,72266.0,0.00027,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,19.51,72266.0,0.00027,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,19.51,72266.0,0.00027,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,19.51,72266.0,0.00027,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,19.51,72264.0,0.00027,1773612215785,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,19.5,72229.0,0.00027,1773612203864,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.79,72266.0,0.00026,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.79,72266.0,0.00026,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.79,72266.0,0.00026,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.79,72266.0,0.00026,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.79,72266.0,0.00026,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.79,72266.0,0.00026,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.79,72266.0,0.00026,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,18.07,72266.0,0.00025,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,17.34,72266.0,0.00024,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,17.34,72266.0,0.00024,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,17.34,72266.0,0.00024,1773612213320,,,,hyperliquid,hyperliquid,,,,,
BTC,SHORT,16.62,72266.0,0.00023,1773612213320,,,,hyperliquid,hyperliquid,,,,,
