exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address
,,short,,72837.0,,2026-03-15T23:01:37.306754+00:00,hyperliquid,,,,BTC,0.22748,16568.960759999998,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72837.0,,2026-03-15T23:01:37.308340+00:00,hyperliquid,,,,BTC,0.22748,16568.960759999998,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72803.0,,2026-03-15T23:00:07.450731+00:00,hyperliquid,,,,BTC,0.22749,16561.95447,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72803.0,,2026-03-15T23:00:09.764920+00:00,hyperliquid,,,,BTC,0.22749,16561.95447,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72766.0,,2026-03-15T23:00:37.856728+00:00,hyperliquid,,,,BTC,0.22748,16552.80968,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72766.0,,2026-03-15T23:00:38.882587+00:00,hyperliquid,,,,BTC,0.22748,16552.80968,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72751.0,,2026-03-15T23:01:08.975328+00:00,hyperliquid,,,,BTC,0.22749,16550.12499,0x1a6f24091a055890ecb411129977668ab55473b4,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72751.0,,2026-03-15T23:01:10.049347+00:00,hyperliquid,,,,BTC,0.22749,16550.12499,0x1a6f24091a055890ecb411129977668ab55473b4,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72702.0,,2026-03-15T22:59:37.412592+00:00,hyperliquid,,,,BTC,0.22748,16538.250959999998,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72702.0,,2026-03-15T22:59:38.705988+00:00,hyperliquid,,,,BTC,0.22748,16538.250959999998,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x0c684f333a7e120bce61383da670bbb0157e82d0
hyperliquid,BTC,SHORT,16494.91,73106.0,0.22563,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,16451.26,73185.0,0.22479,1773615995073,hyperliquid,,,,,,,,
,,short,,72861.0,,2026-03-15T23:03:37.409168+00:00,hyperliquid,,,,BTC,0.21893,15951.45873,0xb3a38662575bdf1541013ce987934dba919851ea,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72861.0,,2026-03-15T23:03:37.417016+00:00,hyperliquid,,,,BTC,0.21893,15951.45873,0xb3a38662575bdf1541013ce987934dba919851ea,0x0c684f333a7e120bce61383da670bbb0157e82d0
hyperliquid,BTC,SHORT,14997.2,73100.0,0.20516,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,13303.47,73100.0,0.18199,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,12819.82,73185.0,0.17517,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,12132.41,73100.0,0.16597,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,12116.33,73100.0,0.16575,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,11943.08,73100.0,0.16338,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,11696.0,73100.0,0.16,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,11453.3,73184.0,0.1565,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,11353.21,73105.0,0.1553,1773615973112,hyperliquid,,,,,,,,
,,short,,72922.0,,2026-03-15T23:04:08.757947+00:00,hyperliquid,,,,BTC,0.1539,11222.695800000001,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72922.0,,2026-03-15T23:04:10.936829+00:00,hyperliquid,,,,BTC,0.1539,11222.695800000001,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,0x0c684f333a7e120bce61383da670bbb0157e82d0
hyperliquid,BTC,SHORT,11151.4,73100.0,0.15255,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,11102.73,73528.0,0.151,1773615995444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,10614.27,73101.0,0.1452,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,10278.35,73416.8,0.14,1773615971444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,10001.54,73100.0,0.13682,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,10001.54,73100.0,0.13682,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,10000.08,73100.0,0.1368,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,9911.17,73416.1,0.135,1773615970944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,9034.43,73100.0,0.12359,1773615973112,hyperliquid,,,,,,,,
,,short,,72900.0,,2026-03-15T23:04:38.459538+00:00,hyperliquid,,,,BTC,0.12051,8785.179,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72900.0,,2026-03-15T23:04:38.468934+00:00,hyperliquid,,,,BTC,0.12051,8785.179,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x0c684f333a7e120bce61383da670bbb0157e82d0
hyperliquid,BTC,SHORT,8718.64,73100.0,0.11927,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,8536.85,73102.0,0.11678,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,8127.19,73185.0,0.11105,1773615995073,hyperliquid,,,,,,,,
,,short,,72900.0,,2026-03-15T23:04:38.458793+00:00,hyperliquid,,,,BTC,0.10697,7798.112999999999,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72900.0,,2026-03-15T23:04:38.468538+00:00,hyperliquid,,,,BTC,0.10697,7798.112999999999,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x0c684f333a7e120bce61383da670bbb0157e82d0
,BTC,SHORT,7336.75,73367.5,0.1,1773615943443,bybit,,,,,,,,
,BTC,SHORT,7204.51,73515.4,0.098,1773615995944,bybit,,,,,,,,
,BTC-USD,SHORT,6960.0,73144.7,69.6,1773615993276,okx,,,,,,,,
,BTC,SHORT,5881.44,73518.0,0.08,1773615995444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,5866.51,73185.0,0.08016,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,5866.28,73100.0,0.08025,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,5735.07,73526.6,0.078,1773615995444,bybit,,,,,,,,
,BTC,SHORT,5584.85,73484.9,0.076,1773615994467,bybit,,,,,,,,
hyperliquid,BTC,SHORT,5386.91,73152.0,0.07364,1773615997980,hyperliquid,,,,,,,,
,,short,,72922.0,,2026-03-15T23:04:07.427696+00:00,hyperliquid,,,,BTC,0.07359,5366.32998,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72922.0,,2026-03-15T23:04:07.576431+00:00,hyperliquid,,,,BTC,0.07359,5366.32998,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,0x0c684f333a7e120bce61383da670bbb0157e82d0
hyperliquid,BTC,SHORT,5206.18,73100.0,0.07122,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,5165.43,73164.8,7.06,1773615995228,okx,,,,,,,,
hyperliquid,BTC,SHORT,5080.87,73106.0,0.0695,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,5001.04,73104.0,0.06841,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,4995.3,73460.3,0.068,1773615993444,bybit,,,,,,,,
,BTC,SHORT,4555.89,73363.7,6.21,1773615972000,okx,,,,,,,,
hyperliquid,BTC,SHORT,4247.84,73100.0,0.05811,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,3671.64,73432.7,0.05,1773615971444,bybit,,,,,,,,
,BTC,SHORT,3671.21,73424.2,0.05,1773615971444,bybit,,,,,,,,
,BTC,SHORT,3452.65,73460.7,0.047,1773615993444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,3449.59,73100.0,0.04719,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,3448.13,73100.0,0.04717,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,3376.52,73402.6,0.046,1773615971444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,3130.18,73101.0,0.04282,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,3083.61,73106.0,0.04218,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,3014.49,73185.0,0.04119,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,2956.16,73100.0,0.04044,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,2940.26,73506.4,0.04,1773615995444,bybit,,,,,,,,
,BTC,SHORT,2939.73,73493.3,0.04,1773615994944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,2775.06,73182.0,0.03792,1773615995073,hyperliquid,,,,,,,,
,BTC,SHORT,2719.5,73499.9,0.037,1773615994467,bybit,,,,,,,,
,BTC,SHORT,2713.01,73324.6,0.037,1773616142444,bybit,,,,,,,,
,BTC-USD,SHORT,2690.0,73075.0,26.9,1773615971554,okx,,,,,,,,
,BTC,LONG,2597.27,72957.1,3.56,1773616114181,okx,,,,,,,,
,BTC,SHORT,2425.09,73487.5,0.033,1773615993944,bybit,,,,,,,,
,BTC,SHORT,2423.51,73439.6,0.033,1773615972944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,2383.26,73106.0,0.0326,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,2300.55,73103.0,0.03147,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,2163.35,73185.0,0.02956,1773615995073,hyperliquid,,,,,,,,
,BTC,SHORT,2132.26,73526.1,0.029,1773615995944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,2091.63,73185.0,0.02858,1773615995073,hyperliquid,,,,,,,,
,BTC,SHORT,2055.69,73417.6,0.028,1773615971944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,2048.26,73100.0,0.02802,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,1760.37,73348.6,0.024,1773615943443,bybit,,,,,,,,
,BTC,SHORT,1525.17,72974.5,2.09,1773616141696,okx,,,,,,,,
,BTC,SHORT,1467.13,73356.3,0.02,1773615943944,bybit,,,,,,,,
,BTC,SHORT,1466.06,73303.1,0.02,1773615935444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,1445.38,73184.0,0.01975,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1405.83,73106.0,0.01923,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,1396.36,73492.6,0.019,1773615994467,bybit,,,,,,,,
,BTC,SHORT,1394.92,73417.0,0.019,1773615971444,bybit,,,,,,,,
,BTC,SHORT,1261.26,73329.1,1.72,1773615970914,okx,,,,,,,,
,BTC,SHORT,1175.73,73483.0,0.016,1773615994467,bybit,,,,,,,,
,BTC,SHORT,1174.29,73393.1,0.016,1773615953944,bybit,,,,,,,,
,BTC,SHORT,1155.13,73109.8,1.58,1773615993184,okx,,,,,,,,
,BTC,SHORT,1102.92,73528.0,0.015,1773615995944,bybit,,,,,,,,
,BTC,SHORT,1101.98,73465.3,0.015,1773615994467,bybit,,,,,,,,
,BTC,SHORT,1101.42,73427.8,0.015,1773615970945,bybit,,,,,,,,
hyperliquid,BTC,SHORT,1067.26,73100.0,0.0146,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,991.99,72940.7,1.36,1773615927794,okx,,,,,,,,
hyperliquid,BTC,SHORT,982.49,73102.0,0.01344,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,954.34,73410.4,0.013,1773615970945,bybit,,,,,,,,
hyperliquid,BTC,SHORT,889.7,73106.0,0.01217,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,882.35,73528.8,0.012,1773615995444,bybit,,,,,,,,
,BTC,SHORT,882.23,73518.9,0.012,1773615995444,bybit,,,,,,,,
,BTC,SHORT,881.91,73492.7,0.012,1773615993944,bybit,,,,,,,,
,BTC,SHORT,881.52,73460.0,0.012,1773615993444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,828.95,73100.0,0.01134,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,808.15,73467.8,0.011,1773615994467,bybit,,,,,,,,
,BTC,SHORT,807.87,73443.0,1.1,1773615994738,okx,,,,,,,,
,BTC,SHORT,807.86,73441.7,0.011,1773615972444,bybit,,,,,,,,
,BTC,SHORT,807.78,73434.9,0.011,1773615972944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,799.78,73106.0,0.01094,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,799.74,73102.0,0.01094,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,799.72,73101.0,0.01094,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,734.3,73430.1,0.01,1773615971944,bybit,,,,,,,,
,,long,,72764.0,,2026-03-15T23:00:50.499513+00:00,hyperliquid,,,,BTC,0.00992,721.81888,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,,long,,72764.0,,2026-03-15T23:00:50.508561+00:00,hyperliquid,,,,BTC,0.00992,721.81888,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16
,,long,,72772.0,,2026-03-15T23:00:22.500781+00:00,hyperliquid,,,,BTC,0.00991,721.17052,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d
,,long,,72772.0,,2026-03-15T23:00:22.506136+00:00,hyperliquid,,,,BTC,0.00991,721.17052,0x7050a9abd4f06372247d19c39e5d718636f35fff,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d
,,long,,72816.0,,2026-03-15T23:01:21.557048+00:00,hyperliquid,,,,BTC,0.00975,709.956,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x162cc7c861ebd0c06b3d72319201150482518185
,,long,,72816.0,,2026-03-15T23:01:21.602876+00:00,hyperliquid,,,,BTC,0.00975,709.956,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x162cc7c861ebd0c06b3d72319201150482518185
hyperliquid,BTC,SHORT,686.9,73152.0,0.00939,1773615997980,hyperliquid,,,,,,,,
,,long,,72690.0,,2026-03-15T22:59:53.463323+00:00,hyperliquid,,,,BTC,0.00941,684.0129,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x31ca8395cf837de08b24da3f660e77761dfb974b
,,long,,72690.0,,2026-03-15T22:59:53.681695+00:00,hyperliquid,,,,BTC,0.00941,684.0129,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x31ca8395cf837de08b24da3f660e77761dfb974b
hyperliquid,BTC,SHORT,636.7,73100.0,0.00871,1773615973112,hyperliquid,,,,,,,,
,,short,,72861.0,,2026-03-15T23:03:37.408396+00:00,hyperliquid,,,,BTC,0.00855,622.96155,0xb3a38662575bdf1541013ce987934dba919851ea,0x0c684f333a7e120bce61383da670bbb0157e82d0
,,short,,72861.0,,2026-03-15T23:03:37.416382+00:00,hyperliquid,,,,BTC,0.00855,622.96155,0xb3a38662575bdf1541013ce987934dba919851ea,0x0c684f333a7e120bce61383da670bbb0157e82d0
,BTC,SHORT,601.74,73383.3,0.82,1773615973152,okx,,,,,,,,
,BTC,SHORT,586.94,73367.8,0.008,1773615943944,bybit,,,,,,,,
,BTC,SHORT,518.91,73086.5,0.71,1773615992848,okx,,,,,,,,
,BTC,SHORT,514.44,73492.0,0.007,1773615994944,bybit,,,,,,,,
,BTC,SHORT,514.43,73490.2,0.007,1773615994467,bybit,,,,,,,,
,BTC,SHORT,514.29,73470.4,0.007,1773615994944,bybit,,,,,,,,
,,long,,72855.0,,2026-03-15T23:01:51.970103+00:00,hyperliquid,,,,BTC,0.00658,479.3859,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,72855.0,,2026-03-15T23:01:51.978409+00:00,hyperliquid,,,,BTC,0.00658,479.3859,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x023a3d058020fb76cca98f01b3c48c8938a22355
hyperliquid,BTC,SHORT,469.85,73185.0,0.00642,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,462.74,73102.0,0.00633,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,441.0,73499.5,0.006,1773615994944,bybit,,,,,,,,
,BTC,SHORT,440.56,73426.6,0.006,1773615971444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,415.97,73105.0,0.00569,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,414.48,73100.0,0.00567,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,396.04,73341.6,0.54,1773615971339,okx,,,,,,,,
,BTC,SHORT,367.48,73495.3,0.005,1773615994467,bybit,,,,,,,,
,BTC,SHORT,294.11,73528.0,0.004,1773615995944,bybit,,,,,,,,
,BTC,SHORT,293.89,73471.5,0.004,1773615994944,bybit,,,,,,,,
,BTC,SHORT,293.87,73468.5,0.004,1773615994944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,292.41,73102.0,0.004,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,286.17,73188.0,0.00391,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,271.21,73102.0,0.00371,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,267.55,73102.0,0.00366,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,260.97,73102.0,0.00357,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,257.62,73187.0,0.00352,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,247.82,73102.0,0.00339,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,237.58,73102.0,0.00325,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,226.14,73184.0,0.00309,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,225.89,73102.0,0.00309,1773615973112,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,221.75,73185.0,0.00303,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,221.51,73106.0,0.00303,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,220.58,73525.9,0.003,1773615995944,bybit,,,,,,,,
,BTC,SHORT,220.54,73512.7,0.003,1773615995444,bybit,,,,,,,,
,BTC,SHORT,220.52,73506.3,0.003,1773615995444,bybit,,,,,,,,
,BTC,SHORT,220.47,73489.7,0.003,1773615994467,bybit,,,,,,,,
,BTC,SHORT,220.46,73485.1,0.003,1773615994467,bybit,,,,,,,,
,BTC,SHORT,220.23,73410.3,0.003,1773615970945,bybit,,,,,,,,
,BTC,SHORT,220.15,73383.7,0.003,1773615953444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,219.56,73186.0,0.003,1773615995073,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,219.31,73103.0,0.003,1773615973112,hyperliquid,,,,,,,,
,,long,,72853.0,,2026-03-15T23:01:51.968932+00:00,hyperliquid,,,,BTC,0.003,218.559,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x31dea2516beee92135b96f464eeec3cf292a13f2
,,long,,72853.0,,2026-03-15T23:01:51.976823+00:00,hyperliquid,,,,BTC,0.003,218.559,0x7050a9abd4f06372247d19c39e5d718636f35fff,0x31dea2516beee92135b96f464eeec3cf292a13f2
hyperliquid,BTC,SHORT,212.73,73102.0,0.00291,1773615973112,hyperliquid,,,,,,,,
,BTC,SHORT,182.38,72950.0,0.25,1773616140807,okx,,,,,,,,
,,short,,73064.0,,2026-03-15T23:06:50.621249+00:00,hyperliquid,,,,BTC,0.00249,181.92936,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,73064.0,,2026-03-15T23:06:50.625320+00:00,hyperliquid,,,,BTC,0.00249,181.92936,0xc8264ebc379e26946e7d31ae4746c27182849755,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,73010.0,,2026-03-15T23:08:19.501798+00:00,hyperliquid,,,,BTC,0.00249,181.7949,0x4d969e59b312970cc07af266938a4433ccae0b4c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,73010.0,,2026-03-15T23:08:19.543547+00:00,hyperliquid,,,,BTC,0.00249,181.7949,0x4d969e59b312970cc07af266938a4433ccae0b4c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72999.0,,2026-03-15T23:05:49.348910+00:00,hyperliquid,,,,BTC,0.00249,181.76751000000002,0x0291639ea7178930475da17b579e1ac2de8faed8,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72999.0,,2026-03-15T23:05:49.437836+00:00,hyperliquid,,,,BTC,0.00249,181.76751000000002,0x0291639ea7178930475da17b579e1ac2de8faed8,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72903.0,,2026-03-15T23:04:49.531948+00:00,hyperliquid,,,,BTC,0.00249,181.52847,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
,,short,,72903.0,,2026-03-15T23:04:49.613681+00:00,hyperliquid,,,,BTC,0.00249,181.52847,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,0xe8e715d222e9684bca78723d12b84f16a3e354c3
