timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange
2026-03-16T04:08:47.461177+00:00,BTC,long,0.03279,73745.0,2418.09855,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid
2026-03-16T04:08:47.520281+00:00,BTC,long,0.03279,73745.0,2418.09855,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid
2026-03-16T04:16:17.675192+00:00,BTC,long,0.03279,73733.0,2417.70507,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid
2026-03-16T04:16:18.745550+00:00,BTC,long,0.03279,73733.0,2417.70507,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid
2026-03-16T04:15:48.774584+00:00,BTC,long,0.03278,73752.0,2417.5905599999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-16T04:15:48.787992+00:00,BTC,long,0.03278,73752.0,2417.5905599999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-16T04:09:18.417303+00:00,BTC,long,0.03278,73738.0,2417.1316399999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-16T04:09:18.983715+00:00,BTC,long,0.03278,73738.0,2417.1316399999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid
2026-03-16T04:08:17.331764+00:00,BTC,long,0.03279,73704.0,2416.75416,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xe29d84a6f37858d7f8017be454ee35726511e525,hyperliquid
2026-03-16T04:08:19.592456+00:00,BTC,long,0.03279,73704.0,2416.75416,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xe29d84a6f37858d7f8017be454ee35726511e525,hyperliquid
