symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,coin,size,value_usd,address,pnl,exchange
BTC,SHORT,54920.8366,74017.3,0.742,1773648698101,LIMIT,73729.38,FILLED,binance,,,,,,
BTC,SHORT,20434.0464,74036.4,0.276,1773648707637,LIMIT,73741.9,FILLED,binance,,,,,,
BTC,SHORT,6956.864799999999,74009.2,0.094,1773648695947,LIMIT,73720.25,FILLED,binance,,,,,,
BTC,SHORT,1480.444,74022.2,0.02,1773648699710,LIMIT,73723.8,FILLED,binance,,,,,,
BTC,SHORT,222.1131,74037.7,0.003,1773648709519,LIMIT,73741.9,FILLED,binance,,,,,,
,long,,73682.0,,2026-03-16T08:09:15.197000,,,,hyperliquid,BTC,0.00184,135.57,0x2fa5e926...,4.68,
BTC,LONG,135.57,73682.0,0.00184,1773648555197,,,,hyperliquid,,,,,,hyperliquid
