symbol,side,value,price,quantity,timestamp,_exchange
BTC,LONG,8472.3,71195.8,0.119,1773604708945,bybit
BTC,LONG,2137.49,71487.9,2.99,1773604901896,okx
BTC,LONG,1473.11,71510.1,2.06,1773604667853,okx
