symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,exchange,coin,size,value_usd,liquidated_address,liquidator_address
BTC,SHORT,3602.285,72045.7,0.05,1773599643866,LIMIT,71755.6,FILLED,binance,,,,,,
BTC,SHORT,3602.28,72045.7,0.05,1773599643866,,,,binance,binance,,,,,
BTC,SHORT,864.53,72044.1,0.012,1773599641627,,,,binance,binance,,,,,
BTC,SHORT,864.5292000000001,72044.1,0.012,1773599641627,LIMIT,71767.2,FILLED,binance,,,,,,
,short,,71726.0,,2026-03-15T18:34:53.348286+00:00,,,,hyperliquid,,BTC,0.00101,72.44326000000001,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71726.0,,2026-03-15T18:34:53.388780+00:00,,,,hyperliquid,,BTC,0.00101,72.44326000000001,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71680.0,,2026-03-15T18:29:24.497028+00:00,,,,hyperliquid,,BTC,0.00096,68.8128,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71680.0,,2026-03-15T18:29:24.533637+00:00,,,,hyperliquid,,BTC,0.00096,68.8128,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71751.0,,2026-03-15T18:31:53.695653+00:00,,,,hyperliquid,,BTC,0.00094,67.44594,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71751.0,,2026-03-15T18:31:53.783346+00:00,,,,hyperliquid,,BTC,0.00094,67.44594,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71761.0,,2026-03-15T18:30:53.421588+00:00,,,,hyperliquid,,BTC,0.00091,65.30251,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71761.0,,2026-03-15T18:30:53.493129+00:00,,,,hyperliquid,,BTC,0.00091,65.30251,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71724.0,,2026-03-15T18:33:23.409999+00:00,,,,hyperliquid,,BTC,0.00089,63.83436,0x9f07dc88dc450978e5ddf973f6a0236a7cfbf99a,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71724.0,,2026-03-15T18:33:23.415351+00:00,,,,hyperliquid,,BTC,0.00089,63.83436,0x9f07dc88dc450978e5ddf973f6a0236a7cfbf99a,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71687.0,,2026-03-15T18:28:24.093538+00:00,,,,hyperliquid,,BTC,0.00084,60.21708,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71687.0,,2026-03-15T18:28:26.297578+00:00,,,,hyperliquid,,BTC,0.00084,60.21708,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71733.0,,2026-03-15T18:32:53.329171+00:00,,,,hyperliquid,,BTC,0.00081,58.10373,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71733.0,,2026-03-15T18:32:55.049178+00:00,,,,hyperliquid,,BTC,0.00081,58.10373,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71687.0,,2026-03-15T18:27:53.399721+00:00,,,,hyperliquid,,BTC,0.00081,58.066469999999995,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71687.0,,2026-03-15T18:27:53.423114+00:00,,,,hyperliquid,,BTC,0.00081,58.066469999999995,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
,short,,71682.0,,2026-03-15T18:29:53.416811+00:00,,,,hyperliquid,,BTC,0.00081,58.062419999999996,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,0x266d7383cc3ef064ff2a7d65625c015cf610e8f0
