timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T08:29:05.736000,BTC,long,0.10217,73333.0,7492.43,0xb714d17d...,-89.3,hyperliquid,,,,,,,
1773649745736,,LONG,,73333.0,,,,hyperliquid,hyperliquid,BTC,7492.43,0.10217,,,
1773649736443,,LONG,,72984.0,,,,bybit,,BTC,5984.69,0.082,,,
2026-03-16T08:29:05.736000,BTC,long,0.06532,73333.0,4790.11,0xb714d17d...,-57.08,hyperliquid,,,,,,,
1773649745736,,LONG,,73333.0,,,,hyperliquid,hyperliquid,BTC,4790.11,0.06532,,,
2026-03-16T08:29:05.736000,BTC,long,0.04889,73333.0,3585.25,0xb714d17d...,-42.73,hyperliquid,,,,,,,
1773649745736,,LONG,,73333.0,,,,hyperliquid,hyperliquid,BTC,3585.25,0.04889,,,
2026-03-16T08:29:05.736000,BTC,long,0.02977,73333.0,2183.12,0xb714d17d...,-26.02,hyperliquid,,,,,,,
1773649745736,,LONG,,73333.0,,,,hyperliquid,hyperliquid,BTC,2183.12,0.02977,,,
2026-03-16T08:29:05.736000,BTC,long,0.02727,73333.0,1999.79,0xb714d17d...,-23.83,hyperliquid,,,,,,,
1773649745736,,LONG,,73333.0,,,,hyperliquid,hyperliquid,BTC,1999.79,0.02727,,,
2026-03-16T08:29:05.736000,BTC,long,0.01596,73333.0,1170.39,0xb714d17d...,-13.95,hyperliquid,,,,,,,
1773649745736,,LONG,,73333.0,,,,hyperliquid,hyperliquid,BTC,1170.39,0.01596,,,
1773649484941,,SHORT,,73790.5,,,,binance,,BTC,295.16200000000003,0.004,LIMIT,73496.3,FILLED
1773649484941,,SHORT,,73790.5,,,,binance,binance,BTC,295.16,0.004,,,
1773649578624,,SHORT,,73710.1,,,,binance,,BTC,294.84040000000005,0.004,LIMIT,73408.4,FILLED
