symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
BTC,LONG,1737.65,71803.6,2.42,1773597624932,okx,,,
BTC,LONG,1429.3656,71468.28,0.02,1773597655446,binance,LIMIT,71749.7,FILLED
