timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-16T05:24:54.575113+00:00,BTC,long,0.02002,73918.0,1479.83836,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,
2026-03-16T05:24:55.599869+00:00,BTC,long,0.02002,73918.0,1479.83836,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,
2026-03-16T05:25:53.529186+00:00,BTC,long,0.02002,73915.0,1479.7783,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f,hyperliquid,,,
2026-03-16T05:25:53.626212+00:00,BTC,long,0.02002,73915.0,1479.7783,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f,hyperliquid,,,
2026-03-16T05:26:53.336163+00:00,BTC,long,0.02002,73910.0,1479.6782,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xaf2ac71f62f341e5823d6985492409e92c940447,hyperliquid,,,
2026-03-16T05:26:54.048890+00:00,BTC,long,0.02002,73910.0,1479.6782,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xaf2ac71f62f341e5823d6985492409e92c940447,hyperliquid,,,
2026-03-16T05:23:53.581613+00:00,BTC,long,0.02003,73872.0,1479.65616,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,hyperliquid,,,
2026-03-16T05:23:56.165912+00:00,BTC,long,0.02003,73872.0,1479.65616,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,hyperliquid,,,
2026-03-16T05:29:53.669685+00:00,BTC,long,0.02002,73896.0,1479.3979199999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T05:29:55.750126+00:00,BTC,long,0.02002,73896.0,1479.3979199999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,
2026-03-16T05:27:23.286859+00:00,BTC,long,0.02002,73890.0,1479.2778,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7,hyperliquid,,,
2026-03-16T05:27:23.292100+00:00,BTC,long,0.02002,73890.0,1479.2778,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7,hyperliquid,,,
2026-03-16T05:26:23.342778+00:00,BTC,long,0.02002,73883.0,1479.1376599999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,hyperliquid,,,
2026-03-16T05:26:23.544646+00:00,BTC,long,0.02002,73883.0,1479.1376599999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,hyperliquid,,,
2026-03-16T05:28:54.129522+00:00,BTC,long,0.02002,73864.0,1478.75728,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,
2026-03-16T05:28:54.139238+00:00,BTC,long,0.02002,73864.0,1478.75728,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,
2026-03-16T05:29:23.294720+00:00,BTC,long,0.02002,73864.0,1478.75728,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,
