timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T14:30:30.918000,BTC,long,0.67393,73279.0,49384.92,0x12014d60...,26.35,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.41661,73309.0,30541.26,0xd2ca4be8...,-12.46,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.21438,73306.0,15715.34,0xebc154f1...,-201.75,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.167,73310.0,12242.77,0xd2ca4be8...,-4.83,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.13891,73306.0,10182.94,0xd3f8e645...,-140.44,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.13641,73309.0,10000.08,0xd2ca4be8...,-4.08,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.12897,73306.0,9454.27,0xe06bfa0b...,-127.62,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.1112,73250.0,8145.4,0x8ff08e2c...,-101.75,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.06894,73307.0,5053.78,0xd3f8e645...,-69.63,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.06818,73310.0,4998.28,0xd2ca4be8...,-1.97,hyperliquid,,,,,,,
1773671540461,,SHORT,,73752.6,,,,binance,binance,BTC,3908.89,0.053,,,
1773671540461,,SHORT,,73752.6,,,,binance,,BTC,3908.8878000000004,0.053,LIMIT,73455.5,FILLED
2026-03-16T14:30:58.564000,BTC,long,0.04964,73231.0,3635.19,0x9bde5747...,-43.88,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.04059,73250.0,2973.22,0x7f7959e8...,-38.23,hyperliquid,,,,,,,
2026-03-16T14:30:30.918000,BTC,long,0.04014,73279.0,2941.42,0xf69cff56...,-36.93,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.03941,73309.0,2889.11,0xd3f8e645...,-39.73,hyperliquid,,,,,,,
2026-03-16T14:30:48.307000,BTC,long,0.02958,73252.0,2166.79,0x66c38693...,-25.97,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.02693,73250.0,1972.62,0xa8ecd5e7...,-25.58,hyperliquid,,,,,,,
2026-03-16T14:30:30.918000,BTC,long,0.02416,73279.0,1770.42,0xc1fb074c...,-23.5,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.02342,73309.0,1716.9,0xd3f8e645...,-23.61,hyperliquid,,,,,,,
1773671719528,,SHORT,,73457.3,,,,okx,,BTC,1579.33,2.15,,,
2026-03-16T14:30:27.526000,BTC,long,0.01091,73309.0,799.8,0xd3f8e645...,-11.0,hyperliquid,,,,,,,
2026-03-16T14:30:30.918000,BTC,long,0.01076,73279.0,788.48,0xfee966b9...,-9.74,hyperliquid,,,,,,,
2026-03-16T14:30:27.526000,BTC,long,0.01021,73307.0,748.46,0xd3f8e645...,-10.31,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.00968,73250.0,709.06,0x65d95701...,-10.7,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.00962,73250.0,704.66,0x22e824a8...,-8.98,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.00859,73250.0,629.22,0x10f320b5...,-7.62,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.00774,73250.0,566.96,0x62e74307...,-6.96,hyperliquid,,,,,,,
2026-03-16T14:30:30.918000,BTC,long,0.00673,73279.0,493.17,0xa5317be6...,-6.46,hyperliquid,,,,,,,
2026-03-16T14:30:44.026000,BTC,long,0.00633,73250.0,463.67,0xb6c129de...,-5.84,hyperliquid,,,,,,,
1773671529220,,SHORT,,73717.8,,,,binance,binance,BTC,442.31,0.006,,,
1773671529220,,SHORT,,73717.8,,,,binance,,BTC,442.3068,0.006,LIMIT,73446.3,FILLED
2026-03-16T14:30:44.026000,BTC,long,0.00586,73250.0,429.25,0x0900f2f7...,-5.38,hyperliquid,,,,,,,
2026-03-16T14:30:30.918000,BTC,long,0.00537,73279.0,393.51,0x64e2899b...,-4.82,hyperliquid,,,,,,,
